lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,200.034185,200.249313,0.21512799999999288,1,0,1,0,0,50,0,50,0.0,0.0,0,0.0,0.0
1,200.249313,201.071307,0.8219939999999895,1,0,1,0,0,50,1,49,0.0,0.0,50,0.0,0.0
2,201.071307,201.286449,0.21514200000001438,1,1,0,1,0,50,2,48,100.0,0.0,49,21.281535648994517,21.281535648994517
3,201.286449,201.994626,0.7081770000000063,1,1,0,1,0,50,2,48,100.0,0.0,48,12.824536184497253,-8.456999464497263
4,201.994626,202.095259,0.10063299999998776,1,1,0,0,1,50,2,48,100.0,0.0,47,18.27006379301145,5.445527608514196
5,202.095259,202.21036,0.11510100000000989,1,1,0,1,0,50,2,48,100.0,0.0,47,21.281535648994517,3.0114718559830678
6,202.21036,202.310408,0.10004799999998681,1,0,1,0,0,50,2,48,0.0,0.0,47,0.0,-21.281535648994517
7,202.310408,203.135471,0.8250630000000001,3,1,2,1,0,50,3,47,33.33333333333333,0.0,47,24.649072368994503,24.649072368994503
8,203.135471,203.35062,0.2151489999999967,1,1,0,1,0,50,5,45,100.0,0.0,46,31.42230347349175,6.7732311044972455
9,203.35062,204.164122,0.8135019999999997,3,1,2,1,0,50,5,45,33.33333333333333,0.0,44,36.47360855349175,5.051305080000002
10,204.164122,204.379253,0.21513100000001373,1,1,0,1,0,50,7,43,100.0,0.0,44,41.56307129798903,5.089462744497283
11,204.379253,204.716515,0.3372619999999813,1,1,0,1,0,50,7,43,100.0,0.0,42,48.298144737989006,6.735073439999972
12,204.716515,204.83703,0.1205150000000117,1,0,1,0,0,50,7,43,0.0,0.0,42,0.0,-48.298144737989006
13,204.83703,205.197378,0.3603479999999877,2,0,2,0,0,50,9,41,0.0,0.0,43,0.0,0.0
14,205.197378,205.412508,0.21513000000001625,1,1,0,1,0,50,10,40,100.0,0.0,41,51.70383912248625,51.70383912248625
15,205.412508,206.126971,0.714462999999995,1,1,0,1,0,50,9,41,100.0,0.0,41,60.12268092248626,8.41884180000001
16,206.126971,206.342157,0.21518599999998855,1,1,0,1,0,50,7,43,100.0,0.0,43,61.8446069469835,1.721926024497236
17,206.342157,207.171156,0.8289990000000103,1,1,0,1,0,50,7,43,100.0,0.0,43,71.94721710698352,10.102610160000019
18,207.171156,207.386342,0.21518600000001697,3,1,2,1,0,50,5,45,33.33333333333333,0.0,45,142.9707495429615,71.02353243597798
19,207.386342,208.206592,0.8202499999999873,1,1,0,1,0,50,6,44,100.0,0.0,45,166.54350658296156,23.572757040000056
20,208.206592,208.359963,0.15337099999999282,2,2,0,0,2,50,6,44,100.0,0.0,42,194.37133632413295,27.8278297411714
21,208.359963,208.572008,0.21204500000001758,4,1,3,1,0,50,6,44,25.0,0.0,44,190.19257895160786,-4.178757372525098
22,208.572008,208.71069,0.13868199999998865,1,1,0,0,1,50,5,45,100.0,0.0,44,31.824026938316795,-158.36855201329107
23,208.71069,209.229525,0.5188349999999957,2,1,1,1,0,50,6,44,50.0,0.0,44,18.925004055464786,-12.899022882852009
24,209.229525,209.434338,0.20481300000000147,2,1,1,0,1,50,7,43,50.0,0.0,43,183.5338208409504,164.6088167854856
25,209.434338,209.889965,0.4556269999999927,3,1,2,1,0,50,8,42,33.33333333333333,0.0,42,95.596289475978,-87.9375313649724
26,209.889965,210.277314,0.3873490000000004,2,0,2,0,0,50,9,41,0.0,0.0,41,0.0,-95.596289475978
27,210.277314,210.49248,0.21516600000001063,2,1,1,0,1,50,9,41,50.0,0.0,42,205.59655648994507,205.59655648994507
28,210.49248,210.902853,0.41037299999999277,4,3,1,0,3,50,10,40,75.0,0.0,37,244.28031865739322,38.68376216744815
29,210.902853,211.316529,0.4136760000000095,1,0,1,0,0,50,8,42,0.0,0.0,39,0.0,-244.28031865739322
30,211.316529,211.531677,0.21514799999999923,3,1,2,1,0,50,9,41,33.33333333333333,0.0,39,203.81535648994495,203.81535648994495
31,211.531677,211.888645,0.35696799999999484,1,0,1,0,0,50,10,40,0.0,0.0,42,106.42082566047529,-97.39453082946966
32,211.888645,212.103825,0.2151800000000037,1,1,0,1,0,50,10,40,100.0,0.0,40,224.09689213893955,117.67606647846426
33,212.103825,212.326911,0.223085999999995,3,2,1,2,0,50,9,41,66.66666666666666,0.0,41,238.490723689945,14.393831551005462
34,212.326911,212.719026,0.3921150000000182,4,3,1,2,1,50,8,42,75.0,0.5952380952380952,41,39.51038267218616,-198.98034101775886
35,212.719026,212.929163,0.2101369999999747,2,2,0,0,2,50,7,43,100.0,0.0,41,123.88615614098747,84.3757734688013
36,212.929163,213.144326,0.2151630000000182,1,1,0,1,0,50,6,44,100.0,0.0,42,264.6599634369285,140.77380729594103
37,213.144326,213.26853,0.12420399999999177,1,1,0,0,1,50,6,44,100.0,0.0,41,284.78886842793406,20.128904991005584
38,213.26853,213.483706,0.2151760000000138,3,3,0,3,0,50,5,45,100.0,0.0,42,359.9622644303822,75.17339600244816
39,213.483706,214.341179,0.8574729999999988,1,1,0,0,1,50,5,45,100.0,0.0,42,308.43794079692856,-51.52432363345366
40,214.341179,214.444607,0.10342799999997965,2,1,1,1,0,50,5,45,50.0,0.0,42,305.22303473491763,-3.2149060620109253
41,214.444607,214.556478,0.11187100000000783,1,0,1,0,0,50,5,45,0.0,0.0,42,0.0,-305.22303473491763
42,214.556478,215.362575,0.8060969999999941,1,1,0,0,1,50,5,45,100.0,0.0,41,332.0870131659231,332.0870131659231
43,215.362575,215.501106,0.1385310000000004,1,1,0,1,0,50,5,45,100.0,0.0,44,325.50457038391227,-6.582442782010844
44,215.501106,216.195789,0.6946829999999977,3,3,0,0,3,50,5,45,100.0,0.0,42,424.7829405364586,99.27837015254636
45,216.195789,216.355069,0.15927999999999543,8,0,8,0,0,50,10,40,0.0,0.0,42,0.0,-424.7829405364586
46,216.355069,216.570226,0.21515700000000493,1,1,0,1,0,50,9,41,100.0,0.0,39,345.7861060329067,345.7861060329067
47,216.570226,216.850831,0.28060500000000843,1,1,0,0,1,50,7,43,100.0,0.0,42,379.38515790391205,33.59905187100537
48,216.850831,217.06608,0.21524900000000002,1,1,0,1,0,50,7,43,100.0,0.0,42,366.0676416819008,-13.31751622201125
49,217.06608,217.663153,0.5970729999999946,1,1,0,0,1,50,7,43,100.0,0.0,42,403.03423027290665,36.96658859100586
50,217.663153,217.868528,0.20537500000000364,2,0,2,0,0,50,6,44,0.0,0.0,44,0.0,-403.03423027290665
51,217.868528,218.003071,0.13454300000000785,3,1,2,1,0,50,8,42,33.33333333333333,0.0,44,1.0,1.0
