lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,200.140062,201.8987,1.7586379999999906,5,4,1,0,4,50,0,50,80.0,0.0,0,0.0,0.0
1,201.8987,202.935124,1.036424000000011,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
2,202.935124,203.978795,1.0436709999999891,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
3,203.978795,205.000899,1.022104000000013,9,9,0,0,9,50,0,50,100.0,0.0,0,0.0,0.0
4,205.000899,206.044068,1.043169000000006,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
5,206.044068,207.094822,1.0507539999999835,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
6,207.094822,208.186683,1.0918609999999944,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
7,208.186683,209.218738,1.032055000000014,6,6,0,0,6,50,0,50,100.0,0.0,0,0.0,0.0
8,209.218738,210.263928,1.045189999999991,19,19,0,0,19,50,0,50,100.0,0.0,0,0.0,0.0
9,210.263928,211.301845,1.037916999999993,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
10,211.301845,212.339729,1.0378840000000196,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
11,212.339729,213.383391,1.0436619999999834,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
12,213.383391,214.4055,1.0221090000000004,7,7,0,0,7,50,0,50,100.0,0.0,0,0.0,0.0
13,214.4055,215.448373,1.0428730000000144,19,19,0,0,19,50,0,50,100.0,0.0,0,0.0,0.0
14,215.448373,216.603066,1.1546930000000089,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
15,216.603066,218.243892,1.6408259999999757,3,3,0,0,3,50,0,50,100.0,0.0,0,0.0,0.0
16,218.243892,219.286647,1.0427549999999997,5,5,0,0,5,50,0,50,100.0,0.0,0,0.0,0.0
17,219.286647,220.291578,1.0049309999999991,6,6,0,0,6,50,0,50,100.0,0.0,0,0.0,0.0
18,220.291578,221.384479,1.092901000000012,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
19,221.384479,222.384735,1.0002560000000074,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
20,222.384735,223.507377,1.1226419999999848,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
21,223.507377,224.57954,1.0721630000000175,8,8,0,0,8,50,0,50,100.0,0.0,0,0.0,0.0
22,224.57954,226.436004,1.8564639999999883,3,3,0,0,3,50,0,50,100.0,0.0,0,0.0,0.0
23,226.436004,227.460029,1.0240249999999946,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
24,227.460029,228.50242,1.0423910000000092,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
25,228.50242,229.600135,1.0977149999999938,9,9,0,0,9,50,0,50,100.0,0.0,0,0.0,0.0
26,229.600135,230.663099,1.0629639999999938,8,8,0,0,8,50,0,50,100.0,0.0,0,0.0,0.0
27,230.663099,231.70079,1.0376910000000237,8,8,0,0,8,50,0,50,100.0,0.0,0,0.0,0.0
28,231.70079,232.739227,1.0384369999999876,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
29,232.739227,233.783429,1.0442020000000127,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
30,233.783429,234.805859,1.0224299999999857,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
31,234.805859,235.848007,1.0421479999999974,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
32,235.848007,237.12094,1.2729329999999948,5,5,0,0,5,50,0,50,100.0,0.0,0,0.0,0.0
33,237.12094,238.128127,1.007187000000016,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
34,238.128127,239.13246,1.0043330000000026,5,5,0,0,5,50,0,50,100.0,0.0,0,0.0,0.0
35,239.13246,240.593344,1.460883999999993,11,10,1,0,10,50,1,49,90.9090909090909,0.0,1,0.0,0.0
36,240.593344,241.655432,1.0620879999999886,6,6,0,0,6,50,1,49,100.0,0.0,0,0.0,0.0
37,241.655432,242.695882,1.0404500000000212,11,6,5,0,6,50,4,46,54.54545454545454,0.0,3,0.0,0.0
38,242.695882,243.734546,1.038663999999983,3,2,1,0,2,50,5,45,66.66666666666666,0.0,1,0.0,0.0
39,243.734546,244.778445,1.0438990000000103,8,8,0,0,8,50,5,45,100.0,0.0,0,0.0,0.0
40,244.778445,245.813127,1.0346820000000037,18,18,0,0,18,50,5,45,100.0,0.0,0,0.0,0.0
41,245.813127,246.857357,1.0442299999999989,8,3,5,1,2,50,7,43,37.5,2.3255813953488373,5,0.0,0.0
42,246.857357,247.99725,1.1398930000000007,8,4,4,0,4,50,11,39,50.0,0.0,4,0.0,0.0
43,247.99725,249.039293,1.0420429999999783,9,5,4,3,2,50,12,38,55.55555555555556,0.8771929824561403,4,0.0,0.0
44,249.039293,250.064538,1.0252450000000124,8,7,1,2,5,50,12,38,87.5,3.289473684210526,1,0.0,0.0
45,250.064538,251.194167,1.1296289999999942,2,2,0,0,2,50,12,38,100.0,0.0,0,0.0,0.0
46,251.194167,252.291574,1.097407000000004,9,6,3,0,6,50,13,37,66.66666666666666,0.0,2,0.0,0.0
47,252.291574,253.896883,1.6053090000000054,7,3,4,0,3,50,15,35,42.857142857142854,0.0,5,0.0,0.0
48,253.896883,254.934385,1.0375019999999893,8,6,2,0,6,50,16,34,75.0,0.0,2,0.0,0.0
49,254.934385,256.018864,1.084479000000016,2,2,0,0,2,50,16,34,100.0,0.0,0,0.0,0.0
50,256.018864,257.034476,1.015611999999976,4,4,0,0,4,50,16,34,100.0,0.0,0,0.0,0.0
51,257.034476,258.643493,1.6090169999999944,4,2,2,0,2,50,16,34,50.0,0.0,2,0.0,0.0
52,258.643493,259.922913,1.279420000000016,6,6,0,0,6,50,16,34,100.0,0.0,0,0.0,0.0
53,259.922913,260.948083,1.0251700000000028,5,5,0,0,5,50,16,34,100.0,0.0,0,0.0,0.0
54,260.948083,262.099615,1.1515319999999747,7,7,0,0,7,50,16,34,100.0,0.0,0,0.0,0.0
55,262.099615,263.157298,1.057683000000054,6,6,0,0,6,50,16,34,100.0,0.0,0,0.0,0.0
56,263.157298,264.182061,1.0247629999999504,2,2,0,0,2,50,16,34,100.0,0.0,0,0.0,0.0
57,264.182061,265.225456,1.0433950000000323,4,4,0,0,4,50,16,34,100.0,0.0,0,0.0,0.0
58,265.225456,266.27156,1.046104000000014,5,5,0,0,5,50,16,34,100.0,0.0,0,0.0,0.0
