lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
48,56.282122,57.407868,1.1257459999999995,5,3,2,0,3,50,12,38,60.0,0.0,2,0.0,0.0
49,57.407868,58.409183,1.0013149999999982,5,5,0,0,5,50,12,38,100.0,0.0,0,0.0,0.0
50,58.409183,59.468748,1.0595649999999992,7,6,1,0,6,50,12,38,85.71428571428571,0.0,1,0.0,0.0
51,59.468748,60.510276,1.0415279999999996,5,5,0,0,5,50,12,38,100.0,0.0,0,0.0,0.0
52,60.510276,61.543605,1.033329000000002,5,2,3,0,2,50,12,38,40.0,0.0,3,0.0,0.0
53,61.543605,62.588562,1.0449570000000037,71,52,19,49,3,50,14,36,73.23943661971832,0.08503401360544217,8,0.0,0.0
54,62.588562,63.609424,1.020861999999994,12,8,4,2,6,50,14,36,66.66666666666666,4.166666666666667,4,0.0,0.0
55,63.609424,64.708535,1.0991110000000006,9,5,4,0,5,50,14,36,55.55555555555556,0.0,3,0.0,0.0
56,64.708535,66.110178,1.401643000000007,10,8,2,1,7,50,14,36,80.0,9.722222222222223,3,0.0,0.0
57,66.110178,67.114178,1.0039999999999907,4,4,0,0,4,50,14,36,100.0,0.0,0,0.0,0.0
58,67.114178,68.129977,1.0157990000000012,10,9,1,0,9,50,14,36,90.0,0.0,1,0.0,0.0
59,68.129977,69.490038,1.3600610000000017,12,12,0,0,12,50,14,36,100.0,0.0,0,0.0,0.0
60,69.490038,70.527315,1.0372770000000031,6,4,2,0,4,50,14,36,66.66666666666666,0.0,2,0.0,0.0
61,70.527315,71.574186,1.0468709999999959,10,10,0,0,10,50,14,36,100.0,0.0,0,0.0,0.0
62,71.574186,72.70402,1.1298340000000024,3,3,0,0,3,50,14,36,100.0,0.0,0,0.0,0.0
63,72.70402,73.733202,1.0291820000000058,4,4,0,0,4,50,14,36,100.0,0.0,0,0.0,0.0
64,73.733202,75.45154,1.7183379999999886,17,12,5,9,3,50,14,36,70.58823529411765,0.46296296296296297,5,0.0,0.0
65,75.45154,76.629078,1.1775380000000126,9,9,0,0,9,50,14,36,100.0,0.0,0,0.0,0.0
66,76.629078,77.664438,1.0353599999999972,2,2,0,0,2,50,14,36,100.0,0.0,0,0.0,0.0
67,77.664438,78.739964,1.0755259999999964,7,6,1,0,6,50,14,36,85.71428571428571,0.0,0,0.0,0.0
68,78.739964,79.949739,1.2097749999999934,7,4,3,2,2,50,16,34,57.14285714285714,1.4705882352941175,4,0.0,0.0
69,79.949739,81.016483,1.066744,3,3,0,0,3,50,16,34,100.0,0.0,0,0.0,0.0
70,81.016483,82.726055,1.7095720000000085,4,4,0,0,4,50,16,34,100.0,0.0,0,0.0,0.0
71,82.726055,83.749445,1.023389999999992,3,3,0,0,3,50,16,34,100.0,0.0,0,0.0,0.0
72,83.749445,84.791931,1.042486000000011,8,5,3,0,5,50,16,34,62.5,0.0,3,0.0,0.0
73,84.791931,85.828078,1.0361469999999997,5,4,1,2,2,50,16,34,80.0,1.4705882352941175,1,0.0,0.0
74,85.828078,86.889435,1.061357000000001,4,4,0,2,2,50,16,34,100.0,1.4705882352941175,0,0.0,0.0
75,86.889435,87.900993,1.0115579999999937,4,4,0,0,4,50,16,34,100.0,0.0,0,0.0,0.0
76,87.900993,89.202297,1.3013040000000018,7,6,1,0,6,50,16,34,85.71428571428571,0.0,0,0.0,0.0
77,89.202297,90.227097,1.024799999999999,10,6,4,0,6,50,16,34,60.0,0.0,5,0.0,0.0
78,90.227097,91.409296,1.1821989999999971,6,6,0,0,6,50,16,34,100.0,0.0,0,0.0,0.0
79,91.409296,92.829578,1.4202820000000003,7,7,0,0,7,50,16,34,100.0,0.0,0,0.0,0.0
80,92.829578,93.974783,1.1452050000000042,4,4,0,0,4,50,16,34,100.0,0.0,0,0.0,0.0
81,93.974783,95.025723,1.050939999999997,3,3,0,0,3,50,16,34,100.0,0.0,0,0.0,0.0
82,95.025723,96.055847,1.0301240000000007,3,3,0,0,3,50,16,34,100.0,0.0,0,0.0,0.0
83,96.055847,97.194896,1.139049,4,4,0,0,4,50,16,34,100.0,0.0,0,0.0,0.0
84,97.194896,98.276965,1.0820690000000042,5,5,0,0,5,50,16,34,100.0,0.0,0,0.0,0.0
85,98.276965,100.039962,1.7629969999999986,7,7,0,0,7,50,16,34,100.0,0.0,0,0.0,0.0
86,100.039962,101.108476,1.0685139999999933,2,2,0,0,2,50,16,34,100.0,0.0,0,0.0,0.0
87,101.108476,102.125268,1.0167920000000095,6,3,3,0,3,50,16,34,50.0,0.0,2,0.0,0.0
88,102.125268,103.136824,1.0115559999999988,68,61,7,57,4,50,18,32,89.70588235294117,0.10964912280701754,5,0.0,0.0
89,103.136824,104.202112,1.0652879999999953,8,5,3,0,5,50,20,30,62.5,0.0,4,0.0,0.0
90,104.202112,105.318645,1.116533000000004,6,6,0,3,3,50,20,30,100.0,1.6666666666666667,0,0.0,0.0
91,105.318645,106.385428,1.066783000000001,23,23,0,12,11,50,20,30,100.0,1.5277777777777777,0,0.0,0.0
92,106.385428,107.408276,1.0228479999999962,4,4,0,2,2,50,20,30,100.0,1.6666666666666667,0,0.0,0.0
93,107.408276,108.446067,1.0377909999999986,6,6,0,0,6,50,20,30,100.0,0.0,0,0.0,0.0
94,108.446067,109.479463,1.0333959999999962,6,6,0,0,6,50,20,30,100.0,0.0,0,0.0,0.0
95,109.479463,110.510617,1.0311540000000008,2,2,0,0,2,50,20,30,100.0,0.0,0,0.0,0.0
96,110.510617,111.545108,1.0344910000000027,2,2,0,0,2,50,20,30,100.0,0.0,0,0.0,0.0
97,111.545108,112.586449,1.0413410000000027,4,4,0,0,4,50,20,30,100.0,0.0,0,0.0,0.0
98,112.586449,113.608128,1.0216789999999918,9,9,0,7,2,50,20,30,100.0,0.47619047619047616,0,0.0,0.0
99,113.608128,115.350053,1.741925000000009,6,6,0,3,3,50,20,30,100.0,1.6666666666666667,0,0.0,0.0
100,115.350053,116.392178,1.0421249999999986,4,4,0,0,4,50,20,30,100.0,0.0,0,0.0,0.0
101,116.392178,117.428539,1.0363609999999994,7,5,2,0,5,50,20,30,71.42857142857143,0.0,2,0.0,0.0
102,117.428539,118.454236,1.0256969999999939,8,8,0,2,6,50,20,30,100.0,5.0,0,0.0,0.0
103,118.454236,119.507474,1.0532380000000074,2,2,0,0,2,50,20,30,100.0,0.0,0,0.0,0.0
104,119.507474,120.527218,1.0197440000000029,9,9,0,0,9,50,20,30,100.0,0.0,0,0.0,0.0
105,120.527218,121.550011,1.022792999999993,4,2,2,0,2,50,20,30,50.0,0.0,1,0.0,0.0
106,121.550011,122.632971,1.08296,8,7,1,2,5,50,20,30,87.5,4.166666666666667,2,0.0,0.0
107,122.632971,123.729209,1.0962379999999996,8,7,1,0,7,50,20,30,87.5,0.0,1,0.0,0.0
108,123.729209,124.77139,1.0421809999999994,6,6,0,0,6,50,20,30,100.0,0.0,0,0.0,0.0
109,124.77139,125.804107,1.0327170000000052,6,6,0,0,6,50,20,30,100.0,0.0,0,0.0,0.0
110,125.804107,126.842261,1.0381539999999916,3,3,0,0,3,50,20,30,100.0,0.0,0,0.0,0.0
111,126.842261,127.867168,1.0249070000000131,5,5,0,0,5,50,20,30,100.0,0.0,0,0.0,0.0
112,127.867168,128.903281,1.036112999999986,9,9,0,0,9,50,20,30,100.0,0.0,0,0.0,0.0
113,128.903281,129.941984,1.0387029999999982,8,8,0,0,8,50,20,30,100.0,0.0,0,0.0,0.0
114,129.941984,131.510822,1.5688379999999995,12,12,0,0,12,50,20,30,100.0,0.0,0,0.0,0.0
115,131.510822,132.708652,1.1978300000000104,4,4,0,0,4,50,20,30,100.0,0.0,0,0.0,0.0
116,132.708652,133.738345,1.0296930000000089,5,4,1,0,4,50,20,30,80.0,0.0,1,0.0,0.0
117,133.738345,134.775473,1.0371279999999956,8,3,5,1,2,50,20,30,37.5,3.3333333333333335,5,0.0,0.0
118,134.775473,135.806923,1.0314500000000066,13,9,4,0,9,50,20,30,69.23076923076923,0.0,4,0.0,0.0
119,135.806923,137.80121,1.9942869999999857,4,4,0,0,4,50,20,30,100.0,0.0,0,0.0,0.0
120,137.80121,139.836975,2.035764999999998,11,9,2,0,9,50,20,30,81.81818181818183,0.0,2,0.0,0.0
121,139.836975,140.865022,1.028047000000015,6,4,2,0,4,50,20,30,66.66666666666666,0.0,2,0.0,0.0
122,140.865022,141.907276,1.0422539999999856,2,2,0,0,2,50,20,30,100.0,0.0,0,0.0,0.0
123,141.907276,142.935787,1.0285110000000088,2,2,0,0,2,50,20,30,100.0,0.0,0,0.0,0.0
124,142.935787,143.974723,1.0389360000000067,3,3,0,0,3,50,20,30,100.0,0.0,0,0.0,0.0
125,143.974723,144.994182,1.0194589999999835,4,2,2,0,2,50,20,30,50.0,0.0,2,0.0,0.0
126,144.994182,146.034275,1.040093000000013,4,4,0,2,2,50,20,30,100.0,1.6666666666666667,0,0.0,0.0
127,146.034275,147.164946,1.1306709999999782,7,5,2,0,5,50,20,30,71.42857142857143,0.0,2,0.0,0.0
128,147.164946,148.220635,1.055689000000001,8,8,0,2,6,50,20,30,100.0,5.0,0,0.0,0.0
129,148.220635,149.253907,1.0332720000000108,5,5,0,2,3,50,20,30,100.0,2.5,0,0.0,0.0
130,149.253907,150.288397,1.0344900000000052,4,2,2,0,2,50,20,30,50.0,0.0,2,0.0,0.0
131,150.288397,151.342171,1.0537740000000042,10,10,0,0,10,50,20,30,100.0,0.0,0,0.0,0.0
132,151.342171,152.485292,1.1431209999999794,8,6,2,0,6,50,20,30,75.0,0.0,2,0.0,0.0
133,152.485292,155.90997,3.424678,16,16,0,11,5,50,20,30,100.0,0.7575757575757576,0,0.0,0.0
134,155.90997,156.975678,1.0657080000000008,5,5,0,0,5,50,20,30,100.0,0.0,0,0.0,0.0
135,156.975678,158.026187,1.0505090000000052,9,9,0,2,7,50,20,30,100.0,5.833333333333334,0,0.0,0.0
136,158.026187,159.324486,1.2982990000000143,8,7,1,0,7,50,20,30,87.5,0.0,1,0.0,0.0
137,159.324486,160.488342,1.1638559999999813,2,2,0,0,2,50,20,30,100.0,0.0,0,0.0,0.0
138,160.488342,161.507896,1.0195539999999994,9,8,1,0,8,50,20,30,88.88888888888889,0.0,1,0.0,0.0
139,161.507896,162.544296,1.0364000000000146,5,2,3,0,2,50,20,30,40.0,0.0,3,0.0,0.0
140,162.544296,163.579799,1.0355030000000056,8,4,4,0,4,50,20,30,50.0,0.0,4,0.0,0.0
141,163.579799,164.613088,1.0332889999999963,4,4,0,2,2,50,20,30,100.0,1.6666666666666667,0,0.0,0.0
142,164.613088,165.684611,1.071522999999985,14,13,1,4,9,50,21,29,92.85714285714286,3.8793103448275863,1,0.0,0.0
143,165.684611,166.976593,1.2919820000000186,3,3,0,0,3,50,21,29,100.0,0.0,0,0.0,0.0
144,166.976593,168.310843,1.3342499999999973,6,6,0,2,4,50,21,29,100.0,3.4482758620689657,0,0.0,0.0
145,168.310843,169.462464,1.1516210000000058,8,6,2,1,5,50,21,29,75.0,8.620689655172415,2,0.0,0.0
146,169.462464,170.488029,1.0255650000000003,2,2,0,0,2,50,21,29,100.0,0.0,0,0.0,0.0
147,170.488029,171.527094,1.0390649999999937,8,8,0,0,8,50,21,29,100.0,0.0,0,0.0,0.0
148,171.527094,172.551892,1.024798000000004,5,3,2,0,3,50,21,29,60.0,0.0,2,0.0,0.0
149,172.551892,173.590125,1.038232999999991,2,2,0,0,2,50,21,29,100.0,0.0,0,0.0,0.0
150,173.590125,174.73242,1.14229499999999,5,3,2,0,3,50,21,29,60.0,0.0,2,0.0,0.0
151,174.73242,175.765473,1.0330529999999953,2,2,0,0,2,50,21,29,100.0,0.0,0,0.0,0.0
152,175.765473,176.802079,1.0366060000000061,2,2,0,0,2,50,21,29,100.0,0.0,0,0.0,0.0
153,176.802079,177.811731,1.0096520000000169,7,7,0,0,7,50,21,29,100.0,0.0,0,0.0,0.0
154,177.811731,178.866897,1.0551659999999856,5,5,0,0,5,50,21,29,100.0,0.0,0,0.0,0.0
155,178.866897,179.905426,1.0385290000000111,2,2,0,0,2,50,21,29,100.0,0.0,0,0.0,0.0
156,179.905426,180.930076,1.0246500000000083,8,5,3,0,5,50,21,29,62.5,0.0,3,0.0,0.0
157,180.930076,182.205201,1.2751249999999743,9,8,1,2,6,50,21,29,88.88888888888889,5.172413793103448,1,0.0,0.0
158,182.205201,183.679808,1.4746070000000202,7,6,1,4,2,50,21,29,85.71428571428571,0.8620689655172414,0,0.0,0.0
159,183.679808,184.748378,1.068569999999994,11,7,4,0,7,50,20,30,63.63636363636363,0.0,7,0.0,0.0
160,184.748378,186.196664,1.448285999999996,7,3,4,0,3,50,21,29,42.857142857142854,0.0,3,0.0,0.0
161,186.196664,187.204797,1.008133000000015,2,0,2,0,0,50,21,29,0.0,0.0,2,0.0,0.0
162,187.204797,188.258315,1.0535179999999968,13,12,1,0,12,50,21,29,92.3076923076923,0.0,1,0.0,0.0
163,188.258315,189.79756,1.539244999999994,3,3,0,0,3,50,21,29,100.0,0.0,1,0.0,0.0
164,189.79756,190.833323,1.0357630000000029,8,8,0,0,8,50,21,29,100.0,0.0,0,0.0,0.0
165,190.833323,191.872964,1.039640999999989,8,8,0,0,8,50,21,29,100.0,0.0,0,0.0,0.0
166,191.872964,192.906417,1.0334530000000086,21,16,5,9,7,50,21,29,76.19047619047619,1.3409961685823757,5,0.0,0.0
167,192.906417,193.930826,1.0244089999999915,11,10,1,3,7,50,21,29,90.9090909090909,4.022988505747127,1,0.0,0.0
168,193.930826,194.970081,1.0392549999999972,5,4,1,2,2,50,21,29,80.0,1.7241379310344829,1,0.0,0.0
169,194.970081,196.016294,1.0462129999999945,11,9,2,0,9,50,21,29,81.81818181818183,0.0,2,0.0,0.0
170,196.016294,197.049137,1.032843000000014,4,2,2,0,2,50,23,27,50.0,0.0,2,0.0,0.0
171,197.049137,198.154142,1.1050050000000056,7,7,0,2,5,50,23,27,100.0,4.62962962962963,0,0.0,0.0
172,198.154142,199.212543,1.0584010000000035,8,6,2,0,6,50,24,26,75.0,0.0,2,0.0,0.0
173,199.212543,200.249313,1.03676999999999,2,2,0,0,2,50,24,26,100.0,0.0,0,0.0,0.0
174,200.249313,201.286449,1.0371360000000038,2,2,0,0,2,50,24,26,100.0,0.0,0,0.0,0.0
175,201.286449,202.310408,1.0239589999999907,4,4,0,0,4,50,24,26,100.0,0.0,0,0.0,0.0
