second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
141,312.0,159.0,155.0,4.0,1482.0,18.0,1500.0,50.96153846153846,2.150537634408602
142,21.0,20.0,16.0,4.0,1037.0,13.0,1050.0,95.23809523809523,20.19230769230769
143,174.0,138.0,136.0,2.0,1187.0,13.0,1200.0,79.3103448275862,1.3574660633484161
144,39.0,32.0,28.0,4.0,1638.0,12.0,1650.0,82.05128205128204,19.642857142857142
145,33.0,24.0,20.0,4.0,1042.0,8.0,1050.0,72.72727272727273,26.25
146,45.0,35.0,31.0,4.0,1188.0,12.0,1200.0,77.77777777777779,12.903225806451612
147,39.0,39.0,35.0,4.0,1040.0,10.0,1050.0,100.0,11.999999999999998
148,24.0,24.0,20.0,4.0,742.0,8.0,750.0,100.0,18.75
149,27.0,15.0,11.0,4.0,1040.0,10.0,1050.0,55.55555555555556,38.18181818181818
150,51.0,34.0,30.0,4.0,1484.0,16.0,1500.0,66.66666666666666,12.5
151,51.0,39.0,35.0,4.0,1334.0,16.0,1350.0,76.47058823529412,9.642857142857142
152,51.0,30.0,22.0,8.0,1186.0,14.0,1200.0,58.82352941176471,31.16883116883117
153,24.0,11.0,8.0,3.0,447.0,3.0,450.0,45.83333333333333,56.24999999999999
154,21.0,19.0,17.0,2.0,892.0,8.0,900.0,90.47619047619048,13.235294117647058
155,66.0,17.0,15.0,2.0,1187.0,13.0,1200.0,25.757575757575758,12.307692307692307
156,39.0,36.0,34.0,2.0,1485.0,15.0,1500.0,92.3076923076923,5.88235294117647
157,75.0,54.0,52.0,2.0,1781.0,19.0,1800.0,72.0,3.6437246963562755
158,51.0,39.0,37.0,2.0,1793.0,7.0,1800.0,76.47058823529412,13.8996138996139
159,21.0,19.0,15.0,4.0,894.0,6.0,900.0,90.47619047619048,40.0
160,15.0,12.0,10.0,2.0,746.0,4.0,750.0,80.0,37.5
161,36.0,33.0,33.0,0.0,1350.0,0.0,1350.0,91.66666666666666,0.0
162,207.0,159.0,157.0,2.0,1791.0,9.0,1800.0,76.81159420289855,2.5477707006369426
163,162.0,139.0,135.0,4.0,1488.0,12.0,1500.0,85.80246913580247,3.7037037037037037
164,42.0,33.0,29.0,4.0,1338.0,12.0,1350.0,78.57142857142857,15.517241379310345
165,90.0,38.0,32.0,6.0,1338.0,12.0,1350.0,42.22222222222222,21.09375
166,42.0,41.0,39.0,2.0,1042.0,8.0,1050.0,97.61904761904762,6.730769230769231
167,54.0,40.0,36.0,4.0,1185.0,15.0,1200.0,74.07407407407408,8.888888888888888
168,78.0,62.0,56.0,6.0,2077.0,23.0,2100.0,79.48717948717949,9.782608695652172
169,21.0,15.0,13.0,2.0,1040.0,10.0,1050.0,71.42857142857143,16.153846153846153
170,48.0,30.0,26.0,4.0,1634.0,16.0,1650.0,62.5,15.865384615384617
171,321.0,307.0,303.0,4.0,1340.0,10.0,1350.0,95.6386292834891,1.7821782178217822
172,42.0,15.0,13.0,2.0,1346.0,4.0,1350.0,35.714285714285715,51.92307692307693
173,42.0,18.0,16.0,2.0,1194.0,6.0,1200.0,42.857142857142854,25.0
174,27.0,20.0,18.0,2.0,1194.0,6.0,1200.0,74.07407407407408,22.22222222222222
175,42.0,25.0,25.0,0.0,1048.0,2.0,1050.0,59.523809523809526,0.0
176,27.0,24.0,24.0,0.0,894.0,6.0,900.0,88.88888888888889,0.0
177,48.0,36.0,34.0,2.0,1046.0,4.0,1050.0,75.0,15.441176470588236
178,75.0,35.0,33.0,2.0,1633.0,17.0,1650.0,46.666666666666664,5.88235294117647
179,48.0,26.0,24.0,2.0,1044.0,6.0,1050.0,54.166666666666664,14.583333333333332
180,42.0,24.0,24.0,0.0,1344.0,6.0,1350.0,57.14285714285714,0.0
181,57.0,46.0,46.0,0.0,1644.0,6.0,1650.0,80.7017543859649,0.0
182,51.0,27.0,27.0,0.0,1190.0,10.0,1200.0,52.94117647058824,0.0
183,63.0,17.0,17.0,0.0,1044.0,6.0,1050.0,26.984126984126984,0.0
184,27.0,21.0,19.0,2.0,896.0,4.0,900.0,77.77777777777779,23.684210526315788
185,90.0,65.0,61.0,4.0,1340.0,10.0,1350.0,72.22222222222221,8.852459016393443
186,30.0,15.0,13.0,2.0,896.0,4.0,900.0,50.0,34.61538461538462
187,78.0,31.0,29.0,2.0,1492.0,8.0,1500.0,39.743589743589745,12.931034482758621
188,45.0,26.0,24.0,2.0,1346.0,4.0,1350.0,57.77777777777777,28.125
189,33.0,24.0,22.0,2.0,1192.0,8.0,1200.0,72.72727272727273,13.636363636363637
190,57.0,37.0,35.0,2.0,1494.0,6.0,1500.0,64.91228070175438,14.285714285714285
191,51.0,30.0,24.0,6.0,1342.0,8.0,1350.0,58.82352941176471,42.1875
192,87.0,41.0,39.0,2.0,1496.0,4.0,1500.0,47.12643678160919,19.23076923076923
193,39.0,21.0,19.0,2.0,1044.0,6.0,1050.0,53.84615384615385,18.421052631578945
194,48.0,41.0,39.0,2.0,1492.0,8.0,1500.0,85.41666666666666,9.615384615384615
195,69.0,19.0,17.0,2.0,1192.0,8.0,1200.0,27.536231884057973,17.64705882352941
196,24.0,15.0,15.0,0.0,1039.0,11.0,1050.0,62.5,0.0
197,60.0,33.0,31.0,2.0,1496.0,4.0,1500.0,55.00000000000001,24.193548387096776
198,78.0,56.0,54.0,2.0,1642.0,8.0,1650.0,71.7948717948718,7.638888888888888
199,27.0,18.0,16.0,2.0,1340.0,10.0,1350.0,66.66666666666666,16.875
200,21.0,15.0,13.0,2.0,1044.0,6.0,1050.0,71.42857142857143,26.923076923076923
201,15.0,12.0,12.0,0.0,750.0,0.0,750.0,80.0,0.0
202,9.0,6.0,6.0,0.0,450.0,0.0,450.0,66.66666666666666,0.0
