id,arrival_time,switch_processing_time,control_plane_delay,total_delay,is_hit,is_speculative
919,137.619578,2.1136575314090037e-08,0.0,2.1136575314090037e-08,1,0
920,137.681578,1.2165959524583424e-08,0.0,1.2165959524583424e-08,1,0
921,137.684031,9.554835113253573e-09,0.0351218711349775,0.03512188068981261,0,1
922,137.752163,3.2258194339751413e-10,0.0,3.2258194339751413e-10,1,0
923,137.884453,2.3376480198253085e-09,0.0,2.3376480198253085e-09,1,1
924,137.917529,3.130507966892095e-09,0.02032154245296421,0.020321545583472177,0,1
925,138.185036,3.055732972428601e-09,0.0,3.055732972428601e-09,1,0
926,138.185095,7.41307164367354e-09,0.0,7.41307164367354e-09,1,0
927,138.361385,7.480984497826725e-09,0.0013988287980246956,0.0013988362790091934,0,1
928,138.361561,4.1046493566741375e-09,0.005798042457879404,0.005798046562528761,0,1
929,138.372479,8.90772495811098e-09,0.0,8.90772495811098e-09,1,1
930,138.372596,5.013162510606492e-09,0.0,5.013162510606492e-09,1,1
931,138.375953,3.504044681243599e-10,0.0,3.504044681243599e-10,1,1
932,138.376064,4.130931334864808e-09,0.0,4.130931334864808e-09,1,1
933,138.379676,6.2064937297885685e-09,0.0,6.2064937297885685e-09,1,1
934,138.379768,7.136731641776869e-10,0.0,7.136731641776869e-10,1,1
935,138.383519,5.172674269038354e-09,0.0,5.172674269038354e-09,1,1
936,138.38362,4.1671060618432495e-09,0.0,4.1671060618432495e-09,1,1
937,138.391232,5.1252385943416805e-09,0.00868929538465048,0.008689300509889074,0,1
938,138.594137,4.238691625128721e-09,0.0,4.238691625128721e-09,1,0
939,138.643364,5.601231579018103e-09,0.0,5.601231579018103e-09,1,0
940,138.650194,1.5784284303952392e-09,0.0,1.5784284303952392e-09,1,0
941,138.650307,1.987232291445669e-09,0.0,1.987232291445669e-09,1,0
942,138.798659,4.291275562622807e-09,0.0,4.291275562622807e-09,1,0
943,138.888191,7.667935172843563e-10,0.015521642453505098,0.015521643220298616,0,1
944,138.897599,4.093832904485846e-09,0.0,4.093832904485846e-09,1,0
945,139.353754,2.1779528263391152e-09,0.004477294582415914,0.004477296760368741,0,1
946,139.395068,1.2747134859384752e-10,0.0,1.2747134859384752e-10,1,1
947,139.422673,3.954107950016443e-09,0.02652456879418637,0.026524572748294322,0,1
948,139.473451,1.1002905429605818e-09,0.009399833179028849,0.009399834279319392,0,1
949,139.565487,1.9932399291528524e-09,0.0,1.9932399291528524e-09,1,0
950,140.401013,1.045661900713565e-08,0.0,1.045661900713565e-08,1,1
951,140.546137,2.358414679949881e-09,0.0,2.358414679949881e-09,1,0
952,140.665651,8.071440239947323e-10,0.0032042549592318256,0.0032042557663758495,0,1
953,140.75063,4.7934548660581785e-09,0.0,4.7934548660581785e-09,1,0
954,140.829179,1.7235855676553567e-09,0.0207799147881565,0.020779916511742064,0,1
955,140.83162,1.0275612565648724e-08,0.0,1.0275612565648724e-08,1,1
956,141.281574,6.015807169894753e-10,0.0,6.015807169894753e-10,1,0
957,141.281889,4.1723916856857404e-09,0.0,4.1723916856857404e-09,1,0
958,141.475028,5.534998651430653e-09,0.0,5.534998651430653e-09,1,1
959,141.581474,6.0395764739482e-10,0.0,6.0395764739482e-10,1,0
960,141.78596,4.692813878998226e-10,0.0,4.692813878998226e-10,1,0
961,142.395047,1.0675139631966393e-08,0.0,1.0675139631966393e-08,1,1
962,142.614482,5.293774618196416e-09,0.0,5.293774618196416e-09,1,0
963,142.81899,8.004065833619262e-09,0.0,8.004065833619262e-09,1,0
964,143.395531,9.612649823216002e-10,0.0006931081750329368,0.0006931091362979192,0,1
965,143.397116,2.145750060816559e-09,0.0033933919022067884,0.003393394047956849,0,1
966,143.39897,1.4190353662061342e-08,0.0,1.4190353662061342e-08,1,1
967,143.407699,4.216833178512231e-09,0.0,4.216833178512231e-09,1,1
968,143.409095,8.061662312180495e-09,0.0,8.061662312180495e-09,1,1
969,143.410993,2.7252484623299494e-09,0.0,2.7252484623299494e-09,1,1
970,143.412353,2.2910159108631526e-11,0.0,2.2910159108631526e-11,1,1
971,143.414913,7.6579290161928e-11,0.0,7.6579290161928e-11,1,1
972,143.41627,8.427714609694223e-10,0.0,8.427714609694223e-10,1,1
973,143.418727,1.1052936248958682e-08,0.0,1.1052936248958682e-08,1,1
974,143.420108,5.356096304330385e-10,0.0,5.356096304330385e-10,1,1
975,143.423103,1.701510596944536e-09,0.0,1.701510596944536e-09,1,0
976,143.424271,1.3512337871432484e-08,0.0,1.3512337871432484e-08,1,0
977,143.430833,2.4451892751775176e-09,0.0,2.4451892751775176e-09,1,0
978,143.431822,4.3184585686984615e-09,0.0,4.3184585686984615e-09,1,0
979,143.434348,2.7247269332649445e-09,0.0,2.7247269332649445e-09,1,0
980,143.435335,2.3478111726800913e-09,0.0,2.3478111726800913e-09,1,0
981,143.438597,1.028602501703825e-08,0.0,1.028602501703825e-08,1,0
982,143.439554,1.1787440925857413e-08,0.0,1.1787440925857413e-08,1,0
983,143.44261,1.8793190493515704e-09,0.0,1.8793190493515704e-09,1,0
