lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
49,16.412976,16.541576,0.12859999999999872,1,1,0,0,1,50,3,47,100.0,0.0,43,8.774745941162111,-173.72508454536953
50,16.541576,17.13702,0.5954440000000005,2,0,2,0,0,50,2,48,0.0,0.0,44,0.0,-8.774745941162111
51,17.13702,17.341484,0.20446400000000153,1,1,0,0,1,50,3,47,100.0,0.0,43,206.5292445421219,206.5292445421219
52,17.341484,18.180914,0.8394300000000001,1,1,0,0,1,50,3,47,100.0,0.0,45,93.0,-113.52924454212189
53,18.180914,18.385489,0.2045749999999984,1,1,0,0,1,50,3,47,100.0,0.0,45,222.3391864299774,129.3391864299774
54,18.385489,18.643506,0.25801699999999883,1,1,0,0,1,50,3,47,100.0,0.0,45,196.49999999999997,-25.839186429977417
55,18.643506,18.907551,0.26404500000000297,3,3,0,0,3,50,3,47,100.0,0.0,43,34.9997497027693,-161.50025029723068
56,18.907551,19.203116,0.29556499999999986,1,1,0,0,1,50,3,47,100.0,0.0,43,1.0,-33.9997497027693
57,19.203116,19.407637,0.20452099999999973,1,1,0,0,1,50,3,47,100.0,0.0,43,119.57456415891646,118.57456415891646
58,19.407637,20.25551,0.8478729999999999,1,1,0,0,1,50,2,48,100.0,0.0,44,104.5,-15.07456415891646
59,20.25551,20.415236,0.15972599999999915,2,2,0,0,2,50,2,48,100.0,0.0,43,270.95898975300713,166.45898975300713
60,20.415236,20.537895,0.12265899999999874,3,2,1,0,2,50,3,47,66.66666666666666,0.0,42,111.25,-159.70898975300713
61,20.537895,20.699977,0.1620820000000016,1,1,0,0,1,50,3,47,100.0,0.0,44,8.999977372683386,-102.25002262731661
62,20.699977,21.289084,0.5891069999999985,2,1,1,0,1,50,3,47,50.0,0.0,44,1.0,-7.999977372683386
63,21.289084,21.421579,0.13249500000000225,1,0,1,0,0,50,1,49,0.0,0.0,44,126.47953510284424,125.47953510284424
64,21.421579,21.525171,0.10359199999999902,3,3,0,0,3,50,1,49,100.0,0.0,45,256.9999649983696,130.52042989552535
65,21.525171,21.729518,0.2043469999999985,1,0,1,0,0,50,1,49,0.0,0.0,46,18.9375,-238.0624649983696
66,21.729518,22.006867,0.27734900000000096,1,0,1,0,0,50,2,48,0.0,0.0,46,0.0,-18.9375
67,22.006867,22.186663,0.17979599999999962,1,1,0,0,1,50,3,47,100.0,0.0,45,16.999985681151205,16.999985681151205
68,22.186663,22.322229,0.13556600000000074,1,1,0,0,1,50,3,47,100.0,0.0,43,16.999989260863405,3.579712199552887e-06
69,22.322229,22.526735,0.20450599999999852,1,1,0,1,0,50,3,47,100.0,0.0,43,269.769012093544,252.7690228326806
70,22.526735,22.930737,0.40400200000000197,1,1,0,0,1,50,3,47,100.0,0.0,43,242.49999999999997,-27.269012093544035
71,22.930737,23.354988,0.42425099999999816,2,1,1,0,1,50,3,47,50.0,0.0,42,24.8396384678781,-217.66036153212187
72,23.354988,23.559547,0.2045589999999997,1,1,0,0,1,50,3,47,100.0,0.0,41,143.28947699069977,118.44983852282166
73,23.559547,24.274774,0.7152270000000023,3,3,0,0,3,50,3,47,100.0,0.0,42,279.9999899320594,136.71051294135964
74,24.274774,24.411563,0.13678900000000027,2,2,0,1,1,50,3,47,100.0,1.0638297872340425,42,326.26862472016353,46.26863478810412
75,24.411563,24.574741,0.1631779999999985,3,2,1,0,2,50,3,47,66.66666666666666,0.0,41,282.4999966020699,-43.7686281180936
76,24.574741,26.347648,1.772907,1,1,0,0,1,50,3,47,100.0,0.0,42,32.78618462383748,-249.71381197823246
77,26.347648,26.552242,0.20459400000000016,1,1,0,0,1,50,3,47,100.0,0.0,41,317.19883775711065,284.4126531332732
78,26.552242,27.378861,0.8266190000000009,1,1,0,0,1,50,3,47,100.0,0.0,41,277.0,-40.19883775711065
79,27.378861,27.583375,0.20451399999999964,1,1,0,0,1,50,3,47,100.0,0.0,41,167.00438982248303,-109.99561017751697
80,27.583375,27.925215,0.34184000000000125,1,1,0,0,1,50,2,48,100.0,0.0,42,288.5,121.49561017751697
81,27.925215,28.785855,0.8606400000000001,2,1,1,0,1,50,2,48,50.0,0.0,41,16.999997451552545,-271.50000254844747
82,28.785855,28.990347,0.20449199999999834,1,1,0,0,1,50,2,48,100.0,0.0,39,348.81872153282166,331.8187240812691
83,28.990347,29.361205,0.3708580000000019,1,1,0,0,1,50,2,48,100.0,0.0,46,150.50000000000003,-198.31872153282163
84,29.361205,29.565826,0.2046209999999995,1,1,0,0,1,50,2,48,100.0,0.0,46,182.8143317103386,32.314331710338564
85,29.565826,30.399671,0.8338450000000002,1,1,0,0,1,50,2,48,100.0,0.0,46,311.49999999999994,128.68566828966135
86,30.399671,30.604152,0.2044809999999977,1,1,0,0,1,50,2,48,100.0,0.0,46,380.4386053085327,68.93860530853277
