id,arrival_time,switch_processing_time,control_plane_delay,total_delay,is_hit,is_speculative
0,0.0,3.6324716128740935e-09,0.008455238043146573,0.008455241675618187,0,1
1,0.000123,1.4443740450294227e-10,0.0018816458153392002,0.0018816459597766047,0,1
2,0.065516,5.780311669746243e-09,0.01795146374137157,0.01795146952168324,0,1
3,0.125605,1.8333826795926492e-09,0.022406726389862634,0.022406728223245312,0,1
4,0.138757,6.392473624512511e-09,0.0021064566897620184,0.002106463082235643,0,1
5,0.190342,4.039733756040662e-09,0.004340682361229479,0.004340686400963235,0,1
6,0.298227,1.0038070696963307e-09,0.015399200674701826,0.015399201678508896,0,1
7,0.329954,1.6831548831271298e-08,0.002644261490504778,0.0026442783220536094,0,1
8,0.377163,4.363012233913593e-10,0.009252013696808255,0.009252014133109478,0,1
9,0.377205,6.528048662918085e-09,0.0032329381463169367,0.0032329446743655996,0,1
10,0.388521,5.780777928162576e-09,0.0,5.780777928162576e-09,1,1
11,0.563713,3.6476812646232433e-09,0.0004969934164376609,0.0004969970641189254,0,1
12,0.786454,7.41741616297611e-10,0.0020698410398593764,0.002069841781600993,0,1
13,0.833198,2.5852172996896062e-08,0.007353563798977304,0.007353589651150301,0,1
14,0.896602,4.3231132724032255e-09,0.013273428870136201,0.013273433193249473,0,1
15,1.101064,3.904013158017474e-09,0.0,3.904013158017474e-09,1,1
16,1.131624,1.2218068752928074e-08,0.016498441131373217,0.01649845334944197,0,1
17,1.14016,2.579172659586943e-09,0.0,2.579172659586943e-09,1,1
18,1.143916,2.2097975790609986e-09,0.0,2.2097975790609986e-09,1,1
19,1.348419,1.5274940101567962e-08,0.0,1.5274940101567962e-08,1,1
20,1.350826,2.105165143103965e-09,0.0,2.105165143103965e-09,1,1
21,1.351265,1.0016100770778866e-08,0.0,1.0016100770778866e-08,1,1
22,1.834237,8.867958894413069e-09,0.0,8.867958894413069e-09,1,1
23,1.920241,3.862699531103029e-09,0.0,3.862699531103029e-09,1,1
24,2.124754,1.2785411140049553e-08,0.0,1.2785411140049553e-08,1,1
25,2.141278,5.10974766512786e-10,0.0,5.10974766512786e-10,1,1
26,2.322545,5.426470630101998e-10,0.01209009787640217,0.012090098419049233,0,1
27,2.322897,1.1058234515233859e-08,0.0017383007278596375,0.0017383117860941526,0,1
28,2.962379,1.6118682660876209e-09,0.0,1.6118682660876209e-09,1,1
29,3.166878,5.5812068029897345e-09,0.0,5.5812068029897345e-09,1,1
30,3.361572,8.974466009471405e-10,0.012085537361543367,0.012085538258989968,0,1
31,3.673047,3.3435922549496717e-09,0.0,3.3435922549496717e-09,1,1
32,3.875735,5.707772774639102e-09,0.0,5.707772774639102e-09,1,1
33,3.972952,3.6859989428790506e-09,0.0,3.6859989428790506e-09,1,1
34,4.059756,2.2183246102862372e-10,0.0025352106561782706,0.0025352108780107314,0,1
35,4.081156,4.280743919312414e-09,0.0,4.280743919312414e-09,1,1
36,4.129804,6.416314428636912e-10,0.006933806354099949,0.006933806995731392,0,1
37,4.215684,7.425555422418749e-10,0.0005425388428495781,0.0005425395854051203,0,1
38,4.249549,9.817591470791254e-10,0.005840562682148029,0.005840563663907176,0,1
39,4.250969,1.0501786786508977e-08,0.0,1.0501786786508977e-08,1,1
40,4.881577,1.4905610517354363e-08,0.006504084643608389,0.006504099549218907,0,1
41,4.919386,3.0913057342472146e-09,0.0,3.0913057342472146e-09,1,1
42,5.086532,5.0707449528683705e-09,0.003924620106588524,0.003924625177333477,0,1
43,5.123898,6.254249238674806e-10,0.0,6.254249238674806e-10,1,1
44,5.182085,2.6226455028242204e-10,0.010151685634355135,0.010151685896619685,0,1
45,5.182195,8.36364325950661e-09,0.011094520885925496,0.011094529249568755,0,1
46,5.182278,5.274427515765704e-09,0.005526358556712049,0.005526363831139565,0,1
47,5.182362,5.344228746816229e-09,0.0023466150255433194,0.002346620369772066,0,1
48,5.182447,5.392938413395813e-09,0.007542216258819611,0.007542221651758024,0,1
49,5.18253,6.901966430819054e-09,0.0009844763793898025,0.0009844832813562334,0,1
50,5.182679,7.674478832886241e-09,0.011623256705721145,0.011623264380199979,0,1
51,5.182772,5.938504505496335e-09,0.006868997754914692,0.006869003693419198,0,1
52,5.185612,1.8517149406923777e-08,0.0022756282769912533,0.0022756467941406604,0,1
53,5.18573,1.7763825371266895e-09,0.0025832509354502503,0.0025832527118327875,0,1
54,5.186045,2.4683830301258437e-10,0.023431087721461293,0.023431087968299597,0,1
55,5.186147,4.1747078654741074e-10,0.009344961284772276,0.009344961702243063,0,1
56,5.186234,4.9827164194941295e-09,0.0047472183352072,0.004747223317923619,0,1
57,5.18632,6.664727432328589e-11,0.018465498936692425,0.0184654990033397,0,1
58,5.462667,2.4301589519194584e-09,0.008022164430725388,0.00802216686088434,0,1
59,5.463535,6.198658676272817e-09,0.011247884671593765,0.011247890870252441,0,1
60,5.465174,5.930085957125163e-09,0.004192447647906654,0.004192453577992611,0,1
61,5.465256,2.658463878552725e-09,0.0027416183817778974,0.002741621040241776,0,1
62,5.467449,1.7342454662676736e-08,0.0034045998780334527,0.0034046172204881156,0,1
63,5.469024,7.968055603018214e-10,0.0013850423944641388,0.0013850431912696992,0,1
64,5.469101,1.4417024952877951e-08,0.004329919149244069,0.004329933566269022,0,1
65,5.470314,6.613173877565557e-09,0.024521242345864766,0.024521248959038643,0,1
66,5.471487,6.036349405475811e-09,0.00491891465060816,0.004918920686957566,0,1
67,5.473724,1.42589639426725e-08,0.0,1.42589639426725e-08,1,1
68,5.473948,6.668345065638308e-09,0.0,6.668345065638308e-09,1,1
69,5.475318,1.3620917106945242e-09,0.0,1.3620917106945242e-09,1,1
70,5.476459,8.67993237418175e-09,0.0,8.67993237418175e-09,1,1
71,5.476604,7.148378247166031e-09,0.0,7.148378247166031e-09,1,1
72,5.478523,2.510230335859621e-09,0.0,2.510230335859621e-09,1,1
73,5.480367,1.1168923776513703e-09,0.0,1.1168923776513703e-09,1,1
74,5.480446,6.2343401711615935e-09,0.0,6.2343401711615935e-09,1,1
75,5.481395,9.331625170732236e-09,0.0,9.331625170732236e-09,1,1
76,5.482612,2.2994470823846705e-09,0.0,2.2994470823846705e-09,1,1
77,5.483261,2.8722016943476997e-09,0.0,2.8722016943476997e-09,1,1
78,5.484442,2.2049251694525466e-09,0.0027409138805937474,0.002740916085518917,0,1
79,5.486798,5.2976041874035655e-09,0.0049501658242232455,0.004950171121827433,0,1
80,5.540494,5.361551462525808e-09,0.0044984554364558465,0.004498460798007309,0,1
81,5.590082,2.2041819078455843e-09,0.0,2.2041819078455843e-09,1,1
82,5.591464,1.086127987966672e-09,0.0,1.086127987966672e-09,1,1
83,5.71339,2.1835788843459173e-08,0.00023581359968927084,0.0002358354354781143,0,1
84,5.71424,3.971255462739123e-09,0.0,3.971255462739123e-09,1,1
85,5.714325,4.115230400811929e-09,0.0,4.115230400811929e-09,1,1
86,5.714393,3.884818704857992e-10,0.0,3.884818704857992e-10,1,1
87,5.717825,1.1140682739582157e-08,0.0011723396190585751,0.0011723507597413147,0,1
88,5.718723,4.914469595280236e-09,0.0,4.914469595280236e-09,1,1
89,5.7188,5.315249105002022e-10,0.0,5.315249105002022e-10,1,1
90,5.72141,6.2040967023420625e-09,0.021314045771499285,0.021314051975595986,0,1
91,5.722451,5.941973265492893e-09,0.0,5.941973265492893e-09,1,1
92,5.723226,1.5474078140575907e-09,0.0,1.5474078140575907e-09,1,1
93,5.723318,1.203771732933439e-08,0.0,1.203771732933439e-08,1,1
94,5.724652,4.3329615974837885e-09,0.0,4.3329615974837885e-09,1,1
95,5.734385,2.2289899781010238e-09,0.0,2.2289899781010238e-09,1,1
96,5.735334,9.574188019454974e-09,0.0,9.574188019454974e-09,1,1
97,5.757115,1.4130031086107512e-09,0.0,1.4130031086107512e-09,1,1
98,5.7572,7.580742170971948e-09,0.0,7.580742170971948e-09,1,1
99,5.758169,2.3288878781506755e-10,0.0,2.3288878781506755e-10,1,1
100,5.758247,1.0815906880200626e-08,0.0,1.0815906880200626e-08,1,1
101,5.759633,1.6177292625348308e-09,0.0,1.6177292625348308e-09,1,1
102,5.759721,4.348519743074888e-09,0.0,4.348519743074888e-09,1,1
103,5.759791,1.207665645012338e-08,0.0,1.207665645012338e-08,1,1
104,5.760176,2.452533036087206e-08,0.0,2.452533036087206e-08,1,1
105,5.763576,3.212210336851935e-10,0.0,3.212210336851935e-10,1,1
106,5.763623,1.3188991244930977e-08,0.0,1.3188991244930977e-08,1,1
107,5.763999,3.6403559932429642e-09,0.0,3.6403559932429642e-09,1,1
108,5.764619,1.4536966765036727e-08,0.0,1.4536966765036727e-08,1,1
109,5.76526,3.958555166568446e-09,0.0,3.958555166568446e-09,1,1
110,5.766194,1.5337239507154167e-09,0.0,1.5337239507154167e-09,1,1
111,5.766255,5.209460832343711e-09,0.0,5.209460832343711e-09,1,1
112,5.766942,3.108649950690276e-09,0.0,3.108649950690276e-09,1,1
113,5.767258,4.984890087121557e-09,0.0,4.984890087121557e-09,1,1
114,5.767318,3.5793806826070345e-09,0.0,3.5793806826070345e-09,1,1
115,5.769182,1.257592225793411e-09,0.0,1.257592225793411e-09,1,1
116,5.769242,6.6306153526443034e-09,0.0,6.6306153526443034e-09,1,1
117,5.769304,8.038730876224416e-09,0.0,8.038730876224416e-09,1,1
118,5.76962,1.0462498497356914e-08,0.0,1.0462498497356914e-08,1,1
119,5.769683,1.8021513731807046e-09,0.0,1.8021513731807046e-09,1,1
120,5.770036,4.698713780243613e-09,0.0,4.698713780243613e-09,1,1
121,5.775121,4.4416198975995417e-10,0.0,4.4416198975995417e-10,1,1
122,5.775599,1.922270659111988e-09,0.0,1.922270659111988e-09,1,1
123,5.775644,8.450507860157551e-09,0.0,8.450507860157551e-09,1,1
124,5.775676,1.029452614871906e-08,0.0,1.029452614871906e-08,1,1
125,5.775704,1.1068639908550631e-08,0.0,1.1068639908550631e-08,1,1
126,5.77576,5.85446192967659e-09,0.0,5.85446192967659e-09,1,1
127,5.775792,1.2382344417931584e-08,0.0,1.2382344417931584e-08,1,1
128,5.775845,2.614451150536874e-09,0.0,2.614451150536874e-09,1,1
129,5.775908,8.873285567250188e-10,0.0,8.873285567250188e-10,1,1
130,5.775962,1.0172628844107736e-09,0.0,1.0172628844107736e-09,1,1
131,5.77666,1.2665398508636647e-09,0.0,1.2665398508636647e-09,1,1
132,5.776723,5.946841087493669e-12,0.0,5.946841087493669e-12,1,1
133,5.77676,1.285969248438409e-09,0.0,1.285969248438409e-09,1,1
134,5.778242,1.3366752551878998e-08,0.0,1.3366752551878998e-08,1,1
135,5.78133,6.706959726142201e-09,0.0,6.706959726142201e-09,1,1
136,5.782881,1.2473403356492965e-08,0.0,1.2473403356492965e-08,1,1
137,5.783366,4.6253704780778186e-09,0.0,4.6253704780778186e-09,1,1
138,5.784102,3.0295249452061385e-09,0.0,3.0295249452061385e-09,1,1
139,5.784168,1.8805915517999447e-09,0.0,1.8805915517999447e-09,1,1
140,5.785068,2.3981035688468757e-09,0.0,2.3981035688468757e-09,1,1
141,5.786124,5.147465293026647e-09,0.0,5.147465293026647e-09,1,1
142,5.787352,8.213228935164704e-09,0.0,8.213228935164704e-09,1,1
143,5.787424,6.993441644173741e-10,0.0,6.993441644173741e-10,1,1
144,5.796352,6.557142879602301e-09,0.0,6.557142879602301e-09,1,1
145,5.797125,2.726477773126543e-11,0.0,2.726477773126543e-11,1,1
146,5.802126,5.258567035478917e-09,0.0,5.258567035478917e-09,1,1
147,5.802998,3.0169762998598203e-09,0.0,3.0169762998598203e-09,1,1
148,5.811171,1.1197520243729276e-09,0.0,1.1197520243729276e-09,1,1
149,5.812142,4.986541141351876e-09,0.0,4.986541141351876e-09,1,1
150,5.812823,8.975712742425395e-11,0.0,8.975712742425395e-11,1,1
151,5.812899,9.117819530091896e-09,0.0,9.117819530091896e-09,1,1
152,5.814995,3.7279531980356515e-09,0.0,3.7279531980356515e-09,1,1
153,5.815646,2.3176265464997725e-09,0.0,2.3176265464997725e-09,1,1
154,5.815719,2.7734480588601218e-09,0.0,2.7734480588601218e-09,1,1
155,5.816708,1.5400725761294492e-09,0.0,1.5400725761294492e-09,1,1
156,5.82478,2.95663317579145e-09,0.0,2.95663317579145e-09,1,1
157,5.8249,2.0271746531587342e-08,0.0,2.0271746531587342e-08,1,1
158,5.838343,6.972725325672869e-09,0.007359006102396353,0.007359013075121679,0,1
159,5.94951,3.103040301388112e-09,0.0,3.103040301388112e-09,1,1
160,5.981374,3.491984851566443e-10,0.0,3.491984851566443e-10,1,1
161,5.982204,4.875426002300554e-09,0.0,4.875426002300554e-09,1,1
162,5.988316,6.358037381225983e-09,0.0,6.358037381225983e-09,1,1
163,5.994028,2.995879903744587e-09,0.0,2.995879903744587e-09,1,1
164,5.995737,5.772380768207627e-09,0.0,5.772380768207627e-09,1,1
165,5.997315,6.59451390433874e-09,0.0,6.59451390433874e-09,1,1
166,5.998869,8.114464719202201e-10,0.0,8.114464719202201e-10,1,1
167,5.999975,4.695181176839761e-09,0.0,4.695181176839761e-09,1,1
168,6.001674,9.92625572062365e-09,0.0,9.92625572062365e-09,1,1
169,6.001754,5.844343541630858e-11,0.0,5.844343541630858e-11,1,1
170,6.006157,8.045055902251547e-09,0.0,8.045055902251547e-09,1,1
171,6.006514,1.534047704784653e-08,0.0,1.534047704784653e-08,1,1
172,6.006572,5.5566478717941e-10,0.0,5.5566478717941e-10,1,1
