second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
61,504.0,399.0,393.0,6.0,1911.0,39.0,1950.0,79.16666666666666,0.7633587786259541
62,126.0,105.0,102.0,3.0,1764.0,36.0,1800.0,83.33333333333334,1.4705882352941175
63,72.0,36.0,33.0,3.0,1788.0,12.0,1800.0,50.0,13.636363636363637
64,51.0,42.0,39.0,3.0,1338.0,12.0,1350.0,82.35294117647058,8.653846153846155
65,108.0,69.0,66.0,3.0,1458.0,42.0,1500.0,63.888888888888886,1.6233766233766234
66,57.0,33.0,30.0,3.0,1476.0,24.0,1500.0,57.89473684210527,6.25
67,69.0,42.0,39.0,3.0,1902.0,48.0,1950.0,60.86956521739131,3.125
68,69.0,30.0,27.0,3.0,1338.0,12.0,1350.0,43.47826086956522,12.5
69,42.0,30.0,27.0,3.0,1332.0,18.0,1350.0,71.42857142857143,8.333333333333332
70,51.0,15.0,15.0,0.0,1335.0,15.0,1350.0,29.411764705882355,0.0
71,36.0,12.0,12.0,0.0,1044.0,6.0,1050.0,33.33333333333333,0.0
72,36.0,15.0,15.0,0.0,1182.0,18.0,1200.0,41.66666666666667,0.0
73,24.0,12.0,12.0,0.0,1038.0,12.0,1050.0,50.0,0.0
74,75.0,27.0,27.0,0.0,1191.0,9.0,1200.0,36.0,0.0
75,45.0,21.0,21.0,0.0,1323.0,27.0,1350.0,46.666666666666664,0.0
76,18.0,15.0,15.0,0.0,711.0,39.0,750.0,83.33333333333334,0.0
77,27.0,27.0,27.0,0.0,1023.0,27.0,1050.0,100.0,0.0
78,66.0,36.0,36.0,0.0,1470.0,30.0,1500.0,54.54545454545454,0.0
79,36.0,24.0,24.0,0.0,1188.0,12.0,1200.0,66.66666666666666,0.0
80,27.0,27.0,24.0,3.0,732.0,18.0,750.0,100.0,5.208333333333333
81,315.0,156.0,156.0,0.0,1629.0,21.0,1650.0,49.523809523809526,0.0
82,18.0,18.0,18.0,0.0,888.0,12.0,900.0,100.0,0.0
83,51.0,18.0,18.0,0.0,1482.0,18.0,1500.0,35.294117647058826,0.0
84,42.0,27.0,27.0,0.0,1179.0,21.0,1200.0,64.28571428571429,0.0
85,63.0,42.0,42.0,0.0,1482.0,18.0,1500.0,66.66666666666666,0.0
86,39.0,24.0,24.0,0.0,1320.0,30.0,1350.0,61.53846153846154,0.0
87,27.0,24.0,24.0,0.0,897.0,3.0,900.0,88.88888888888889,0.0
88,42.0,33.0,33.0,0.0,1500.0,0.0,1500.0,78.57142857142857,0.0
89,54.0,27.0,27.0,0.0,1500.0,0.0,1500.0,50.0,0.0
90,81.0,66.0,66.0,0.0,1800.0,0.0,1800.0,81.48148148148148,0.0
91,54.0,36.0,36.0,0.0,1494.0,6.0,1500.0,66.66666666666666,0.0
92,42.0,36.0,36.0,0.0,1341.0,9.0,1350.0,85.71428571428571,0.0
93,111.0,111.0,111.0,0.0,1350.0,0.0,1350.0,100.0,0.0
94,21.0,21.0,21.0,0.0,1050.0,0.0,1050.0,100.0,0.0
95,78.0,36.0,36.0,0.0,1194.0,6.0,1200.0,46.15384615384615,0.0
96,42.0,42.0,42.0,0.0,1788.0,12.0,1800.0,100.0,0.0
97,54.0,33.0,33.0,0.0,1491.0,9.0,1500.0,61.111111111111114,0.0
98,36.0,24.0,24.0,0.0,1344.0,6.0,1350.0,66.66666666666666,0.0
99,33.0,33.0,33.0,0.0,1182.0,18.0,1200.0,100.0,0.0
100,24.0,18.0,18.0,0.0,738.0,12.0,750.0,75.0,0.0
101,21.0,18.0,18.0,0.0,888.0,12.0,900.0,85.71428571428571,0.0
