lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
85,231.152054,231.254519,0.10246499999999514,73,14,59,14,0,50,15,35,19.17808219178082,0.0,42,752.2341063546197,692.4016409124899
86,231.254519,231.450224,0.1957050000000038,55,55,0,55,0,50,17,33,100.0,0.0,35,1258.0328444755764,505.7987381209567
87,231.450224,231.920939,0.47071500000001265,72,72,0,72,0,50,17,33,100.0,0.0,33,3130.3984406119957,1872.3655961364193
88,231.920939,232.085114,0.16417500000000018,3,2,1,2,0,50,13,37,66.66666666666666,0.0,33,111.38075424442115,-3019.0176863675747
89,232.085114,232.290259,0.20514499999998748,3,2,1,1,1,50,13,37,66.66666666666666,1.3513513513513513,36,953.0608248138623,841.6800705694411
90,232.290259,233.134176,0.8439170000000047,1,1,0,1,0,50,13,37,100.0,0.0,36,822.169359646255,-130.8914651676073
91,233.134176,233.336081,0.20190500000001066,1,1,0,0,1,50,13,37,100.0,0.0,36,741.8982911472057,-80.2710684990493
92,233.336081,233.751433,0.4153519999999844,2,2,0,1,1,50,12,38,100.0,1.3157894736842106,36,925.0585370918295,183.16024594462385
93,233.751433,233.925168,0.17373500000002196,1,0,1,0,0,50,9,41,0.0,0.0,39,0.0,-925.0585370918295
94,233.925168,234.055129,0.12996099999998023,1,0,1,0,0,50,9,41,0.0,0.0,39,0.0,0.0
95,234.055129,234.260271,0.20514199999999505,1,1,0,0,1,50,8,42,100.0,0.0,42,769.3389685971019,769.3389685971019
96,234.260271,234.432352,0.1720810000000199,2,2,0,1,1,50,6,44,100.0,1.1363636363636365,42,942.0624161710559,172.723447573954
97,234.432352,234.636571,0.20421899999999482,1,0,1,0,0,50,4,46,0.0,0.0,44,0.0,-942.0624161710559
98,234.636571,234.935055,0.29848400000000197,3,3,0,1,2,50,4,46,100.0,2.1739130434782608,44,74.8560344471878,74.8560344471878
99,234.935055,235.082596,0.1475409999999897,2,0,2,0,0,50,4,46,0.0,0.0,45,0.0,-74.8560344471878
100,235.082596,235.247857,0.1652610000000152,1,1,0,0,1,50,6,44,100.0,0.0,44,796.7796460469988,796.7796460469988
101,235.247857,236.119117,0.8712599999999782,2,2,0,1,1,50,6,44,100.0,1.1363636363636365,42,972.7998449135589,176.02019886656012
102,236.119117,236.324265,0.20514800000000832,1,1,0,0,1,50,5,45,100.0,0.0,43,824.2203234968954,-148.5795214166635
103,236.324265,237.145909,0.821643999999992,1,1,0,1,0,50,4,46,100.0,0.0,44,939.4792681671486,115.25894467025319
104,237.145909,237.351074,0.20516500000002225,1,1,0,0,1,50,4,46,100.0,0.0,44,851.6610009467919,-87.81826722035669
105,237.351074,237.638258,0.28718399999999633,1,1,0,1,0,50,4,46,100.0,0.0,44,968.806745297372,117.14574435058012
106,237.638258,237.849459,0.21120099999998843,2,1,1,0,1,50,4,46,50.0,0.0,43,73.6234503008522,-895.1832949965199
107,237.849459,238.011187,0.16172800000001075,1,0,1,0,0,50,3,47,0.0,0.0,45,0.0,-73.6234503008522
108,238.011187,238.189506,0.17831899999998768,2,1,1,0,1,50,2,48,50.0,0.0,46,109.93517545127824,109.93517545127824
109,238.189506,238.394641,0.20513500000001272,1,1,0,0,1,50,3,47,100.0,0.0,46,879.1016783966884,769.1665029454101
110,238.394641,238.929624,0.5349829999999827,1,1,0,0,1,50,3,47,100.0,0.0,45,998.1342224275958,119.03254403090739
111,238.929624,239.221383,0.2917590000000132,2,0,2,0,0,50,3,47,0.0,0.0,45,0.0,-998.1342224275958
112,239.221383,239.426554,0.2051710000000071,3,3,0,0,3,50,5,45,100.0,0.0,42,1054.6274772350046,1054.6274772350046
113,239.426554,240.264395,0.8378409999999974,1,1,0,0,1,50,5,45,100.0,0.0,41,1027.4616995578178,-27.165777677186725
114,240.264395,240.469545,0.20515000000000327,1,1,0,0,1,50,4,46,100.0,0.0,42,933.9830332964818,-93.478666261336
115,240.469545,240.85964,0.3900950000000023,1,1,0,0,1,50,4,46,100.0,0.0,42,1056.789176688042,122.80614339156023
116,240.85964,241.215775,0.35613499999999476,1,0,1,0,0,50,3,47,0.0,0.0,43,0.0,-1056.789176688042
117,241.215775,241.432633,0.216858000000002,8,7,1,0,7,50,4,46,87.5,0.0,37,261.5900427337011,261.5900427337011
118,241.432633,241.554665,0.12203199999999015,5,3,2,0,3,50,5,45,60.0,0.0,36,112.54029453322437,-149.04974820047676
119,241.554665,242.205459,0.6507939999999905,1,0,1,0,0,50,6,44,0.0,0.0,42,0.0,-112.54029453322437
120,242.205459,242.410609,0.20515000000000327,1,1,0,0,1,50,5,45,100.0,0.0,44,961.4237107463779,961.4237107463779
121,242.410609,242.579681,0.1690719999999999,1,1,0,0,1,50,5,45,100.0,0.0,43,1086.1166538182654,124.6929430718875
122,242.579681,243.229682,0.6500010000000032,1,0,1,0,0,50,5,45,0.0,0.0,43,0.0,-1086.1166538182654
123,243.229682,243.452455,0.22277299999998945,2,1,1,0,1,50,7,43,50.0,0.0,42,988.8643881962746,988.8643881962746
124,243.452455,244.306836,0.8543810000000178,1,1,0,0,1,50,7,43,100.0,0.0,41,1115.444130948488,126.5797427522134
125,244.306836,244.511984,0.20514800000000832,1,1,0,0,1,50,5,45,100.0,0.0,43,1016.3050656461706,-99.13906530231736
126,244.511984,244.623621,0.11163700000000176,1,1,0,0,1,50,4,46,100.0,0.0,44,1144.771608078711,128.46654243254045
127,244.623621,244.827851,0.20422999999999547,1,0,1,0,0,50,3,47,0.0,0.0,45,0.0,-1144.771608078711
128,244.827851,245.336282,0.5084310000000016,1,1,0,0,1,50,3,47,100.0,0.0,45,108.78405167078172,108.78405167078172
