lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,0.0,0.126896,0.126896,1,0,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0
1,0.126896,0.263312,0.13641599999999998,2,0,2,0,0,2,2,0,0.0,0.0,0,0.0,0.0
2,0.263312,0.595613,0.33230099999999996,5,1,4,1,0,6,6,0,20.0,0.0,0,0.0,0.0
3,0.595613,0.98001,0.3843970000000001,2,1,1,1,0,8,8,0,50.0,0.0,0,0.0,0.0
4,0.98001,1.255714,0.27570399999999995,2,2,0,2,0,8,8,0,100.0,0.0,0,0.0,0.0
5,1.255714,1.598375,0.3426610000000001,2,2,0,2,0,8,8,0,100.0,0.0,0,0.0,0.0
6,1.598375,1.792466,0.1940909999999998,1,1,0,1,0,8,8,0,100.0,0.0,0,0.0,0.0
7,1.792466,2.066465,0.2739990000000001,1,0,1,0,0,8,8,0,0.0,0.0,0,0.0,0.0
8,2.066465,2.281611,0.21514599999999984,2,1,1,1,0,9,9,0,50.0,0.0,0,0.0,0.0
9,2.281611,2.602635,0.321024,2,2,0,2,0,10,10,0,100.0,0.0,0,0.0,0.0
10,2.602635,2.846854,0.24421900000000019,1,1,0,1,0,10,10,0,100.0,0.0,0,0.0,0.0
11,2.846854,3.106378,0.25952399999999987,2,0,2,0,0,10,10,0,0.0,0.0,0,0.0,0.0
12,3.106378,3.321547,0.21516899999999994,1,1,0,1,0,12,12,0,100.0,0.0,0,0.0,0.0
13,3.321547,3.739979,0.41843200000000014,1,1,0,1,0,12,12,0,100.0,0.0,0,0.0,0.0
14,3.739979,3.846434,0.10645499999999997,2,0,2,0,0,12,12,0,0.0,0.0,0,0.0,0.0
15,3.846434,4.135656,0.2892220000000001,2,2,0,2,0,14,14,0,100.0,0.0,0,0.0,0.0
16,4.135656,4.350848,0.21519200000000005,1,1,0,1,0,14,14,0,100.0,0.0,0,0.0,0.0
17,4.350848,4.849588,0.49873999999999974,1,1,0,1,0,14,14,0,100.0,0.0,0,0.0,0.0
18,4.849588,5.053576,0.20398799999999984,2,2,0,2,0,14,14,0,100.0,0.0,0,0.0,0.0
19,5.053576,5.268717,0.21514100000000003,1,1,0,1,0,14,14,0,100.0,0.0,0,0.0,0.0
20,5.268717,5.990313,0.7215960000000008,5,1,4,1,0,16,16,0,20.0,0.0,0,0.0,0.0
21,5.990313,6.092242,0.10192899999999927,2,2,0,2,0,18,18,0,100.0,0.0,0,0.0,0.0
22,6.092242,6.307483,0.21524100000000068,1,1,0,1,0,18,18,0,100.0,0.0,0,0.0,0.0
23,6.307483,7.071337,0.7638539999999994,1,1,0,1,0,18,18,0,100.0,0.0,0,0.0,0.0
24,7.071337,7.287164,0.215827,5,1,4,1,0,20,20,0,20.0,0.0,0,0.0,0.0
25,7.287164,7.477583,0.19041900000000034,4,2,2,2,0,24,24,0,50.0,0.0,0,0.0,0.0
26,7.477583,7.62336,0.14577699999999982,1,0,1,0,0,24,24,0,0.0,0.0,0,0.0,0.0
27,7.62336,7.738416,0.11505600000000005,3,0,3,0,0,26,26,0,0.0,0.0,0,0.0,0.0
28,7.738416,7.879434,0.14101799999999987,1,0,1,0,0,27,27,0,0.0,0.0,0,0.0,0.0
29,7.879434,8.016938,0.13750399999999985,2,1,1,1,0,28,28,0,50.0,0.0,0,0.0,0.0
30,8.016938,8.170211,0.15327300000000044,2,1,1,1,0,29,29,0,50.0,0.0,0,0.0,0.0
31,8.170211,8.38536,0.21514900000000026,1,1,0,1,0,30,30,0,100.0,0.0,0,0.0,0.0
32,8.38536,9.193841,0.8084810000000004,2,1,1,1,0,30,30,0,50.0,0.0,0,0.0,0.0
33,9.193841,9.408995,0.21515400000000007,1,1,0,1,0,31,31,0,100.0,0.0,0,0.0,0.0
34,9.408995,10.230321,0.8213259999999991,1,1,0,1,0,31,31,0,100.0,0.0,0,0.0,0.0
35,10.230321,10.445523,0.21520199999999967,1,1,0,1,0,31,31,0,100.0,0.0,0,0.0,0.0
36,10.445523,11.254992,0.809469,1,1,0,1,0,31,31,0,100.0,0.0,0,0.0,0.0
37,11.254992,11.470182,0.21518999999999977,1,1,0,1,0,31,31,0,100.0,0.0,0,0.0,0.0
38,11.470182,11.899251,0.42906900000000014,1,1,0,1,0,31,31,0,100.0,0.0,0,0.0,0.0
39,11.899251,12.113336,0.21408500000000075,1,1,0,1,0,31,31,0,100.0,0.0,0,0.0,0.0
40,12.113336,12.291275,0.1779390000000003,4,4,0,4,0,31,31,0,100.0,0.0,0,0.0,0.0
41,12.291275,12.427629,0.13635399999999898,3,1,2,1,0,31,31,0,33.33333333333333,0.0,0,0.0,0.0
