second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
124,33.0,21.0,9.0,12.0,1150.0,50.0,1200.0,63.63636363636363,32.0
125,93.0,72.0,63.0,9.0,1284.0,66.0,1350.0,77.41935483870968,2.922077922077922
126,63.0,29.0,19.0,10.0,1772.0,28.0,1800.0,46.03174603174603,33.83458646616541
127,48.0,30.0,24.0,6.0,884.0,16.0,900.0,62.5,14.0625
128,48.0,30.0,23.0,7.0,1475.0,25.0,1500.0,62.5,18.260869565217394
129,45.0,27.0,22.0,5.0,1467.0,33.0,1500.0,60.0,10.330578512396695
130,51.0,33.0,28.0,5.0,1324.0,26.0,1350.0,64.70588235294117,9.271978021978022
131,39.0,27.0,20.0,7.0,1320.0,30.0,1350.0,69.23076923076923,15.749999999999998
132,39.0,33.0,25.0,8.0,1177.0,23.0,1200.0,84.61538461538461,16.695652173913047
133,36.0,23.0,17.0,6.0,1299.0,51.0,1350.0,63.888888888888886,9.342560553633218
134,39.0,18.0,12.0,6.0,1314.0,36.0,1350.0,46.15384615384615,18.75
135,63.0,27.0,22.0,5.0,1174.0,26.0,1200.0,42.857142857142854,10.489510489510488
136,27.0,25.0,21.0,4.0,1031.0,19.0,1050.0,92.5925925925926,10.526315789473683
137,36.0,27.0,22.0,5.0,888.0,12.0,900.0,75.0,17.045454545454543
138,102.0,55.0,52.0,3.0,1327.0,23.0,1350.0,53.92156862745098,3.3862876254180603
139,30.0,13.0,10.0,3.0,892.0,8.0,900.0,43.333333333333336,33.75
140,42.0,29.0,25.0,4.0,1333.0,17.0,1350.0,69.04761904761905,12.705882352941176
141,312.0,153.0,148.0,5.0,1480.0,20.0,1500.0,49.03846153846153,2.5337837837837838
142,21.0,21.0,16.0,5.0,1033.0,17.0,1050.0,100.0,19.301470588235297
143,174.0,137.0,133.0,4.0,1181.0,19.0,1200.0,78.73563218390804,1.899485555995251
144,39.0,32.0,28.0,4.0,1624.0,26.0,1650.0,82.05128205128204,9.065934065934066
145,33.0,23.0,21.0,2.0,1026.0,24.0,1050.0,69.6969696969697,4.166666666666666
146,45.0,38.0,32.0,6.0,1154.0,46.0,1200.0,84.44444444444444,4.891304347826087
147,39.0,36.0,33.0,3.0,1028.0,22.0,1050.0,92.3076923076923,4.338842975206612
148,24.0,22.0,19.0,3.0,730.0,20.0,750.0,91.66666666666666,5.921052631578947
149,27.0,21.0,19.0,2.0,1027.0,23.0,1050.0,77.77777777777779,4.805491990846681
150,51.0,38.0,35.0,3.0,1479.0,21.0,1500.0,74.50980392156863,6.122448979591836
151,51.0,39.0,34.0,5.0,1338.0,12.0,1350.0,76.47058823529412,16.544117647058822
152,51.0,29.0,23.0,6.0,1176.0,24.0,1200.0,56.86274509803921,13.043478260869565
153,24.0,11.0,10.0,1.0,448.0,2.0,450.0,45.83333333333333,22.5
154,21.0,21.0,20.0,1.0,896.0,4.0,900.0,100.0,11.25
