second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
0,105.0,19.0,15.0,4.0,243.0,2157.0,2400.0,18.095238095238095,0.29670839128419096
1,48.0,35.0,32.0,3.0,231.0,969.0,1200.0,72.91666666666666,0.11609907120743033
2,60.0,34.0,25.0,9.0,269.0,1381.0,1650.0,56.666666666666664,0.43012309920347574
3,39.0,29.0,23.0,6.0,269.0,1231.0,1500.0,74.35897435897436,0.31787518101225587
4,57.0,20.0,14.0,6.0,204.0,846.0,1050.0,35.08771929824561,0.5319148936170213
5,582.0,469.0,331.0,138.0,638.0,1312.0,1950.0,80.58419243986255,0.6196577260334537
6,180.0,176.0,91.0,85.0,468.0,882.0,1350.0,97.77777777777777,1.4296927562233686
7,90.0,43.0,33.0,10.0,658.0,1142.0,1800.0,47.77777777777778,0.47763095048559145
8,30.0,22.0,15.0,7.0,440.0,610.0,1050.0,73.33333333333333,0.8032786885245902
9,24.0,18.0,13.0,5.0,389.0,511.0,900.0,75.0,0.6774047869938281
10,21.0,15.0,11.0,4.0,400.0,500.0,900.0,71.42857142857143,0.6545454545454545
11,27.0,24.0,19.0,5.0,541.0,659.0,1200.0,88.88888888888889,0.47919495247983385
12,69.0,40.0,30.0,10.0,774.0,876.0,1650.0,57.971014492753625,0.6278538812785388
13,21.0,20.0,11.0,9.0,528.0,522.0,1050.0,95.23809523809523,1.64576802507837
14,30.0,18.0,12.0,6.0,476.0,424.0,900.0,60.0,1.0613207547169812
15,45.0,21.0,12.0,9.0,569.0,481.0,1050.0,46.666666666666664,1.637214137214137
16,57.0,29.0,18.0,11.0,730.0,620.0,1350.0,50.877192982456144,1.3306451612903227
17,39.0,26.0,17.0,9.0,797.0,553.0,1350.0,66.66666666666666,1.2924157004573982
18,39.0,24.0,17.0,7.0,790.0,560.0,1350.0,61.53846153846154,0.9926470588235294
19,27.0,14.0,8.0,6.0,596.0,304.0,900.0,51.85185185185185,2.2203947368421053
20,39.0,22.0,17.0,5.0,664.0,386.0,1050.0,56.41025641025641,0.8000609570252972
21,321.0,151.0,147.0,4.0,932.0,418.0,1350.0,47.0404984423676,0.0878820427692608
22,69.0,43.0,29.0,14.0,1357.0,443.0,1800.0,62.31884057971014,1.9615474429827977
23,30.0,22.0,14.0,8.0,581.0,169.0,750.0,73.33333333333333,2.53592561284869
24,66.0,45.0,29.0,16.0,1231.0,269.0,1500.0,68.18181818181817,3.0765286501730547
25,24.0,23.0,11.0,12.0,655.0,95.0,750.0,95.83333333333334,8.612440191387558
26,24.0,18.0,15.0,3.0,636.0,114.0,750.0,75.0,1.3157894736842106
27,24.0,12.0,6.0,6.0,752.0,148.0,900.0,50.0,6.081081081081081
28,27.0,27.0,20.0,7.0,927.0,123.0,1050.0,100.0,2.98780487804878
29,24.0,18.0,12.0,6.0,791.0,109.0,900.0,75.0,4.128440366972477
30,51.0,26.0,17.0,9.0,1642.0,158.0,1800.0,50.98039215686274,6.031273268801192
31,54.0,51.0,40.0,11.0,1354.0,146.0,1500.0,94.44444444444444,2.825342465753425
32,72.0,55.0,34.0,21.0,1522.0,128.0,1650.0,76.38888888888889,7.961856617647059
33,60.0,47.0,27.0,20.0,1567.0,83.0,1650.0,78.33333333333333,14.725568942436412
34,69.0,38.0,21.0,17.0,1693.0,107.0,1800.0,55.072463768115945,13.618157543391188
