second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
0,105.0,0.0,0.0,0.0,0.0,2400.0,2400.0,0.0,0.0
1,48.0,6.0,0.0,6.0,0.0,1200.0,1200.0,12.5,0.0
2,60.0,9.0,0.0,9.0,0.0,1650.0,1650.0,15.0,0.0
3,39.0,6.0,0.0,6.0,0.0,1500.0,1500.0,15.384615384615385,0.0
4,57.0,9.0,0.0,9.0,0.0,1050.0,1050.0,15.789473684210526,0.0
5,582.0,39.0,0.0,39.0,0.0,1950.0,1950.0,6.701030927835052,0.0
6,180.0,3.0,0.0,3.0,0.0,1350.0,1350.0,1.6666666666666667,0.0
7,90.0,6.0,0.0,6.0,0.0,1800.0,1800.0,6.666666666666667,0.0
8,30.0,6.0,0.0,6.0,0.0,1050.0,1050.0,20.0,0.0
9,24.0,9.0,0.0,9.0,0.0,900.0,900.0,37.5,0.0
10,21.0,9.0,0.0,9.0,0.0,900.0,900.0,42.857142857142854,0.0
11,27.0,15.0,0.0,15.0,0.0,1200.0,1200.0,55.55555555555556,0.0
12,69.0,15.0,0.0,15.0,0.0,1650.0,1650.0,21.73913043478261,0.0
13,21.0,12.0,0.0,12.0,0.0,1050.0,1050.0,57.14285714285714,0.0
14,30.0,9.0,0.0,9.0,0.0,900.0,900.0,30.0,0.0
15,45.0,9.0,0.0,9.0,0.0,1050.0,1050.0,20.0,0.0
16,57.0,9.0,0.0,9.0,0.0,1350.0,1350.0,15.789473684210526,0.0
17,39.0,12.0,0.0,12.0,0.0,1350.0,1350.0,30.76923076923077,0.0
18,39.0,9.0,0.0,9.0,0.0,1350.0,1350.0,23.076923076923077,0.0
19,27.0,9.0,0.0,9.0,0.0,900.0,900.0,33.33333333333333,0.0
20,39.0,3.0,0.0,3.0,0.0,1050.0,1050.0,7.6923076923076925,0.0
21,321.0,15.0,0.0,15.0,0.0,1350.0,1350.0,4.672897196261682,0.0
22,69.0,33.0,0.0,33.0,0.0,1800.0,1800.0,47.82608695652174,0.0
23,30.0,15.0,0.0,15.0,0.0,750.0,750.0,50.0,0.0
24,66.0,15.0,0.0,15.0,0.0,1500.0,1500.0,22.727272727272727,0.0
25,24.0,12.0,0.0,12.0,0.0,750.0,750.0,50.0,0.0
26,24.0,6.0,0.0,6.0,0.0,750.0,750.0,25.0,0.0
27,24.0,6.0,0.0,6.0,0.0,900.0,900.0,25.0,0.0
28,27.0,6.0,0.0,6.0,0.0,1050.0,1050.0,22.22222222222222,0.0
29,24.0,6.0,0.0,6.0,0.0,900.0,900.0,25.0,0.0
30,51.0,12.0,0.0,12.0,0.0,1800.0,1800.0,23.52941176470588,0.0
31,54.0,27.0,0.0,27.0,0.0,1500.0,1500.0,50.0,0.0
32,72.0,36.0,0.0,36.0,0.0,1650.0,1650.0,50.0,0.0
33,60.0,27.0,0.0,27.0,0.0,1650.0,1650.0,45.0,0.0
34,69.0,27.0,0.0,27.0,0.0,1800.0,1800.0,39.130434782608695,0.0
35,84.0,21.0,0.0,21.0,0.0,1500.0,1500.0,25.0,0.0
36,18.0,12.0,0.0,12.0,0.0,750.0,750.0,66.66666666666666,0.0
37,57.0,6.0,0.0,6.0,0.0,1200.0,1200.0,10.526315789473683,0.0
38,33.0,12.0,0.0,12.0,0.0,1200.0,1200.0,36.36363636363637,0.0
39,27.0,9.0,0.0,9.0,0.0,1200.0,1200.0,33.33333333333333,0.0
40,24.0,15.0,0.0,15.0,0.0,1050.0,1050.0,62.5,0.0
41,45.0,21.0,0.0,21.0,0.0,1500.0,1500.0,46.666666666666664,0.0
42,39.0,30.0,0.0,30.0,0.0,1500.0,1500.0,76.92307692307693,0.0
43,72.0,24.0,0.0,24.0,0.0,2100.0,2100.0,33.33333333333333,0.0
44,105.0,39.0,0.0,39.0,0.0,1800.0,1800.0,37.142857142857146,0.0
45,96.0,39.0,0.0,39.0,0.0,2250.0,2250.0,40.625,0.0
46,48.0,33.0,0.0,33.0,0.0,1350.0,1350.0,68.75,0.0
47,63.0,36.0,0.0,36.0,0.0,1650.0,1650.0,57.14285714285714,0.0
48,84.0,42.0,0.0,42.0,0.0,1650.0,1650.0,50.0,0.0
49,60.0,48.0,0.0,48.0,0.0,1650.0,1650.0,80.0,0.0
50,66.0,27.0,0.0,27.0,0.0,1950.0,1950.0,40.909090909090914,0.0
51,306.0,18.0,0.0,18.0,0.0,1050.0,1050.0,5.88235294117647,0.0
52,36.0,27.0,0.0,27.0,0.0,1350.0,1350.0,75.0,0.0
53,48.0,21.0,0.0,21.0,0.0,1350.0,1350.0,43.75,0.0
54,30.0,18.0,0.0,18.0,0.0,1200.0,1200.0,60.0,0.0
55,54.0,24.0,0.0,24.0,0.0,1500.0,1500.0,44.44444444444444,0.0
56,45.0,21.0,0.0,21.0,0.0,1500.0,1500.0,46.666666666666664,0.0
57,36.0,12.0,0.0,12.0,0.0,1050.0,1050.0,33.33333333333333,0.0
58,54.0,27.0,0.0,27.0,0.0,1500.0,1500.0,50.0,0.0
59,54.0,21.0,0.0,21.0,0.0,1350.0,1350.0,38.88888888888889,0.0
60,69.0,27.0,0.0,27.0,0.0,1800.0,1800.0,39.130434782608695,0.0
61,504.0,30.0,0.0,30.0,0.0,1950.0,1950.0,5.952380952380952,0.0
62,126.0,21.0,0.0,21.0,0.0,1800.0,1800.0,16.666666666666664,0.0
63,72.0,27.0,0.0,27.0,0.0,1800.0,1800.0,37.5,0.0
64,51.0,18.0,0.0,18.0,0.0,1350.0,1350.0,35.294117647058826,0.0
65,108.0,24.0,0.0,24.0,0.0,1500.0,1500.0,22.22222222222222,0.0
66,57.0,27.0,0.0,27.0,0.0,1500.0,1500.0,47.368421052631575,0.0
67,69.0,21.0,0.0,21.0,0.0,1950.0,1950.0,30.434782608695656,0.0
68,69.0,24.0,0.0,24.0,0.0,1350.0,1350.0,34.78260869565217,0.0
69,42.0,21.0,0.0,21.0,0.0,1350.0,1350.0,50.0,0.0
70,51.0,24.0,0.0,24.0,0.0,1350.0,1350.0,47.05882352941176,0.0
71,36.0,24.0,0.0,24.0,0.0,1050.0,1050.0,66.66666666666666,0.0
72,36.0,15.0,0.0,15.0,0.0,1200.0,1200.0,41.66666666666667,0.0
73,24.0,12.0,0.0,12.0,0.0,1050.0,1050.0,50.0,0.0
74,75.0,24.0,0.0,24.0,0.0,1200.0,1200.0,32.0,0.0
75,45.0,21.0,0.0,21.0,0.0,1350.0,1350.0,46.666666666666664,0.0
76,18.0,15.0,0.0,15.0,0.0,750.0,750.0,83.33333333333334,0.0
77,27.0,21.0,0.0,21.0,0.0,1050.0,1050.0,77.77777777777779,0.0
78,66.0,21.0,0.0,21.0,0.0,1500.0,1500.0,31.818181818181817,0.0
79,36.0,18.0,0.0,18.0,0.0,1200.0,1200.0,50.0,0.0
80,27.0,21.0,0.0,21.0,0.0,750.0,750.0,77.77777777777779,0.0
81,315.0,24.0,0.0,24.0,0.0,1650.0,1650.0,7.6190476190476195,0.0
82,18.0,18.0,0.0,18.0,0.0,900.0,900.0,100.0,0.0
83,51.0,24.0,0.0,24.0,0.0,1500.0,1500.0,47.05882352941176,0.0
84,42.0,21.0,0.0,21.0,0.0,1200.0,1200.0,50.0,0.0
85,63.0,27.0,0.0,27.0,0.0,1500.0,1500.0,42.857142857142854,0.0
86,39.0,21.0,0.0,21.0,0.0,1350.0,1350.0,53.84615384615385,0.0
87,27.0,24.0,0.0,24.0,0.0,900.0,900.0,88.88888888888889,0.0
88,42.0,21.0,0.0,21.0,0.0,1500.0,1500.0,50.0,0.0
89,54.0,24.0,0.0,24.0,0.0,1500.0,1500.0,44.44444444444444,0.0
90,81.0,36.0,0.0,36.0,0.0,1800.0,1800.0,44.44444444444444,0.0
91,54.0,36.0,0.0,36.0,0.0,1500.0,1500.0,66.66666666666666,0.0
92,42.0,24.0,0.0,24.0,0.0,1350.0,1350.0,57.14285714285714,0.0
93,111.0,33.0,0.0,33.0,0.0,1350.0,1350.0,29.72972972972973,0.0
94,21.0,18.0,0.0,18.0,0.0,1050.0,1050.0,85.71428571428571,0.0
95,78.0,24.0,0.0,24.0,0.0,1200.0,1200.0,30.76923076923077,0.0
96,42.0,33.0,0.0,33.0,0.0,1800.0,1800.0,78.57142857142857,0.0
97,54.0,18.0,0.0,18.0,0.0,1500.0,1500.0,33.33333333333333,0.0
98,36.0,21.0,0.0,21.0,0.0,1350.0,1350.0,58.333333333333336,0.0
99,33.0,27.0,0.0,27.0,0.0,1200.0,1200.0,81.81818181818183,0.0
100,24.0,15.0,0.0,15.0,0.0,750.0,750.0,62.5,0.0
