lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
58,58.0,59.0,1.0,54,27,27,0,27,1500,0,1500,50.0,0.0,1191,0.0,0.0
59,59.0,60.0,1.0,54,21,33,0,21,1350,0,1350,38.88888888888889,0.0,1071,0.0,0.0
60,60.0,61.0,1.0,69,30,39,0,30,1800,0,1800,43.47826086956522,0.0,1434,0.0,0.0
61,61.0,62.0,1.0,504,45,459,0,45,1950,0,1950,8.928571428571429,0.0,1539,0.0,0.0
62,62.0,63.0,1.0,126,24,102,0,24,1800,0,1800,19.047619047619047,0.0,1458,0.0,0.0
63,63.0,64.0,1.0,72,39,33,0,39,1800,0,1800,54.166666666666664,0.0,1452,0.0,0.0
64,64.0,65.0,1.0,51,21,30,0,21,1350,0,1350,41.17647058823529,0.0,1080,0.0,0.0
65,65.0,66.0,1.0,108,33,75,0,33,1500,0,1500,30.555555555555557,0.0,1158,0.0,0.0
66,66.0,67.0,1.0,57,18,39,0,18,1500,0,1500,31.57894736842105,0.0,1170,0.0,0.0
67,67.0,68.0,1.0,69,30,39,0,30,1950,0,1950,43.47826086956522,0.0,1494,0.0,0.0
68,68.0,69.0,1.0,69,24,45,0,24,1350,0,1350,34.78260869565217,0.0,1068,0.0,0.0
69,69.0,70.0,1.0,42,24,18,0,24,1350,0,1350,57.14285714285714,0.0,1011,0.0,0.0
70,70.0,71.0,1.0,51,27,24,0,27,1350,0,1350,52.94117647058824,0.0,1029,0.0,0.0
71,71.0,72.0,1.0,36,15,21,0,15,1050,0,1050,41.66666666666667,0.0,804,0.0,0.0
72,72.0,73.0,1.0,36,12,24,0,12,1200,0,1200,33.33333333333333,0.0,873,0.0,0.0
73,73.0,74.0,1.0,24,12,12,0,12,1050,0,1050,50.0,0.0,786,0.0,0.0
74,74.0,75.0,1.0,75,21,54,0,21,1200,0,1200,28.000000000000004,0.0,885,0.0,0.0
75,75.0,76.0,1.0,45,24,21,0,24,1350,0,1350,53.333333333333336,0.0,969,0.0,0.0
76,76.0,77.0,1.0,18,15,3,0,15,750,0,750,83.33333333333334,0.0,534,0.0,0.0
77,77.0,78.0,1.0,27,12,15,0,12,1050,0,1050,44.44444444444444,0.0,771,0.0,0.0
78,78.0,79.0,1.0,66,21,45,0,21,1500,0,1500,31.818181818181817,0.0,1059,0.0,0.0
79,79.0,80.0,1.0,36,18,18,0,18,1200,0,1200,50.0,0.0,885,0.0,0.0
80,80.0,81.0,1.0,27,21,6,0,21,750,0,750,77.77777777777779,0.0,528,0.0,0.0
81,81.0,82.0,1.0,315,18,297,0,18,1650,0,1650,5.714285714285714,0.0,1179,0.0,0.0
82,82.0,83.0,1.0,18,18,0,0,18,900,0,900,100.0,0.0,636,0.0,0.0
83,83.0,84.0,1.0,51,24,27,0,24,1500,0,1500,47.05882352941176,0.0,1056,0.0,0.0
84,84.0,85.0,1.0,42,27,15,0,27,1200,0,1200,64.28571428571429,0.0,852,0.0,0.0
85,85.0,86.0,1.0,63,24,39,0,24,1500,0,1500,38.095238095238095,0.0,1044,0.0,0.0
86,86.0,87.0,1.0,39,18,21,0,18,1350,0,1350,46.15384615384615,0.0,942,0.0,0.0
87,87.0,88.0,1.0,27,21,6,0,21,900,0,900,77.77777777777779,0.0,648,0.0,0.0
88,88.0,89.0,1.0,42,18,24,0,18,1500,0,1500,42.857142857142854,0.0,1050,0.0,0.0
89,89.0,90.0,1.0,54,18,36,0,18,1500,0,1500,33.33333333333333,0.0,1089,0.0,0.0
90,90.0,91.0,1.0,81,27,54,0,27,1800,0,1800,33.33333333333333,0.0,1242,0.0,0.0
91,91.0,92.0,1.0,54,24,30,0,24,1500,0,1500,44.44444444444444,0.0,1044,0.0,0.0
92,92.0,93.0,1.0,42,24,18,0,24,1350,0,1350,57.14285714285714,0.0,942,0.0,0.0
93,93.0,94.0,1.0,111,33,78,0,33,1350,0,1350,29.72972972972973,0.0,930,0.0,0.0
94,94.0,95.0,1.0,21,21,0,0,21,1050,0,1050,100.0,0.0,714,0.0,0.0
95,95.0,96.0,1.0,78,27,51,0,27,1200,0,1200,34.61538461538461,0.0,810,0.0,0.0
96,96.0,97.0,1.0,42,33,9,0,33,1800,0,1800,78.57142857142857,0.0,1236,0.0,0.0
97,97.0,98.0,1.0,54,21,33,0,21,1500,0,1500,38.88888888888889,0.0,1029,0.0,0.0
98,98.0,99.0,1.0,36,12,24,0,12,1350,0,1350,33.33333333333333,0.0,918,0.0,0.0
99,99.0,100.0,1.0,33,30,3,0,30,1200,0,1200,90.9090909090909,0.0,813,0.0,0.0
100,100.0,101.0,1.0,24,18,6,0,18,750,0,750,75.0,0.0,504,0.0,0.0
101,101.0,102.0,1.0,21,12,9,0,12,900,0,900,57.14285714285714,0.0,654,0.0,0.0
102,102.0,103.0,1.0,234,24,210,0,24,1650,0,1650,10.256410256410255,0.0,1176,0.0,0.0
103,103.0,104.0,1.0,45,18,27,0,18,1200,0,1200,40.0,0.0,849,0.0,0.0
104,104.0,105.0,1.0,30,18,12,0,18,1050,0,1050,60.0,0.0,735,0.0,0.0
105,105.0,106.0,1.0,99,27,72,0,27,1350,0,1350,27.27272727272727,0.0,945,0.0,0.0
106,106.0,107.0,1.0,33,21,12,0,21,1200,0,1200,63.63636363636363,0.0,816,0.0,0.0
107,107.0,108.0,1.0,42,18,24,0,18,1350,0,1350,42.857142857142854,0.0,945,0.0,0.0
108,108.0,109.0,1.0,42,27,15,0,27,1500,0,1500,64.28571428571429,0.0,1026,0.0,0.0
109,109.0,110.0,1.0,36,24,12,0,24,1050,0,1050,66.66666666666666,0.0,711,0.0,0.0
110,110.0,111.0,1.0,36,18,18,0,18,1200,0,1200,50.0,0.0,792,0.0,0.0
111,111.0,112.0,1.0,330,27,303,0,27,1800,0,1800,8.181818181818182,0.0,1203,0.0,0.0
112,112.0,113.0,1.0,33,24,9,0,24,1050,0,1050,72.72727272727273,0.0,699,0.0,0.0
113,113.0,114.0,1.0,66,27,39,0,27,1500,0,1500,40.909090909090914,0.0,1020,0.0,0.0
114,114.0,115.0,1.0,27,21,6,0,21,1200,0,1200,77.77777777777779,0.0,792,0.0,0.0
115,115.0,116.0,1.0,39,30,9,0,30,1350,0,1350,76.92307692307693,0.0,900,0.0,0.0
116,116.0,117.0,1.0,48,33,15,0,33,1500,0,1500,68.75,0.0,1008,0.0,0.0
117,117.0,118.0,1.0,48,24,24,0,24,1650,0,1650,50.0,0.0,1074,0.0,0.0
118,118.0,119.0,1.0,60,27,33,0,27,1500,0,1500,45.0,0.0,978,0.0,0.0
119,119.0,120.0,1.0,51,33,18,0,33,1650,0,1650,64.70588235294117,0.0,1035,0.0,0.0
120,120.0,121.0,1.0,48,18,30,0,18,1650,0,1650,37.5,0.0,1056,0.0,0.0
121,121.0,122.0,1.0,84,30,54,0,30,1800,0,1800,35.714285714285715,0.0,1119,0.0,0.0
122,122.0,123.0,1.0,75,27,48,0,27,1650,0,1650,36.0,0.0,1053,0.0,0.0
123,123.0,124.0,1.0,39,27,12,0,27,1350,0,1350,69.23076923076923,0.0,852,0.0,0.0
124,124.0,125.0,1.0,33,27,6,0,27,1200,0,1200,81.81818181818183,0.0,756,0.0,0.0
125,125.0,126.0,1.0,93,33,60,0,33,1350,0,1350,35.483870967741936,0.0,819,0.0,0.0
126,126.0,127.0,1.0,63,39,24,0,39,1800,0,1800,61.904761904761905,0.0,1086,0.0,0.0
127,127.0,128.0,1.0,48,27,21,0,27,900,0,900,56.25,0.0,552,0.0,0.0
128,128.0,129.0,1.0,48,33,15,0,33,1500,0,1500,68.75,0.0,921,0.0,0.0
129,129.0,130.0,1.0,45,18,27,0,18,1500,0,1500,40.0,0.0,930,0.0,0.0
130,130.0,131.0,1.0,51,21,30,0,21,1350,0,1350,41.17647058823529,0.0,864,0.0,0.0
131,131.0,132.0,1.0,39,27,12,0,27,1350,0,1350,69.23076923076923,0.0,819,0.0,0.0
132,132.0,133.0,1.0,39,27,12,0,27,1200,0,1200,69.23076923076923,0.0,723,0.0,0.0
133,133.0,134.0,1.0,36,18,18,0,18,1350,0,1350,50.0,0.0,792,0.0,0.0
134,134.0,135.0,1.0,39,21,18,0,21,1350,0,1350,53.84615384615385,0.0,792,0.0,0.0
135,135.0,136.0,1.0,63,30,33,0,30,1200,0,1200,47.61904761904761,0.0,690,0.0,0.0
136,136.0,137.0,1.0,27,27,0,0,27,1050,0,1050,100.0,0.0,597,0.0,0.0
137,137.0,138.0,1.0,36,27,9,0,27,900,0,900,75.0,0.0,507,0.0,0.0
138,138.0,139.0,1.0,102,48,54,0,48,1350,0,1350,47.05882352941176,0.0,768,0.0,0.0
139,139.0,140.0,1.0,30,12,18,0,12,900,0,900,40.0,0.0,513,0.0,0.0
140,140.0,141.0,1.0,42,21,21,0,21,1350,0,1350,50.0,0.0,771,0.0,0.0
141,141.0,142.0,1.0,312,24,288,0,24,1500,0,1500,7.6923076923076925,0.0,846,0.0,0.0
142,142.0,143.0,1.0,21,18,3,0,18,1050,0,1050,85.71428571428571,0.0,579,0.0,0.0
143,143.0,144.0,1.0,174,42,132,0,42,1200,0,1200,24.137931034482758,0.0,657,0.0,0.0
144,144.0,145.0,1.0,39,33,6,0,33,1650,0,1650,84.61538461538461,0.0,900,0.0,0.0
145,145.0,146.0,1.0,33,24,9,0,24,1050,0,1050,72.72727272727273,0.0,570,0.0,0.0
146,146.0,147.0,1.0,45,33,12,0,33,1200,0,1200,73.33333333333333,0.0,663,0.0,0.0
147,147.0,148.0,1.0,39,21,18,0,21,1050,0,1050,53.84615384615385,0.0,573,0.0,0.0
148,148.0,149.0,1.0,24,18,6,0,18,750,0,750,75.0,0.0,417,0.0,0.0
149,149.0,150.0,1.0,27,15,12,0,15,1050,0,1050,55.55555555555556,0.0,564,0.0,0.0
150,150.0,151.0,1.0,51,36,15,0,36,1500,0,1500,70.58823529411765,0.0,822,0.0,0.0
151,151.0,152.0,1.0,51,18,33,0,18,1350,0,1350,35.294117647058826,0.0,759,0.0,0.0
152,152.0,153.0,1.0,51,33,18,0,33,1200,0,1200,64.70588235294117,0.0,672,0.0,0.0
153,153.0,154.0,1.0,24,12,12,0,12,450,0,450,50.0,0.0,237,0.0,0.0
154,154.0,155.0,1.0,21,18,3,0,18,900,0,900,85.71428571428571,0.0,474,0.0,0.0
155,155.0,156.0,1.0,66,21,45,0,21,1200,0,1200,31.818181818181817,0.0,600,0.0,0.0
156,156.0,157.0,1.0,39,39,0,0,39,1500,0,1500,100.0,0.0,798,0.0,0.0
157,157.0,158.0,1.0,75,27,48,0,27,1800,0,1800,36.0,0.0,948,0.0,0.0
158,158.0,159.0,1.0,51,39,12,0,39,1800,0,1800,76.47058823529412,0.0,924,0.0,0.0
159,159.0,160.0,1.0,21,15,6,0,15,900,0,900,71.42857142857143,0.0,474,0.0,0.0
160,160.0,161.0,1.0,15,12,3,0,12,750,0,750,80.0,0.0,435,0.0,0.0
161,161.0,162.0,1.0,36,27,9,0,27,1350,0,1350,75.0,0.0,711,0.0,0.0
162,162.0,163.0,1.0,207,99,108,0,99,1800,0,1800,47.82608695652174,0.0,924,0.0,0.0
163,163.0,164.0,1.0,162,129,33,0,129,1500,0,1500,79.62962962962963,0.0,789,0.0,0.0
164,164.0,165.0,1.0,42,27,15,0,27,1350,0,1350,64.28571428571429,0.0,681,0.0,0.0
165,165.0,166.0,1.0,90,21,69,0,21,1350,0,1350,23.333333333333332,0.0,723,0.0,0.0
166,166.0,167.0,1.0,42,30,12,0,30,1050,0,1050,71.42857142857143,0.0,555,0.0,0.0
167,167.0,168.0,1.0,54,39,15,0,39,1200,0,1200,72.22222222222221,0.0,636,0.0,0.0
168,168.0,169.0,1.0,78,39,39,0,39,2100,0,2100,50.0,0.0,1062,0.0,0.0
169,169.0,170.0,1.0,21,15,6,0,15,1050,0,1050,71.42857142857143,0.0,549,0.0,0.0
170,170.0,171.0,1.0,48,30,18,0,30,1650,0,1650,62.5,0.0,840,0.0,0.0
