second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
0,105.0,5.0,0.0,5.0,0.0,2400.0,2400.0,4.761904761904762,0.0
1,48.0,6.0,0.0,6.0,0.0,1200.0,1200.0,12.5,0.0
2,60.0,4.0,0.0,4.0,0.0,1650.0,1650.0,6.666666666666667,0.0
3,39.0,2.0,0.0,2.0,0.0,1500.0,1500.0,5.128205128205128,0.0
4,57.0,8.0,0.0,8.0,0.0,1050.0,1050.0,14.035087719298245,0.0
5,582.0,17.0,0.0,17.0,0.0,1950.0,1950.0,2.9209621993127146,0.0
6,180.0,4.0,0.0,4.0,0.0,1350.0,1350.0,2.2222222222222223,0.0
7,90.0,6.0,0.0,6.0,0.0,1800.0,1800.0,6.666666666666667,0.0
8,30.0,7.0,0.0,7.0,0.0,1050.0,1050.0,23.333333333333332,0.0
9,24.0,3.0,0.0,3.0,0.0,900.0,900.0,12.5,0.0
10,21.0,3.0,0.0,3.0,0.0,900.0,900.0,14.285714285714285,0.0
11,27.0,9.0,0.0,9.0,0.0,1200.0,1200.0,33.33333333333333,0.0
12,69.0,11.0,0.0,11.0,0.0,1650.0,1650.0,15.942028985507244,0.0
13,21.0,5.0,0.0,5.0,0.0,1050.0,1050.0,23.809523809523807,0.0
14,30.0,4.0,0.0,4.0,0.0,900.0,900.0,13.333333333333334,0.0
15,45.0,24.0,0.0,24.0,0.0,1050.0,1050.0,53.333333333333336,0.0
16,57.0,9.0,0.0,9.0,0.0,1350.0,1350.0,15.789473684210526,0.0
17,39.0,7.0,0.0,7.0,0.0,1350.0,1350.0,17.94871794871795,0.0
18,39.0,8.0,0.0,8.0,0.0,1350.0,1350.0,20.51282051282051,0.0
19,27.0,7.0,0.0,7.0,0.0,900.0,900.0,25.925925925925924,0.0
20,39.0,6.0,0.0,6.0,0.0,1050.0,1050.0,15.384615384615385,0.0
21,321.0,37.0,0.0,37.0,0.0,1350.0,1350.0,11.526479750778815,0.0
22,69.0,13.0,0.0,13.0,0.0,1800.0,1800.0,18.84057971014493,0.0
23,30.0,7.0,0.0,7.0,0.0,750.0,750.0,23.333333333333332,0.0
24,66.0,16.0,0.0,16.0,0.0,1500.0,1500.0,24.242424242424242,0.0
25,24.0,10.0,0.0,10.0,0.0,750.0,750.0,41.66666666666667,0.0
26,24.0,3.0,0.0,3.0,0.0,750.0,750.0,12.5,0.0
27,24.0,5.0,0.0,5.0,0.0,900.0,900.0,20.833333333333336,0.0
28,27.0,6.0,0.0,6.0,0.0,1050.0,1050.0,22.22222222222222,0.0
29,24.0,5.0,0.0,5.0,0.0,900.0,900.0,20.833333333333336,0.0
30,51.0,11.0,0.0,11.0,0.0,1800.0,1800.0,21.568627450980394,0.0
31,54.0,24.0,0.0,24.0,0.0,1500.0,1500.0,44.44444444444444,0.0
32,72.0,24.0,0.0,24.0,0.0,1650.0,1650.0,33.33333333333333,0.0
33,60.0,21.0,0.0,21.0,0.0,1650.0,1650.0,35.0,0.0
34,69.0,19.0,0.0,19.0,0.0,1800.0,1800.0,27.536231884057973,0.0
35,84.0,21.0,0.0,21.0,0.0,1500.0,1500.0,25.0,0.0
36,18.0,9.0,0.0,9.0,0.0,750.0,750.0,50.0,0.0
37,57.0,5.0,0.0,5.0,0.0,1200.0,1200.0,8.771929824561402,0.0
38,33.0,10.0,0.0,10.0,0.0,1200.0,1200.0,30.303030303030305,0.0
39,27.0,10.0,0.0,10.0,0.0,1200.0,1200.0,37.03703703703704,0.0
40,24.0,9.0,0.0,9.0,0.0,1050.0,1050.0,37.5,0.0
41,45.0,12.0,0.0,12.0,0.0,1500.0,1500.0,26.666666666666668,0.0
42,39.0,16.0,0.0,16.0,0.0,1500.0,1500.0,41.02564102564102,0.0
43,72.0,12.0,0.0,12.0,0.0,2100.0,2100.0,16.666666666666664,0.0
44,105.0,26.0,0.0,26.0,0.0,1800.0,1800.0,24.761904761904763,0.0
45,96.0,40.0,0.0,40.0,0.0,2250.0,2250.0,41.66666666666667,0.0
46,48.0,18.0,0.0,18.0,0.0,1350.0,1350.0,37.5,0.0
47,63.0,18.0,0.0,18.0,0.0,1650.0,1650.0,28.57142857142857,0.0
48,84.0,22.0,0.0,22.0,0.0,1650.0,1650.0,26.190476190476193,0.0
49,60.0,20.0,0.0,20.0,0.0,1650.0,1650.0,33.33333333333333,0.0
50,66.0,11.0,0.0,11.0,0.0,1950.0,1950.0,16.666666666666664,0.0
51,306.0,67.0,0.0,67.0,0.0,1050.0,1050.0,21.895424836601308,0.0
52,36.0,15.0,0.0,15.0,0.0,1350.0,1350.0,41.66666666666667,0.0
53,48.0,12.0,0.0,12.0,0.0,1350.0,1350.0,25.0,0.0
54,30.0,9.0,0.0,9.0,0.0,1200.0,1200.0,30.0,0.0
55,54.0,14.0,0.0,14.0,0.0,1500.0,1500.0,25.925925925925924,0.0
56,45.0,15.0,0.0,15.0,0.0,1500.0,1500.0,33.33333333333333,0.0
57,36.0,6.0,0.0,6.0,0.0,1050.0,1050.0,16.666666666666664,0.0
58,54.0,14.0,0.0,14.0,0.0,1500.0,1500.0,25.925925925925924,0.0
59,54.0,15.0,0.0,15.0,0.0,1350.0,1350.0,27.77777777777778,0.0
60,69.0,20.0,0.0,20.0,0.0,1800.0,1800.0,28.985507246376812,0.0
61,504.0,33.0,0.0,33.0,0.0,1950.0,1950.0,6.547619047619048,0.0
62,126.0,15.0,0.0,15.0,0.0,1800.0,1800.0,11.904761904761903,0.0
63,72.0,14.0,0.0,14.0,0.0,1800.0,1800.0,19.444444444444446,0.0
64,51.0,12.0,0.0,12.0,0.0,1350.0,1350.0,23.52941176470588,0.0
65,108.0,35.0,0.0,35.0,0.0,1500.0,1500.0,32.407407407407405,0.0
66,57.0,12.0,0.0,12.0,0.0,1500.0,1500.0,21.052631578947366,0.0
67,69.0,9.0,0.0,9.0,0.0,1950.0,1950.0,13.043478260869565,0.0
68,69.0,12.0,0.0,12.0,0.0,1350.0,1350.0,17.391304347826086,0.0
69,42.0,15.0,0.0,15.0,0.0,1350.0,1350.0,35.714285714285715,0.0
70,51.0,16.0,0.0,16.0,0.0,1350.0,1350.0,31.372549019607842,0.0
71,36.0,11.0,0.0,11.0,0.0,1050.0,1050.0,30.555555555555557,0.0
72,36.0,5.0,0.0,5.0,0.0,1200.0,1200.0,13.88888888888889,0.0
73,24.0,6.0,0.0,6.0,0.0,1050.0,1050.0,25.0,0.0
74,75.0,16.0,0.0,16.0,0.0,1200.0,1200.0,21.333333333333336,0.0
75,45.0,35.0,0.0,35.0,0.0,1350.0,1350.0,77.77777777777779,0.0
76,18.0,6.0,0.0,6.0,0.0,750.0,750.0,33.33333333333333,0.0
77,27.0,9.0,0.0,9.0,0.0,1050.0,1050.0,33.33333333333333,0.0
78,66.0,12.0,0.0,12.0,0.0,1500.0,1500.0,18.181818181818183,0.0
79,36.0,11.0,0.0,11.0,0.0,1200.0,1200.0,30.555555555555557,0.0
80,27.0,12.0,0.0,12.0,0.0,750.0,750.0,44.44444444444444,0.0
81,315.0,77.0,0.0,77.0,0.0,1650.0,1650.0,24.444444444444443,0.0
82,18.0,9.0,0.0,9.0,0.0,900.0,900.0,50.0,0.0
83,51.0,18.0,0.0,18.0,0.0,1500.0,1500.0,35.294117647058826,0.0
84,42.0,12.0,0.0,12.0,0.0,1200.0,1200.0,28.57142857142857,0.0
85,63.0,17.0,0.0,17.0,0.0,1500.0,1500.0,26.984126984126984,0.0
86,39.0,12.0,0.0,12.0,0.0,1350.0,1350.0,30.76923076923077,0.0
87,27.0,11.0,0.0,11.0,0.0,900.0,900.0,40.74074074074074,0.0
88,42.0,9.0,0.0,9.0,0.0,1500.0,1500.0,21.428571428571427,0.0
89,54.0,18.0,0.0,18.0,0.0,1500.0,1500.0,33.33333333333333,0.0
90,81.0,13.0,0.0,13.0,0.0,1800.0,1800.0,16.049382716049383,0.0
91,54.0,21.0,0.0,21.0,0.0,1500.0,1500.0,38.88888888888889,0.0
92,42.0,16.0,0.0,16.0,0.0,1350.0,1350.0,38.095238095238095,0.0
93,111.0,44.0,0.0,44.0,0.0,1350.0,1350.0,39.63963963963964,0.0
94,21.0,6.0,0.0,6.0,0.0,1050.0,1050.0,28.57142857142857,0.0
95,78.0,35.0,0.0,35.0,0.0,1200.0,1200.0,44.871794871794876,0.0
96,42.0,21.0,0.0,21.0,0.0,1800.0,1800.0,50.0,0.0
97,54.0,6.0,0.0,6.0,0.0,1500.0,1500.0,11.11111111111111,0.0
