second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
0,105.0,18.0,15.0,3.0,255.0,2145.0,2400.0,17.142857142857142,0.22377622377622378
1,48.0,36.0,33.0,3.0,234.0,966.0,1200.0,75.0,0.1129305477131564
2,60.0,36.0,36.0,0.0,345.0,1305.0,1650.0,60.0,0.0
3,39.0,30.0,30.0,0.0,390.0,1110.0,1500.0,76.92307692307693,0.0
4,57.0,21.0,21.0,0.0,312.0,738.0,1050.0,36.84210526315789,0.0
5,582.0,465.0,462.0,3.0,819.0,1131.0,1950.0,79.89690721649485,0.011195700850873265
6,180.0,177.0,174.0,3.0,600.0,750.0,1350.0,98.33333333333333,0.03103448275862069
7,90.0,45.0,42.0,3.0,783.0,1017.0,1800.0,50.0,0.12642225031605564
8,30.0,21.0,18.0,3.0,531.0,519.0,1050.0,70.0,0.3371868978805395
9,24.0,18.0,15.0,3.0,477.0,423.0,900.0,75.0,0.4255319148936171
10,21.0,15.0,15.0,0.0,468.0,432.0,900.0,71.42857142857143,0.0
11,27.0,24.0,21.0,3.0,648.0,552.0,1200.0,88.88888888888889,0.3105590062111801
12,69.0,42.0,36.0,6.0,930.0,720.0,1650.0,60.86956521739131,0.3819444444444444
13,21.0,21.0,18.0,3.0,633.0,417.0,1050.0,100.0,0.4196642685851319
14,30.0,18.0,18.0,0.0,552.0,348.0,900.0,60.0,0.0
15,45.0,21.0,18.0,3.0,669.0,381.0,1050.0,46.666666666666664,0.4593175853018372
16,57.0,33.0,27.0,6.0,867.0,483.0,1350.0,57.89473684210527,0.6211180124223603
17,39.0,27.0,24.0,3.0,909.0,441.0,1350.0,69.23076923076923,0.3826530612244898
18,39.0,24.0,21.0,3.0,921.0,429.0,1350.0,61.53846153846154,0.44955044955044954
19,27.0,15.0,12.0,3.0,696.0,204.0,900.0,55.55555555555556,1.1029411764705883
20,39.0,21.0,18.0,3.0,777.0,273.0,1050.0,53.84615384615385,0.641025641025641
21,321.0,150.0,144.0,6.0,1038.0,312.0,1350.0,46.728971962616825,0.18028846153846154
22,69.0,42.0,36.0,6.0,1530.0,270.0,1800.0,60.86956521739131,1.1111111111111112
23,30.0,24.0,15.0,9.0,660.0,90.0,750.0,80.0,5.0
24,66.0,42.0,30.0,12.0,1341.0,159.0,1500.0,63.63636363636363,3.773584905660378
25,24.0,24.0,12.0,12.0,684.0,66.0,750.0,100.0,11.363636363636365
26,24.0,18.0,12.0,6.0,690.0,60.0,750.0,75.0,6.25
27,24.0,12.0,0.0,12.0,825.0,75.0,900.0,50.0,0.0
28,27.0,27.0,15.0,12.0,990.0,60.0,1050.0,100.0,14.000000000000002
29,24.0,18.0,6.0,12.0,843.0,57.0,900.0,75.0,31.57894736842105
30,51.0,21.0,9.0,12.0,1716.0,84.0,1800.0,41.17647058823529,28.57142857142857
31,54.0,54.0,39.0,15.0,1434.0,66.0,1500.0,100.0,8.741258741258742
32,72.0,54.0,24.0,30.0,1587.0,63.0,1650.0,75.0,32.738095238095234
33,60.0,48.0,24.0,24.0,1587.0,63.0,1650.0,80.0,26.19047619047619
34,69.0,39.0,12.0,27.0,1728.0,72.0,1800.0,56.52173913043478,56.25
35,84.0,69.0,57.0,12.0,1434.0,66.0,1500.0,82.14285714285714,4.784688995215311
36,18.0,18.0,6.0,12.0,714.0,36.0,750.0,100.0,41.666666666666664
37,57.0,36.0,30.0,6.0,1161.0,39.0,1200.0,63.1578947368421,6.153846153846154
38,33.0,33.0,21.0,12.0,1080.0,120.0,1200.0,100.0,5.7142857142857135
39,27.0,12.0,6.0,6.0,1083.0,117.0,1200.0,44.44444444444444,10.256410256410255
40,24.0,18.0,6.0,12.0,927.0,123.0,1050.0,75.0,17.073170731707318
41,45.0,27.0,15.0,12.0,1311.0,189.0,1500.0,60.0,6.34920634920635
42,39.0,27.0,15.0,12.0,1347.0,153.0,1500.0,69.23076923076923,7.843137254901961
43,72.0,45.0,30.0,15.0,1875.0,225.0,2100.0,62.5,4.666666666666667
44,105.0,51.0,42.0,9.0,1710.0,90.0,1800.0,48.57142857142857,4.285714285714286
45,96.0,57.0,45.0,12.0,2154.0,96.0,2250.0,59.375,6.25
46,48.0,33.0,27.0,6.0,1290.0,60.0,1350.0,68.75,4.999999999999999
47,63.0,57.0,51.0,6.0,1548.0,102.0,1650.0,90.47619047619048,1.903114186851211
48,84.0,51.0,48.0,3.0,1554.0,96.0,1650.0,60.71428571428571,1.07421875
49,60.0,57.0,51.0,6.0,1578.0,72.0,1650.0,95.0,2.6960784313725488
50,66.0,39.0,33.0,6.0,1866.0,84.0,1950.0,59.09090909090909,4.220779220779221
51,306.0,150.0,144.0,6.0,1014.0,36.0,1050.0,49.01960784313725,1.2152777777777777
52,36.0,36.0,30.0,6.0,1299.0,51.0,1350.0,100.0,5.294117647058823
53,48.0,30.0,24.0,6.0,1308.0,42.0,1350.0,62.5,8.035714285714286
54,30.0,30.0,24.0,6.0,1158.0,42.0,1200.0,100.0,7.142857142857142
55,54.0,39.0,30.0,9.0,1431.0,69.0,1500.0,72.22222222222221,6.521739130434782
56,45.0,30.0,24.0,6.0,1443.0,57.0,1500.0,66.66666666666666,6.578947368421053
57,36.0,21.0,15.0,6.0,1026.0,24.0,1050.0,58.333333333333336,17.5
58,54.0,48.0,42.0,6.0,1473.0,27.0,1500.0,88.88888888888889,7.936507936507937
59,54.0,48.0,42.0,6.0,1323.0,27.0,1350.0,88.88888888888889,7.142857142857142
60,69.0,48.0,45.0,3.0,1767.0,33.0,1800.0,69.56521739130434,3.6363636363636362
61,504.0,399.0,387.0,12.0,1920.0,30.0,1950.0,79.16666666666666,2.0155038759689923
