second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
0,105.0,15.0,0.0,15.0,0.0,2400.0,2400.0,14.285714285714285,0.0
1,48.0,3.0,0.0,3.0,0.0,1200.0,1200.0,6.25,0.0
2,60.0,0.0,0.0,0.0,0.0,1650.0,1650.0,0.0,0.0
3,39.0,0.0,0.0,0.0,0.0,1500.0,1500.0,0.0,0.0
4,57.0,9.0,0.0,9.0,0.0,1050.0,1050.0,15.789473684210526,0.0
5,582.0,9.0,0.0,9.0,0.0,1950.0,1950.0,1.5463917525773196,0.0
6,180.0,3.0,0.0,3.0,0.0,1350.0,1350.0,1.6666666666666667,0.0
7,90.0,9.0,0.0,9.0,0.0,1800.0,1800.0,10.0,0.0
8,30.0,3.0,0.0,3.0,0.0,1050.0,1050.0,10.0,0.0
9,24.0,6.0,0.0,6.0,0.0,900.0,900.0,25.0,0.0
10,21.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0,0.0
11,27.0,3.0,0.0,3.0,0.0,1200.0,1200.0,11.11111111111111,0.0
12,69.0,15.0,0.0,15.0,0.0,1650.0,1650.0,21.73913043478261,0.0
13,21.0,3.0,0.0,3.0,0.0,1050.0,1050.0,14.285714285714285,0.0
14,30.0,0.0,0.0,0.0,0.0,900.0,900.0,0.0,0.0
15,45.0,3.0,0.0,3.0,0.0,1050.0,1050.0,6.666666666666667,0.0
16,57.0,15.0,0.0,15.0,0.0,1350.0,1350.0,26.31578947368421,0.0
17,39.0,12.0,0.0,12.0,0.0,1350.0,1350.0,30.76923076923077,0.0
18,39.0,15.0,0.0,15.0,0.0,1350.0,1350.0,38.46153846153847,0.0
19,27.0,6.0,0.0,6.0,0.0,900.0,900.0,22.22222222222222,0.0
20,39.0,6.0,0.0,6.0,0.0,1050.0,1050.0,15.384615384615385,0.0
21,321.0,9.0,0.0,9.0,0.0,1350.0,1350.0,2.803738317757009,0.0
22,69.0,18.0,0.0,18.0,0.0,1800.0,1800.0,26.08695652173913,0.0
23,30.0,3.0,0.0,3.0,0.0,750.0,750.0,10.0,0.0
24,66.0,21.0,0.0,21.0,0.0,1500.0,1500.0,31.818181818181817,0.0
25,24.0,15.0,0.0,15.0,0.0,750.0,750.0,62.5,0.0
26,24.0,15.0,0.0,15.0,0.0,750.0,750.0,62.5,0.0
27,24.0,15.0,0.0,15.0,0.0,900.0,900.0,62.5,0.0
28,27.0,21.0,0.0,21.0,0.0,1050.0,1050.0,77.77777777777779,0.0
29,24.0,9.0,0.0,9.0,0.0,900.0,900.0,37.5,0.0
30,51.0,9.0,0.0,9.0,0.0,1800.0,1800.0,17.647058823529413,0.0
31,54.0,12.0,0.0,12.0,0.0,1500.0,1500.0,22.22222222222222,0.0
32,72.0,36.0,0.0,36.0,0.0,1650.0,1650.0,50.0,0.0
33,60.0,42.0,0.0,42.0,0.0,1650.0,1650.0,70.0,0.0
34,69.0,51.0,0.0,51.0,0.0,1800.0,1800.0,73.91304347826086,0.0
35,84.0,12.0,0.0,12.0,0.0,1500.0,1500.0,14.285714285714285,0.0
36,18.0,12.0,0.0,12.0,0.0,750.0,750.0,66.66666666666666,0.0
37,57.0,30.0,0.0,30.0,0.0,1200.0,1200.0,52.63157894736842,0.0
38,33.0,15.0,0.0,15.0,0.0,1200.0,1200.0,45.45454545454545,0.0
39,27.0,9.0,0.0,9.0,0.0,1200.0,1200.0,33.33333333333333,0.0
40,24.0,15.0,0.0,15.0,0.0,1050.0,1050.0,62.5,0.0
41,45.0,15.0,0.0,15.0,0.0,1500.0,1500.0,33.33333333333333,0.0
42,39.0,18.0,0.0,18.0,0.0,1500.0,1500.0,46.15384615384615,0.0
43,72.0,27.0,0.0,27.0,0.0,2100.0,2100.0,37.5,0.0
44,105.0,42.0,0.0,42.0,0.0,1800.0,1800.0,40.0,0.0
45,96.0,33.0,0.0,33.0,0.0,2250.0,2250.0,34.375,0.0
46,48.0,30.0,0.0,30.0,0.0,1350.0,1350.0,62.5,0.0
47,63.0,45.0,0.0,45.0,0.0,1650.0,1650.0,71.42857142857143,0.0
48,84.0,45.0,0.0,45.0,0.0,1650.0,1650.0,53.57142857142857,0.0
49,60.0,36.0,0.0,36.0,0.0,1650.0,1650.0,60.0,0.0
50,66.0,27.0,0.0,27.0,0.0,1950.0,1950.0,40.909090909090914,0.0
51,306.0,81.0,0.0,81.0,0.0,1050.0,1050.0,26.47058823529412,0.0
52,36.0,18.0,0.0,18.0,0.0,1350.0,1350.0,50.0,0.0
53,48.0,27.0,0.0,27.0,0.0,1350.0,1350.0,56.25,0.0
54,30.0,15.0,0.0,15.0,0.0,1200.0,1200.0,50.0,0.0
55,54.0,24.0,0.0,24.0,0.0,1500.0,1500.0,44.44444444444444,0.0
56,45.0,18.0,0.0,18.0,0.0,1500.0,1500.0,40.0,0.0
57,36.0,15.0,0.0,15.0,0.0,1050.0,1050.0,41.66666666666667,0.0
58,54.0,36.0,0.0,36.0,0.0,1500.0,1500.0,66.66666666666666,0.0
59,54.0,15.0,0.0,15.0,0.0,1350.0,1350.0,27.77777777777778,0.0
60,69.0,18.0,0.0,18.0,0.0,1800.0,1800.0,26.08695652173913,0.0
61,504.0,78.0,0.0,78.0,0.0,1950.0,1950.0,15.476190476190476,0.0
62,126.0,45.0,0.0,45.0,0.0,1800.0,1800.0,35.714285714285715,0.0
63,72.0,30.0,0.0,30.0,0.0,1800.0,1800.0,41.66666666666667,0.0
64,51.0,18.0,0.0,18.0,0.0,1350.0,1350.0,35.294117647058826,0.0
65,108.0,30.0,0.0,30.0,0.0,1500.0,1500.0,27.77777777777778,0.0
