second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
0,105.0,11.0,0.0,11.0,0.0,2400.0,2400.0,10.476190476190476,0.0
1,48.0,11.0,0.0,11.0,0.0,1200.0,1200.0,22.916666666666664,0.0
2,60.0,6.0,0.0,6.0,0.0,1650.0,1650.0,10.0,0.0
3,39.0,5.0,0.0,5.0,0.0,1500.0,1500.0,12.82051282051282,0.0
4,57.0,6.0,0.0,6.0,0.0,1050.0,1050.0,10.526315789473683,0.0
5,582.0,6.0,0.0,6.0,0.0,1950.0,1950.0,1.0309278350515463,0.0
6,180.0,8.0,0.0,8.0,0.0,1350.0,1350.0,4.444444444444445,0.0
7,90.0,8.0,0.0,8.0,0.0,1800.0,1800.0,8.88888888888889,0.0
8,30.0,5.0,0.0,5.0,0.0,1050.0,1050.0,16.666666666666664,0.0
9,24.0,8.0,0.0,8.0,0.0,900.0,900.0,33.33333333333333,0.0
10,21.0,8.0,0.0,8.0,0.0,900.0,900.0,38.095238095238095,0.0
11,27.0,11.0,0.0,11.0,0.0,1200.0,1200.0,40.74074074074074,0.0
12,69.0,12.0,0.0,12.0,0.0,1650.0,1650.0,17.391304347826086,0.0
13,21.0,8.0,0.0,8.0,0.0,1050.0,1050.0,38.095238095238095,0.0
14,30.0,5.0,0.0,5.0,0.0,900.0,900.0,16.666666666666664,0.0
15,45.0,8.0,0.0,8.0,0.0,1050.0,1050.0,17.77777777777778,0.0
16,57.0,8.0,0.0,8.0,0.0,1350.0,1350.0,14.035087719298245,0.0
17,39.0,8.0,0.0,8.0,0.0,1350.0,1350.0,20.51282051282051,0.0
18,39.0,3.0,0.0,3.0,0.0,1350.0,1350.0,7.6923076923076925,0.0
19,27.0,9.0,0.0,9.0,0.0,900.0,900.0,33.33333333333333,0.0
20,39.0,3.0,0.0,3.0,0.0,1050.0,1050.0,7.6923076923076925,0.0
21,321.0,7.0,0.0,7.0,0.0,1350.0,1350.0,2.1806853582554515,0.0
22,69.0,15.0,0.0,15.0,0.0,1800.0,1800.0,21.73913043478261,0.0
23,30.0,9.0,0.0,9.0,0.0,750.0,750.0,30.0,0.0
24,66.0,15.0,0.0,15.0,0.0,1500.0,1500.0,22.727272727272727,0.0
25,24.0,17.0,0.0,17.0,0.0,750.0,750.0,70.83333333333334,0.0
26,24.0,3.0,0.0,3.0,0.0,750.0,750.0,12.5,0.0
27,24.0,5.0,0.0,5.0,0.0,900.0,900.0,20.833333333333336,0.0
28,27.0,5.0,0.0,5.0,0.0,1050.0,1050.0,18.51851851851852,0.0
29,24.0,5.0,0.0,5.0,0.0,900.0,900.0,20.833333333333336,0.0
30,51.0,15.0,0.0,15.0,0.0,1800.0,1800.0,29.411764705882355,0.0
31,54.0,17.0,0.0,17.0,0.0,1500.0,1500.0,31.48148148148148,0.0
32,72.0,26.0,0.0,26.0,0.0,1650.0,1650.0,36.11111111111111,0.0
33,60.0,21.0,0.0,21.0,0.0,1650.0,1650.0,35.0,0.0
34,69.0,21.0,0.0,21.0,0.0,1800.0,1800.0,30.434782608695656,0.0
35,84.0,12.0,0.0,12.0,0.0,1500.0,1500.0,14.285714285714285,0.0
36,18.0,9.0,0.0,9.0,0.0,750.0,750.0,50.0,0.0
37,57.0,6.0,0.0,6.0,0.0,1200.0,1200.0,10.526315789473683,0.0
38,33.0,9.0,0.0,9.0,0.0,1200.0,1200.0,27.27272727272727,0.0
39,27.0,9.0,0.0,9.0,0.0,1200.0,1200.0,33.33333333333333,0.0
40,24.0,12.0,0.0,12.0,0.0,1050.0,1050.0,50.0,0.0
41,45.0,15.0,0.0,15.0,0.0,1500.0,1500.0,33.33333333333333,0.0
42,39.0,13.0,0.0,13.0,0.0,1500.0,1500.0,33.33333333333333,0.0
43,72.0,12.0,0.0,12.0,0.0,2100.0,2100.0,16.666666666666664,0.0
44,105.0,18.0,0.0,18.0,0.0,1800.0,1800.0,17.142857142857142,0.0
45,96.0,21.0,0.0,21.0,0.0,2250.0,2250.0,21.875,0.0
46,48.0,15.0,0.0,15.0,0.0,1350.0,1350.0,31.25,0.0
47,63.0,25.0,0.0,25.0,0.0,1650.0,1650.0,39.682539682539684,0.0
48,84.0,22.0,0.0,22.0,0.0,1650.0,1650.0,26.190476190476193,0.0
49,60.0,25.0,0.0,25.0,0.0,1650.0,1650.0,41.66666666666667,0.0
50,66.0,15.0,0.0,15.0,0.0,1950.0,1950.0,22.727272727272727,0.0
51,306.0,13.0,0.0,13.0,0.0,1050.0,1050.0,4.248366013071895,0.0
52,36.0,16.0,0.0,16.0,0.0,1350.0,1350.0,44.44444444444444,0.0
53,48.0,13.0,0.0,13.0,0.0,1350.0,1350.0,27.083333333333332,0.0
54,30.0,13.0,0.0,13.0,0.0,1200.0,1200.0,43.333333333333336,0.0
55,54.0,13.0,0.0,13.0,0.0,1500.0,1500.0,24.074074074074073,0.0
56,45.0,13.0,0.0,13.0,0.0,1500.0,1500.0,28.888888888888886,0.0
57,36.0,9.0,0.0,9.0,0.0,1050.0,1050.0,25.0,0.0
58,54.0,19.0,0.0,19.0,0.0,1500.0,1500.0,35.18518518518518,0.0
59,54.0,17.0,0.0,17.0,0.0,1350.0,1350.0,31.48148148148148,0.0
60,69.0,29.0,0.0,29.0,0.0,1800.0,1800.0,42.028985507246375,0.0
61,504.0,12.0,0.0,12.0,0.0,1950.0,1950.0,2.380952380952381,0.0
62,126.0,14.0,0.0,14.0,0.0,1800.0,1800.0,11.11111111111111,0.0
63,72.0,14.0,0.0,14.0,0.0,1800.0,1800.0,19.444444444444446,0.0
64,51.0,8.0,0.0,8.0,0.0,1350.0,1350.0,15.686274509803921,0.0
65,108.0,13.0,0.0,13.0,0.0,1500.0,1500.0,12.037037037037036,0.0
66,57.0,15.0,0.0,15.0,0.0,1500.0,1500.0,26.31578947368421,0.0
67,69.0,15.0,0.0,15.0,0.0,1950.0,1950.0,21.73913043478261,0.0
68,69.0,12.0,0.0,12.0,0.0,1350.0,1350.0,17.391304347826086,0.0
69,42.0,16.0,0.0,16.0,0.0,1350.0,1350.0,38.095238095238095,0.0
70,51.0,15.0,0.0,15.0,0.0,1350.0,1350.0,29.411764705882355,0.0
71,36.0,11.0,0.0,11.0,0.0,1050.0,1050.0,30.555555555555557,0.0
72,36.0,8.0,0.0,8.0,0.0,1200.0,1200.0,22.22222222222222,0.0
73,24.0,9.0,0.0,9.0,0.0,1050.0,1050.0,37.5,0.0
74,75.0,8.0,0.0,8.0,0.0,1200.0,1200.0,10.666666666666668,0.0
75,45.0,14.0,0.0,14.0,0.0,1350.0,1350.0,31.11111111111111,0.0
76,18.0,9.0,0.0,9.0,0.0,750.0,750.0,50.0,0.0
77,27.0,9.0,0.0,9.0,0.0,1050.0,1050.0,33.33333333333333,0.0
78,66.0,8.0,0.0,8.0,0.0,1500.0,1500.0,12.121212121212121,0.0
79,36.0,14.0,0.0,14.0,0.0,1200.0,1200.0,38.88888888888889,0.0
80,27.0,12.0,0.0,12.0,0.0,750.0,750.0,44.44444444444444,0.0
81,315.0,14.0,0.0,14.0,0.0,1650.0,1650.0,4.444444444444445,0.0
82,18.0,14.0,0.0,14.0,0.0,900.0,900.0,77.77777777777779,0.0
83,51.0,14.0,0.0,14.0,0.0,1500.0,1500.0,27.450980392156865,0.0
84,42.0,11.0,0.0,11.0,0.0,1200.0,1200.0,26.190476190476193,0.0
85,63.0,14.0,0.0,14.0,0.0,1500.0,1500.0,22.22222222222222,0.0
86,39.0,9.0,0.0,9.0,0.0,1350.0,1350.0,23.076923076923077,0.0
87,27.0,15.0,0.0,15.0,0.0,900.0,900.0,55.55555555555556,0.0
88,42.0,11.0,0.0,11.0,0.0,1500.0,1500.0,26.190476190476193,0.0
89,54.0,11.0,0.0,11.0,0.0,1500.0,1500.0,20.37037037037037,0.0
90,81.0,23.0,0.0,23.0,0.0,1800.0,1800.0,28.39506172839506,0.0
91,54.0,20.0,0.0,20.0,0.0,1500.0,1500.0,37.03703703703704,0.0
92,42.0,20.0,0.0,20.0,0.0,1350.0,1350.0,47.61904761904761,0.0
93,111.0,25.0,0.0,25.0,0.0,1350.0,1350.0,22.52252252252252,0.0
94,21.0,14.0,0.0,14.0,0.0,1050.0,1050.0,66.66666666666666,0.0
95,78.0,14.0,0.0,14.0,0.0,1200.0,1200.0,17.94871794871795,0.0
96,42.0,17.0,0.0,17.0,0.0,1800.0,1800.0,40.476190476190474,0.0
97,54.0,11.0,0.0,11.0,0.0,1500.0,1500.0,20.37037037037037,0.0
98,36.0,5.0,0.0,5.0,0.0,1350.0,1350.0,13.88888888888889,0.0
99,33.0,22.0,0.0,22.0,0.0,1200.0,1200.0,66.66666666666666,0.0
100,24.0,9.0,0.0,9.0,0.0,750.0,750.0,37.5,0.0
101,21.0,11.0,0.0,11.0,0.0,900.0,900.0,52.38095238095239,0.0
102,234.0,11.0,0.0,11.0,0.0,1650.0,1650.0,4.700854700854701,0.0
103,45.0,14.0,0.0,14.0,0.0,1200.0,1200.0,31.11111111111111,0.0
104,30.0,11.0,0.0,11.0,0.0,1050.0,1050.0,36.666666666666664,0.0
105,99.0,9.0,0.0,9.0,0.0,1350.0,1350.0,9.090909090909092,0.0
106,33.0,11.0,0.0,11.0,0.0,1200.0,1200.0,33.33333333333333,0.0
107,42.0,14.0,0.0,14.0,0.0,1350.0,1350.0,33.33333333333333,0.0
108,42.0,14.0,0.0,14.0,0.0,1500.0,1500.0,33.33333333333333,0.0
109,36.0,15.0,0.0,15.0,0.0,1050.0,1050.0,41.66666666666667,0.0
110,36.0,12.0,0.0,12.0,0.0,1200.0,1200.0,33.33333333333333,0.0
111,330.0,19.0,0.0,19.0,0.0,1800.0,1800.0,5.757575757575758,0.0
112,33.0,15.0,0.0,15.0,0.0,1050.0,1050.0,45.45454545454545,0.0
113,66.0,15.0,0.0,15.0,0.0,1500.0,1500.0,22.727272727272727,0.0
114,27.0,15.0,0.0,15.0,0.0,1200.0,1200.0,55.55555555555556,0.0
115,39.0,12.0,0.0,12.0,0.0,1350.0,1350.0,30.76923076923077,0.0
116,48.0,15.0,0.0,15.0,0.0,1500.0,1500.0,31.25,0.0
117,48.0,18.0,0.0,18.0,0.0,1650.0,1650.0,37.5,0.0
118,60.0,18.0,0.0,18.0,0.0,1500.0,1500.0,30.0,0.0
119,51.0,20.0,0.0,20.0,0.0,1650.0,1650.0,39.21568627450981,0.0
120,48.0,22.0,0.0,22.0,0.0,1650.0,1650.0,45.83333333333333,0.0
121,84.0,23.0,0.0,23.0,0.0,1800.0,1800.0,27.380952380952383,0.0
122,75.0,15.0,0.0,15.0,0.0,1650.0,1650.0,20.0,0.0
123,39.0,15.0,0.0,15.0,0.0,1350.0,1350.0,38.46153846153847,0.0
124,33.0,18.0,0.0,18.0,0.0,1200.0,1200.0,54.54545454545454,0.0
125,93.0,15.0,0.0,15.0,0.0,1350.0,1350.0,16.129032258064516,0.0
126,63.0,21.0,0.0,21.0,0.0,1800.0,1800.0,33.33333333333333,0.0
127,48.0,12.0,0.0,12.0,0.0,900.0,900.0,25.0,0.0
128,48.0,17.0,0.0,17.0,0.0,1500.0,1500.0,35.41666666666667,0.0
129,45.0,16.0,0.0,16.0,0.0,1500.0,1500.0,35.55555555555556,0.0
130,51.0,12.0,0.0,12.0,0.0,1350.0,1350.0,23.52941176470588,0.0
131,39.0,16.0,0.0,16.0,0.0,1350.0,1350.0,41.02564102564102,0.0
132,39.0,21.0,0.0,21.0,0.0,1200.0,1200.0,53.84615384615385,0.0
133,36.0,15.0,0.0,15.0,0.0,1350.0,1350.0,41.66666666666667,0.0
134,39.0,15.0,0.0,15.0,0.0,1350.0,1350.0,38.46153846153847,0.0
135,63.0,20.0,0.0,20.0,0.0,1200.0,1200.0,31.746031746031743,0.0
136,27.0,12.0,0.0,12.0,0.0,1050.0,1050.0,44.44444444444444,0.0
137,36.0,12.0,0.0,12.0,0.0,900.0,900.0,33.33333333333333,0.0
138,102.0,12.0,0.0,12.0,0.0,1350.0,1350.0,11.76470588235294,0.0
139,30.0,9.0,0.0,9.0,0.0,900.0,900.0,30.0,0.0
140,42.0,9.0,0.0,9.0,0.0,1350.0,1350.0,21.428571428571427,0.0
141,312.0,15.0,0.0,15.0,0.0,1500.0,1500.0,4.807692307692308,0.0
142,21.0,15.0,0.0,15.0,0.0,1050.0,1050.0,71.42857142857143,0.0
143,174.0,9.0,0.0,9.0,0.0,1200.0,1200.0,5.172413793103448,0.0
144,39.0,18.0,0.0,18.0,0.0,1650.0,1650.0,46.15384615384615,0.0
145,33.0,16.0,0.0,16.0,0.0,1050.0,1050.0,48.484848484848484,0.0
146,45.0,18.0,0.0,18.0,0.0,1200.0,1200.0,40.0,0.0
147,39.0,15.0,0.0,15.0,0.0,1050.0,1050.0,38.46153846153847,0.0
148,24.0,12.0,0.0,12.0,0.0,750.0,750.0,50.0,0.0
149,27.0,12.0,0.0,12.0,0.0,1050.0,1050.0,44.44444444444444,0.0
150,51.0,22.0,0.0,22.0,0.0,1500.0,1500.0,43.13725490196079,0.0
151,51.0,15.0,0.0,15.0,0.0,1350.0,1350.0,29.411764705882355,0.0
152,51.0,27.0,0.0,27.0,0.0,1200.0,1200.0,52.94117647058824,0.0
153,24.0,9.0,0.0,9.0,0.0,450.0,450.0,37.5,0.0
154,21.0,9.0,0.0,9.0,0.0,900.0,900.0,42.857142857142854,0.0
155,66.0,12.0,0.0,12.0,0.0,1200.0,1200.0,18.181818181818183,0.0
156,39.0,16.0,0.0,16.0,0.0,1500.0,1500.0,41.02564102564102,0.0
157,75.0,15.0,0.0,15.0,0.0,1800.0,1800.0,20.0,0.0
158,51.0,18.0,0.0,18.0,0.0,1800.0,1800.0,35.294117647058826,0.0
159,21.0,15.0,0.0,15.0,0.0,900.0,900.0,71.42857142857143,0.0
160,15.0,12.0,0.0,12.0,0.0,750.0,750.0,80.0,0.0
161,36.0,9.0,0.0,9.0,0.0,1350.0,1350.0,25.0,0.0
162,207.0,15.0,0.0,15.0,0.0,1800.0,1800.0,7.246376811594203,0.0
163,162.0,15.0,0.0,15.0,0.0,1500.0,1500.0,9.25925925925926,0.0
164,42.0,18.0,0.0,18.0,0.0,1350.0,1350.0,42.857142857142854,0.0
165,90.0,18.0,0.0,18.0,0.0,1350.0,1350.0,20.0,0.0
166,42.0,16.0,0.0,16.0,0.0,1050.0,1050.0,38.095238095238095,0.0
167,54.0,15.0,0.0,15.0,0.0,1200.0,1200.0,27.77777777777778,0.0
168,78.0,18.0,0.0,18.0,0.0,2100.0,2100.0,23.076923076923077,0.0
169,21.0,12.0,0.0,12.0,0.0,1050.0,1050.0,57.14285714285714,0.0
170,48.0,15.0,0.0,15.0,0.0,1650.0,1650.0,31.25,0.0
171,321.0,15.0,0.0,15.0,0.0,1350.0,1350.0,4.672897196261682,0.0
172,42.0,15.0,0.0,15.0,0.0,1350.0,1350.0,35.714285714285715,0.0
173,42.0,15.0,0.0,15.0,0.0,1200.0,1200.0,35.714285714285715,0.0
174,27.0,15.0,0.0,15.0,0.0,1200.0,1200.0,55.55555555555556,0.0
175,42.0,12.0,0.0,12.0,0.0,1050.0,1050.0,28.57142857142857,0.0
176,27.0,14.0,0.0,14.0,0.0,900.0,900.0,51.85185185185185,0.0
177,48.0,12.0,0.0,12.0,0.0,1050.0,1050.0,25.0,0.0
178,75.0,18.0,0.0,18.0,0.0,1650.0,1650.0,24.0,0.0
179,48.0,20.0,0.0,20.0,0.0,1050.0,1050.0,41.66666666666667,0.0
180,42.0,20.0,0.0,20.0,0.0,1350.0,1350.0,47.61904761904761,0.0
181,57.0,16.0,0.0,16.0,0.0,1650.0,1650.0,28.07017543859649,0.0
182,51.0,12.0,0.0,12.0,0.0,1200.0,1200.0,23.52941176470588,0.0
183,63.0,9.0,0.0,9.0,0.0,1050.0,1050.0,14.285714285714285,0.0
184,27.0,15.0,0.0,15.0,0.0,900.0,900.0,55.55555555555556,0.0
185,90.0,12.0,0.0,12.0,0.0,1350.0,1350.0,13.333333333333334,0.0
186,30.0,14.0,0.0,14.0,0.0,900.0,900.0,46.666666666666664,0.0
187,78.0,6.0,0.0,6.0,0.0,1500.0,1500.0,7.6923076923076925,0.0
188,45.0,18.0,0.0,18.0,0.0,1350.0,1350.0,40.0,0.0
189,33.0,12.0,0.0,12.0,0.0,1200.0,1200.0,36.36363636363637,0.0
190,57.0,24.0,0.0,24.0,0.0,1500.0,1500.0,42.10526315789473,0.0
191,51.0,18.0,0.0,18.0,0.0,1350.0,1350.0,35.294117647058826,0.0
192,87.0,21.0,0.0,21.0,0.0,1500.0,1500.0,24.137931034482758,0.0
193,39.0,9.0,0.0,9.0,0.0,1050.0,1050.0,23.076923076923077,0.0
194,48.0,26.0,0.0,26.0,0.0,1500.0,1500.0,54.166666666666664,0.0
195,69.0,12.0,0.0,12.0,0.0,1200.0,1200.0,17.391304347826086,0.0
196,24.0,12.0,0.0,12.0,0.0,1050.0,1050.0,50.0,0.0
197,60.0,24.0,0.0,24.0,0.0,1500.0,1500.0,40.0,0.0
198,78.0,15.0,0.0,15.0,0.0,1650.0,1650.0,19.230769230769234,0.0
199,27.0,12.0,0.0,12.0,0.0,1350.0,1350.0,44.44444444444444,0.0
200,21.0,15.0,0.0,15.0,0.0,1050.0,1050.0,71.42857142857143,0.0
201,15.0,9.0,0.0,9.0,0.0,750.0,750.0,60.0,0.0
202,9.0,6.0,0.0,6.0,0.0,450.0,450.0,66.66666666666666,0.0
