second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
0,105.0,5.0,0.0,5.0,0.0,2400.0,2400.0,4.761904761904762,0.0
1,48.0,7.0,0.0,7.0,0.0,1200.0,1200.0,14.583333333333334,0.0
2,60.0,5.0,0.0,5.0,0.0,1650.0,1650.0,8.333333333333332,0.0
3,39.0,6.0,0.0,6.0,0.0,1500.0,1500.0,15.384615384615385,0.0
4,57.0,3.0,0.0,3.0,0.0,1050.0,1050.0,5.263157894736842,0.0
5,582.0,8.0,0.0,8.0,0.0,1950.0,1950.0,1.3745704467353952,0.0
6,180.0,4.0,0.0,4.0,0.0,1350.0,1350.0,2.2222222222222223,0.0
7,90.0,5.0,0.0,5.0,0.0,1800.0,1800.0,5.555555555555555,0.0
8,30.0,1.0,0.0,1.0,0.0,1050.0,1050.0,3.3333333333333335,0.0
9,24.0,4.0,0.0,4.0,0.0,900.0,900.0,16.666666666666664,0.0
10,21.0,5.0,0.0,5.0,0.0,900.0,900.0,23.809523809523807,0.0
11,27.0,6.0,0.0,6.0,0.0,1200.0,1200.0,22.22222222222222,0.0
12,69.0,15.0,0.0,15.0,0.0,1650.0,1650.0,21.73913043478261,0.0
13,21.0,4.0,0.0,4.0,0.0,1050.0,1050.0,19.047619047619047,0.0
14,30.0,7.0,0.0,7.0,0.0,900.0,900.0,23.333333333333332,0.0
15,45.0,4.0,0.0,4.0,0.0,1050.0,1050.0,8.88888888888889,0.0
16,57.0,7.0,0.0,7.0,0.0,1350.0,1350.0,12.280701754385964,0.0
17,39.0,6.0,0.0,6.0,0.0,1350.0,1350.0,15.384615384615385,0.0
18,39.0,6.0,0.0,6.0,0.0,1350.0,1350.0,15.384615384615385,0.0
19,27.0,4.0,0.0,4.0,0.0,900.0,900.0,14.814814814814813,0.0
20,39.0,4.0,0.0,4.0,0.0,1050.0,1050.0,10.256410256410255,0.0
21,321.0,5.0,0.0,5.0,0.0,1350.0,1350.0,1.557632398753894,0.0
22,69.0,12.0,0.0,12.0,0.0,1800.0,1800.0,17.391304347826086,0.0
23,30.0,4.0,0.0,4.0,0.0,750.0,750.0,13.333333333333334,0.0
24,66.0,9.0,0.0,9.0,0.0,1500.0,1500.0,13.636363636363635,0.0
25,24.0,2.0,0.0,2.0,0.0,750.0,750.0,8.333333333333332,0.0
26,24.0,4.0,0.0,4.0,0.0,750.0,750.0,16.666666666666664,0.0
27,24.0,3.0,0.0,3.0,0.0,900.0,900.0,12.5,0.0
28,27.0,3.0,0.0,3.0,0.0,1050.0,1050.0,11.11111111111111,0.0
29,24.0,3.0,0.0,3.0,0.0,900.0,900.0,12.5,0.0
30,51.0,4.0,0.0,4.0,0.0,1800.0,1800.0,7.8431372549019605,0.0
31,54.0,12.0,0.0,12.0,0.0,1500.0,1500.0,22.22222222222222,0.0
32,72.0,9.0,0.0,9.0,0.0,1650.0,1650.0,12.5,0.0
33,60.0,7.0,0.0,7.0,0.0,1650.0,1650.0,11.666666666666666,0.0
34,69.0,10.0,0.0,10.0,0.0,1800.0,1800.0,14.492753623188406,0.0
35,84.0,12.0,0.0,12.0,0.0,1500.0,1500.0,14.285714285714285,0.0
36,18.0,5.0,0.0,5.0,0.0,750.0,750.0,27.77777777777778,0.0
37,57.0,5.0,0.0,5.0,0.0,1200.0,1200.0,8.771929824561402,0.0
38,33.0,3.0,0.0,3.0,0.0,1200.0,1200.0,9.090909090909092,0.0
39,27.0,4.0,0.0,4.0,0.0,1200.0,1200.0,14.814814814814813,0.0
40,24.0,5.0,0.0,5.0,0.0,1050.0,1050.0,20.833333333333336,0.0
41,45.0,5.0,0.0,5.0,0.0,1500.0,1500.0,11.11111111111111,0.0
42,39.0,11.0,0.0,11.0,0.0,1500.0,1500.0,28.205128205128204,0.0
43,72.0,10.0,0.0,10.0,0.0,2100.0,2100.0,13.88888888888889,0.0
44,105.0,6.0,0.0,6.0,0.0,1800.0,1800.0,5.714285714285714,0.0
45,96.0,13.0,0.0,13.0,0.0,2250.0,2250.0,13.541666666666666,0.0
46,48.0,3.0,0.0,3.0,0.0,1350.0,1350.0,6.25,0.0
47,63.0,7.0,0.0,7.0,0.0,1650.0,1650.0,11.11111111111111,0.0
48,84.0,8.0,0.0,8.0,0.0,1650.0,1650.0,9.523809523809524,0.0
49,60.0,9.0,0.0,9.0,0.0,1650.0,1650.0,15.0,0.0
50,66.0,9.0,0.0,9.0,0.0,1950.0,1950.0,13.636363636363635,0.0
51,306.0,13.0,0.0,13.0,0.0,1050.0,1050.0,4.248366013071895,0.0
52,36.0,12.0,0.0,12.0,0.0,1350.0,1350.0,33.33333333333333,0.0
53,48.0,10.0,0.0,10.0,0.0,1350.0,1350.0,20.833333333333336,0.0
54,30.0,6.0,0.0,6.0,0.0,1200.0,1200.0,20.0,0.0
55,54.0,9.0,0.0,9.0,0.0,1500.0,1500.0,16.666666666666664,0.0
56,45.0,11.0,0.0,11.0,0.0,1500.0,1500.0,24.444444444444443,0.0
57,36.0,7.0,0.0,7.0,0.0,1050.0,1050.0,19.444444444444446,0.0
58,54.0,9.0,0.0,9.0,0.0,1500.0,1500.0,16.666666666666664,0.0
59,54.0,9.0,0.0,9.0,0.0,1350.0,1350.0,16.666666666666664,0.0
60,69.0,19.0,0.0,19.0,0.0,1800.0,1800.0,27.536231884057973,0.0
61,504.0,29.0,0.0,29.0,0.0,1950.0,1950.0,5.753968253968254,0.0
62,126.0,6.0,0.0,6.0,0.0,1800.0,1800.0,4.761904761904762,0.0
63,72.0,13.0,0.0,13.0,0.0,1800.0,1800.0,18.055555555555554,0.0
64,51.0,7.0,0.0,7.0,0.0,1350.0,1350.0,13.725490196078432,0.0
65,108.0,16.0,0.0,16.0,0.0,1500.0,1500.0,14.814814814814813,0.0
66,57.0,6.0,0.0,6.0,0.0,1500.0,1500.0,10.526315789473683,0.0
67,69.0,8.0,0.0,8.0,0.0,1950.0,1950.0,11.594202898550725,0.0
68,69.0,10.0,0.0,10.0,0.0,1350.0,1350.0,14.492753623188406,0.0
69,42.0,6.0,0.0,6.0,0.0,1350.0,1350.0,14.285714285714285,0.0
70,51.0,9.0,0.0,9.0,0.0,1350.0,1350.0,17.647058823529413,0.0
71,36.0,9.0,0.0,9.0,0.0,1050.0,1050.0,25.0,0.0
72,36.0,3.0,0.0,3.0,0.0,1200.0,1200.0,8.333333333333332,0.0
73,24.0,6.0,0.0,6.0,0.0,1050.0,1050.0,25.0,0.0
74,75.0,12.0,0.0,12.0,0.0,1200.0,1200.0,16.0,0.0
75,45.0,7.0,0.0,7.0,0.0,1350.0,1350.0,15.555555555555555,0.0
76,18.0,11.0,0.0,11.0,0.0,750.0,750.0,61.111111111111114,0.0
77,27.0,6.0,0.0,6.0,0.0,1050.0,1050.0,22.22222222222222,0.0
78,66.0,12.0,0.0,12.0,0.0,1500.0,1500.0,18.181818181818183,0.0
79,36.0,8.0,0.0,8.0,0.0,1200.0,1200.0,22.22222222222222,0.0
80,27.0,13.0,0.0,13.0,0.0,750.0,750.0,48.148148148148145,0.0
81,315.0,23.0,0.0,23.0,0.0,1650.0,1650.0,7.301587301587302,0.0
82,18.0,6.0,0.0,6.0,0.0,900.0,900.0,33.33333333333333,0.0
83,51.0,8.0,0.0,8.0,0.0,1500.0,1500.0,15.686274509803921,0.0
84,42.0,8.0,0.0,8.0,0.0,1200.0,1200.0,19.047619047619047,0.0
85,63.0,6.0,0.0,6.0,0.0,1500.0,1500.0,9.523809523809524,0.0
86,39.0,12.0,0.0,12.0,0.0,1350.0,1350.0,30.76923076923077,0.0
87,27.0,9.0,0.0,9.0,0.0,900.0,900.0,33.33333333333333,0.0
88,42.0,10.0,0.0,10.0,0.0,1500.0,1500.0,23.809523809523807,0.0
89,54.0,3.0,0.0,3.0,0.0,1500.0,1500.0,5.555555555555555,0.0
90,81.0,12.0,0.0,12.0,0.0,1800.0,1800.0,14.814814814814813,0.0
91,54.0,15.0,0.0,15.0,0.0,1500.0,1500.0,27.77777777777778,0.0
92,42.0,11.0,0.0,11.0,0.0,1350.0,1350.0,26.190476190476193,0.0
93,111.0,9.0,0.0,9.0,0.0,1350.0,1350.0,8.108108108108109,0.0
94,21.0,9.0,0.0,9.0,0.0,1050.0,1050.0,42.857142857142854,0.0
95,78.0,18.0,0.0,18.0,0.0,1200.0,1200.0,23.076923076923077,0.0
96,42.0,11.0,0.0,11.0,0.0,1800.0,1800.0,26.190476190476193,0.0
97,54.0,12.0,0.0,12.0,0.0,1500.0,1500.0,22.22222222222222,0.0
98,36.0,0.0,0.0,0.0,0.0,1350.0,1350.0,0.0,0.0
99,33.0,11.0,0.0,11.0,0.0,1200.0,1200.0,33.33333333333333,0.0
100,24.0,3.0,0.0,3.0,0.0,750.0,750.0,12.5,0.0
101,21.0,6.0,0.0,6.0,0.0,900.0,900.0,28.57142857142857,0.0
102,234.0,3.0,0.0,3.0,0.0,1650.0,1650.0,1.282051282051282,0.0
103,45.0,8.0,0.0,8.0,0.0,1200.0,1200.0,17.77777777777778,0.0
104,30.0,3.0,0.0,3.0,0.0,1050.0,1050.0,10.0,0.0
105,99.0,11.0,0.0,11.0,0.0,1350.0,1350.0,11.11111111111111,0.0
106,33.0,6.0,0.0,6.0,0.0,1200.0,1200.0,18.181818181818183,0.0
107,42.0,9.0,0.0,9.0,0.0,1350.0,1350.0,21.428571428571427,0.0
108,42.0,12.0,0.0,12.0,0.0,1500.0,1500.0,28.57142857142857,0.0
109,36.0,14.0,0.0,14.0,0.0,1050.0,1050.0,38.88888888888889,0.0
110,36.0,11.0,0.0,11.0,0.0,1200.0,1200.0,30.555555555555557,0.0
111,330.0,32.0,0.0,32.0,0.0,1800.0,1800.0,9.696969696969697,0.0
112,33.0,6.0,0.0,6.0,0.0,1050.0,1050.0,18.181818181818183,0.0
113,66.0,8.0,0.0,8.0,0.0,1500.0,1500.0,12.121212121212121,0.0
114,27.0,6.0,0.0,6.0,0.0,1200.0,1200.0,22.22222222222222,0.0
115,39.0,11.0,0.0,11.0,0.0,1350.0,1350.0,28.205128205128204,0.0
116,48.0,9.0,0.0,9.0,0.0,1500.0,1500.0,18.75,0.0
117,48.0,11.0,0.0,11.0,0.0,1650.0,1650.0,22.916666666666664,0.0
