second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
57,36.0,25.0,5.0,20.0,94.0,956.0,1050.0,69.44444444444444,4.393305439330544
58,54.0,48.0,8.0,40.0,147.0,1353.0,1500.0,88.88888888888889,5.5432372505543235
59,54.0,45.0,11.0,34.0,126.0,1224.0,1350.0,83.33333333333334,3.409090909090909
60,69.0,51.0,13.0,38.0,160.0,1640.0,1800.0,73.91304347826086,3.2082551594746715
61,504.0,428.0,187.0,241.0,241.0,1709.0,1950.0,84.92063492063492,1.4705100083546372
62,126.0,115.0,45.0,70.0,203.0,1597.0,1800.0,91.26984126984127,1.7532874139010646
63,72.0,43.0,7.0,36.0,187.0,1613.0,1800.0,59.72222222222222,5.73908422637499
64,51.0,38.0,9.0,29.0,131.0,1219.0,1350.0,74.50980392156863,3.568498769483183
65,108.0,79.0,9.0,70.0,158.0,1342.0,1500.0,73.14814814814815,8.693492300049677
66,57.0,40.0,8.0,32.0,168.0,1332.0,1500.0,70.17543859649122,4.504504504504505
67,69.0,50.0,19.0,31.0,204.0,1746.0,1950.0,72.46376811594203,1.8222101645867246
68,69.0,48.0,6.0,42.0,131.0,1219.0,1350.0,69.56521739130434,7.752255947497949
69,42.0,30.0,10.0,20.0,126.0,1224.0,1350.0,71.42857142857143,2.2058823529411766
70,51.0,29.0,6.0,23.0,151.0,1199.0,1350.0,56.86274509803921,4.316096747289408
71,36.0,24.0,5.0,19.0,89.0,961.0,1050.0,66.66666666666666,4.151925078043704
72,36.0,25.0,5.0,20.0,116.0,1084.0,1200.0,69.44444444444444,4.428044280442805
73,24.0,20.0,3.0,17.0,113.0,937.0,1050.0,83.33333333333334,6.350053361792956
74,75.0,30.0,4.0,26.0,170.0,1030.0,1200.0,40.0,7.572815533980583
75,45.0,41.0,5.0,36.0,184.0,1166.0,1350.0,91.11111111111111,8.336192109777015
76,18.0,18.0,5.0,13.0,111.0,639.0,750.0,100.0,3.051643192488263
77,27.0,20.0,6.0,14.0,131.0,919.0,1050.0,74.07407407407408,2.6659412404787814
78,66.0,34.0,6.0,28.0,157.0,1343.0,1500.0,51.515151515151516,5.212211466865227
79,36.0,27.0,6.0,21.0,170.0,1030.0,1200.0,75.0,4.077669902912621
80,27.0,20.0,6.0,14.0,108.0,642.0,750.0,74.07407407407408,2.725856697819315
81,315.0,249.0,47.0,202.0,219.0,1431.0,1650.0,79.04761904761905,4.955618002587092
82,18.0,15.0,3.0,12.0,113.0,787.0,900.0,83.33333333333334,4.5743329097839895
83,51.0,33.0,6.0,27.0,195.0,1305.0,1500.0,64.70588235294117,5.172413793103448
84,42.0,36.0,4.0,32.0,159.0,1041.0,1200.0,85.71428571428571,9.221902017291066
85,63.0,44.0,4.0,40.0,189.0,1311.0,1500.0,69.84126984126983,11.441647597254004
86,39.0,26.0,4.0,22.0,177.0,1173.0,1350.0,66.66666666666666,6.329923273657289
87,27.0,24.0,5.0,19.0,111.0,789.0,900.0,88.88888888888889,4.334600760456273
88,42.0,29.0,5.0,24.0,179.0,1321.0,1500.0,69.04761904761905,5.4504163512490535
89,54.0,33.0,5.0,28.0,193.0,1307.0,1500.0,61.111111111111114,6.426931905126243
90,81.0,67.0,20.0,47.0,260.0,1540.0,1800.0,82.71604938271605,2.746753246753247
91,54.0,41.0,10.0,31.0,238.0,1262.0,1500.0,75.92592592592592,3.6846275752773376
92,42.0,33.0,11.0,22.0,201.0,1149.0,1350.0,78.57142857142857,2.3498694516971277
93,111.0,109.0,84.0,25.0,180.0,1170.0,1350.0,98.1981981981982,0.3434065934065934
94,21.0,19.0,5.0,14.0,146.0,904.0,1050.0,90.47619047619048,3.252212389380531
95,78.0,41.0,4.0,37.0,177.0,1023.0,1200.0,52.56410256410257,10.850439882697946
96,42.0,34.0,5.0,29.0,259.0,1541.0,1800.0,80.95238095238095,6.774821544451655
97,54.0,42.0,7.0,35.0,186.0,1314.0,1500.0,77.77777777777779,5.707762557077626
98,36.0,28.0,3.0,25.0,156.0,1194.0,1350.0,77.77777777777779,9.422110552763819
99,33.0,31.0,4.0,27.0,157.0,1043.0,1200.0,93.93939393939394,7.766059443911793
100,24.0,16.0,1.0,15.0,94.0,656.0,750.0,66.66666666666666,17.149390243902438
101,21.0,18.0,3.0,15.0,105.0,795.0,900.0,85.71428571428571,5.660377358490567
102,234.0,195.0,171.0,24.0,250.0,1400.0,1650.0,83.33333333333334,0.16541353383458646
103,45.0,29.0,5.0,24.0,180.0,1020.0,1200.0,64.44444444444444,5.647058823529412
104,30.0,26.0,3.0,23.0,138.0,912.0,1050.0,86.66666666666667,8.826754385964913
105,99.0,76.0,27.0,49.0,199.0,1151.0,1350.0,76.76767676767676,2.12858384013901
106,33.0,30.0,6.0,24.0,167.0,1033.0,1200.0,90.9090909090909,4.646660212971926
107,42.0,31.0,9.0,22.0,201.0,1149.0,1350.0,73.80952380952381,2.8720626631853787
108,42.0,34.0,1.0,33.0,196.0,1304.0,1500.0,80.95238095238095,37.9601226993865
109,36.0,30.0,5.0,25.0,127.0,923.0,1050.0,83.33333333333334,5.6879739978331525
110,36.0,25.0,1.0,24.0,158.0,1042.0,1200.0,69.44444444444444,27.63915547024952
