lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
251,251.0,252.0,1.0,45,39,6,0,39,900,48,852,86.66666666666667,0.0,735,12966.468647404436,3487.5021472853705
252,252.0,253.0,1.0,36,30,6,0,30,1200,57,1143,83.33333333333334,0.0,981,22916.24707473894,-104.87334092159347
253,253.0,254.0,1.0,24,24,0,0,24,750,30,720,100.0,0.0,651,16626.643768623402,67.46853686422492
254,254.0,255.0,1.0,69,39,30,0,39,1800,93,1707,56.52173913043478,0.0,1518,25138.543847595283,-4131.096739095592
255,255.0,256.0,1.0,72,57,15,3,54,1500,63,1437,79.16666666666666,18.789144050104383,1311,12525.737775711561,-1563.213072104934
256,256.0,257.0,1.0,45,42,3,0,42,1350,102,1248,93.33333333333333,0.0,1134,27182.45722896063,694.007605603522
257,257.0,258.0,1.0,39,27,12,3,24,1500,120,1380,69.23076923076923,8.695652173913043,1317,24248.91644652162,-610.4070996827024
258,258.0,259.0,1.0,57,54,3,0,54,1800,81,1719,94.73684210526315,0.0,1590,23789.910201925122,-3154.848188045314
259,259.0,260.0,1.0,45,30,15,0,30,1500,54,1446,66.66666666666666,0.0,1326,27898.646774137716,6927.378785694145
260,260.0,261.0,1.0,57,42,15,0,42,1800,81,1719,73.68421052631578,0.0,1539,28911.861354074703,-1868.9322697979242
261,261.0,262.0,1.0,312,291,21,0,291,1200,66,1134,93.26923076923077,0.0,984,41689.43023978809,4069.2792185378416
262,262.0,263.0,1.0,42,30,12,0,30,1350,57,1293,71.42857142857143,0.0,1149,37144.69253097224,-756.514054696589
263,263.0,264.0,1.0,42,27,15,3,24,1050,54,996,64.28571428571429,8.433734939759036,918,27344.132848202084,4257.254786534763
264,264.0,265.0,1.0,39,27,12,3,24,1350,57,1293,69.23076923076923,8.352668213457077,1200,29730.070884116685,-7986.386864637517
265,265.0,266.0,1.0,120,84,36,60,24,1500,150,1350,70.0,0.4444444444444445,1293,29812.20513978828,5200.473752714194
266,266.0,267.0,1.0,165,126,39,108,18,1650,282,1368,76.36363636363637,0.2010233918128655,1350,30704.581422215124,3518.953311959836
267,267.0,268.0,1.0,135,93,42,75,18,1650,201,1449,68.88888888888889,0.2732919254658385,1407,23046.489160866084,-4150.246318948091
268,268.0,269.0,1.0,147,105,42,90,15,600,135,465,71.42857142857143,0.2150537634408602,459,11437.296602473009,4913.787884926999
269,269.0,270.0,1.0,27,15,12,0,15,1050,141,909,55.55555555555556,0.0,840,23844.473292562157,-5280.866450870508
270,270.0,271.0,1.0,66,45,21,0,45,1650,147,1503,68.18181818181817,0.0,1371,40928.50219017842,-3432.9743800948745
271,271.0,272.0,1.0,45,39,6,0,39,1350,111,1239,86.66666666666667,0.0,1140,24963.108776390283,4326.762992402184
272,272.0,273.0,1.0,42,42,0,0,42,1350,141,1209,100.0,0.0,1083,41366.26182206517,4643.210942128026
273,273.0,274.0,1.0,21,15,6,0,15,750,12,738,71.42857142857143,0.0,675,24746.185722137736,432.8447580573422
274,274.0,275.0,1.0,39,33,6,6,27,1050,18,1032,84.61538461538461,4.578488372093023,930,35155.93465871392,2623.9602837010034
275,275.0,276.0,1.0,93,78,15,9,69,1350,51,1299,83.87096774193549,7.967667436489608,1140,37507.48535488423,-7128.81148814783
276,276.0,277.0,1.0,33,27,6,3,24,1200,90,1110,81.81818181818183,8.648648648648647,1026,37349.89507847197,6737.096174734028
277,277.0,278.0,1.0,63,48,15,6,42,1500,117,1383,76.19047619047619,7.592190889370932,1266,31871.6201674271,-4853.909717154245
278,278.0,279.0,1.0,36,27,9,0,27,1200,105,1095,75.0,0.0,1005,34657.434999032135,3099.612219747244
279,279.0,280.0,1.0,33,27,6,0,27,1050,60,990,81.81818181818183,0.0,903,29764.427301203923,621.345788263028
280,280.0,281.0,1.0,63,60,3,0,60,1350,45,1305,95.23809523809523,0.0,1140,29303.653578080033,-9606.86800538771
281,281.0,282.0,1.0,27,24,3,0,24,900,24,876,88.88888888888889,0.0,732,36243.058423229,11412.286831026102
282,282.0,283.0,1.0,51,45,6,0,45,1500,51,1449,88.23529411764706,0.0,1242,44850.228074124694,-549.9714433332606
283,283.0,284.0,1.0,30,18,12,3,15,1350,54,1296,60.0,5.208333333333334,1188,29957.805549432018,-6951.899304616598
284,284.0,285.0,1.0,42,27,15,9,18,1350,75,1275,64.28571428571429,2.1176470588235294,1203,36798.3293129854,137.1354240539713
285,285.0,286.0,1.0,108,99,9,9,90,1950,141,1809,91.66666666666666,10.779436152570481,1632,58467.73208891157,1123.060574410577
