second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
61,168.0,133.0,133.0,0.0,577.0,4.0,581.0,79.16666666666666,0.0
62,42.0,37.0,35.0,2.0,543.0,6.0,549.0,88.09523809523809,5.228571428571429
63,24.0,12.0,10.0,2.0,556.0,10.0,566.0,50.0,11.32
64,17.0,13.0,11.0,2.0,427.0,6.0,433.0,76.47058823529412,13.121212121212121
65,36.0,9.0,8.0,1.0,465.0,6.0,471.0,25.0,9.8125
66,19.0,11.0,9.0,2.0,474.0,10.0,484.0,57.89473684210527,10.755555555555555
67,23.0,14.0,9.0,5.0,616.0,10.0,626.0,60.86956521739131,34.77777777777778
68,23.0,9.0,8.0,1.0,437.0,4.0,441.0,39.130434782608695,13.78125
69,14.0,8.0,5.0,3.0,431.0,8.0,439.0,57.14285714285714,32.925
70,17.0,8.0,7.0,1.0,436.0,4.0,440.0,47.05882352941176,15.714285714285714
71,12.0,6.0,3.0,3.0,334.0,11.0,345.0,50.0,31.363636363636363
72,12.0,5.0,3.0,2.0,385.0,8.0,393.0,41.66666666666667,32.74999999999999
73,8.0,4.0,3.0,1.0,340.0,3.0,343.0,50.0,38.11111111111111
74,25.0,12.0,10.0,2.0,384.0,7.0,391.0,48.0,11.171428571428573
75,15.0,8.0,5.0,3.0,429.0,7.0,436.0,53.333333333333336,37.37142857142857
76,6.0,6.0,5.0,1.0,233.0,2.0,235.0,100.0,23.5
77,9.0,9.0,8.0,1.0,329.0,7.0,336.0,100.0,6.0
78,22.0,10.0,8.0,2.0,462.0,12.0,474.0,45.45454545454545,9.875
79,12.0,8.0,5.0,3.0,380.0,8.0,388.0,66.66666666666666,29.099999999999998
80,9.0,7.0,6.0,1.0,228.0,2.0,230.0,77.77777777777779,19.166666666666664
