lti_number,lti_start_time,lti_end_time,avg_rss_mb,ram_utilization_percent,cpu_utilization_percent,rss_mb,vms_mb,peak_rss_mb,cpu_time_s_delta,wall_time_s_delta
112,39.82414,39.957347,677.1796875,8.266353607177734,99.58007532159102,677.19921875,3557.1484375,676.91796875,0.3100000000000023,0.3113072559935972
113,39.957347,40.658543,677.2109375,8.266735076904297,102.17607379884757,677.22265625,3557.1484375,676.91796875,0.29999999999999716,0.29361081204842776
114,40.658543,40.863034,677.232421875,8.266997337341309,97.01468726061218,677.2421875,3557.1484375,676.91796875,0.28000000000000114,0.2886160929920152
115,40.863034,41.698142,677.248046875,8.26718807220459,102.93871262064407,677.25390625,3557.1484375,676.91796875,0.3100000000000023,0.30115006503183395
116,41.698142,41.902614,677.271484375,8.267474174499512,99.99896300634894,677.2890625,3557.1484375,676.91796875,0.29999999999999716,0.3000031110132113
117,41.902614,42.1082,677.3046875,8.267879486083984,98.91142748029657,677.3203125,3558.1484375,676.91796875,0.28000000000000114,0.2830815479392186
118,42.1082,42.721106,677.333984375,8.268237113952637,98.05582714046133,677.34765625,3558.1484375,676.91796875,0.28000000000000114,0.28555161703843623
119,42.721106,42.925602,677.353515625,8.268475532531738,100.46674909200244,677.359375,3558.1484375,677.16796875,0.29999999999999716,0.2986062580021098
120,42.925602,43.176852,677.369140625,8.26866626739502,100.36713630035621,677.37890625,3558.1484375,677.16796875,0.30000000000000426,0.2989026199793443
121,43.176852,43.35005,677.390625,8.268928527832031,100.58831860678659,677.40234375,3558.1484375,677.16796875,0.29999999999999716,0.2982453670119867
122,43.35005,43.538721,677.42578125,8.269357681274414,98.11557958221864,677.44921875,3558.1484375,677.16796875,0.28000000000000114,0.2853777159471065
123,43.538721,43.753157,677.458984375,8.269762992858887,99.91569370528659,677.46875,3558.1484375,677.16796875,0.3100000000000023,0.3102615700336173
124,43.753157,43.964213,677.4921875,8.27016830444336,101.13971240284143,677.515625,3558.1484375,677.16796875,0.29999999999999716,0.29661939200013876
125,43.964213,44.313548,677.5234375,8.270549774169922,101.91643943945878,677.53125,3558.1484375,677.16796875,0.29999999999999716,0.2943587920162827
126,44.313548,44.695359,677.5390625,8.270740509033203,100.07138262775285,677.546875,3558.1484375,677.16796875,0.29000000000000625,0.28979313804302365
127,44.695359,44.876525,677.650390625,8.272099494934082,97.10865347772325,677.75390625,3558.32421875,677.41796875,0.28999999999999915,0.2986345599638298
128,44.876525,45.17644,677.755859375,8.27338695526123,101.93566900593598,677.7578125,3558.32421875,677.41796875,0.29999999999999716,0.2943032629555091
129,45.17644,45.719092,677.7734375,8.273601531982422,98.25794223582547,677.7890625,3558.32421875,677.41796875,0.28999999999999915,0.2951415360439569
130,45.719092,45.923557,677.794921875,8.273863792419434,102.19879330593375,677.80078125,3558.32421875,677.41796875,0.28999999999999915,0.28376068896614015
131,45.923557,46.752855,677.810546875,8.274054527282715,97.62894607904335,677.8203125,3558.32421875,677.41796875,0.28000000000000114,0.28680018708109856
