lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,200.140062,200.726369,0.586307000000005,1,0,1,0,0,50,0,50,0.0,0.0,0,0.0,0.0
1,200.726369,200.890939,0.16456999999999766,1,0,1,0,0,50,1,49,0.0,0.0,50,0.0,0.0
2,200.890939,201.8987,1.007760999999988,2,1,1,1,0,50,2,48,50.0,0.0,49,1.0,1.0
3,201.8987,202.103357,0.20465699999999742,1,0,1,0,0,50,3,47,0.0,0.0,48,0.0,-1.0
4,202.103357,202.935124,0.8317670000000135,1,1,0,0,1,50,2,48,100.0,0.0,46,12.031367824497252,12.031367824497252
5,202.935124,203.139657,0.20453299999999786,1,1,0,1,0,50,2,48,100.0,0.0,47,17.25451740125952,5.2231495767622675
6,203.139657,203.651582,0.5119249999999909,1,1,0,0,1,50,2,48,100.0,0.0,47,23.062735648994504,5.808218247734985
7,203.651582,203.978795,0.3272130000000004,2,0,2,0,0,50,3,47,0.0,0.0,47,0.0,-23.062735648994504
8,203.978795,204.183313,0.2045180000000073,1,1,0,1,0,50,4,46,100.0,0.0,46,33.50903480251904,33.50903480251904
9,204.183313,204.411581,0.22826800000001413,1,1,0,0,1,50,4,46,100.0,0.0,45,34.09410347349176,0.5850686709727171
10,204.411581,204.571563,0.1599819999999852,1,0,1,0,0,50,4,46,0.0,0.0,45,0.0,-34.09410347349176
11,204.571563,204.682615,0.11105200000000082,4,2,2,1,1,50,6,44,50.0,1.1363636363636365,44,20.28153296290003,20.28153296290003
12,204.682615,204.886973,0.20435800000001336,1,0,1,0,0,50,6,44,0.0,0.0,42,0.0,-20.28153296290003
13,204.886973,205.000899,0.1139259999999922,1,0,1,0,0,50,7,43,0.0,0.0,42,0.0,0.0
14,205.000899,205.205369,0.20446999999998638,1,1,0,1,0,50,8,42,100.0,0.0,41,49.76355220377856,49.76355220377856
15,205.205369,205.891576,0.686206999999996,1,1,0,0,1,50,7,43,100.0,0.0,41,45.12547129798901,-4.6380809057895505
16,205.891576,206.044068,0.1524920000000236,2,0,2,0,0,50,6,44,0.0,0.0,42,0.0,-45.12547129798901
17,206.044068,206.248576,0.20450800000000413,1,1,0,1,0,50,8,42,100.0,0.0,42,66.01806960503808,66.01806960503808
18,206.248576,207.094822,0.8462459999999794,1,1,0,0,1,50,8,42,100.0,0.0,40,56.15683912248628,-9.861230482551797
19,207.094822,207.299309,0.2044870000000003,1,1,0,1,0,50,6,44,100.0,0.0,42,82.27258700629766,26.115747883811373
20,207.299309,208.186683,0.8873739999999941,1,1,0,0,1,50,5,45,100.0,0.0,44,67.18820694698351,-15.084380059314142
21,208.186683,208.402877,0.21619400000000155,1,0,1,0,0,50,4,46,0.0,0.0,45,0.0,-67.18820694698351
22,208.402877,208.717442,0.31456500000001597,2,0,2,0,0,50,3,47,0.0,0.0,46,0.0,0.0
23,208.717442,209.016374,0.29893200000000775,1,0,1,0,0,50,5,45,0.0,0.0,46,0.0,0.0
24,209.016374,209.218738,0.20236399999998866,2,1,1,1,0,50,7,43,50.0,0.0,44,98.52710440755712,98.52710440755712
25,209.218738,209.423241,0.20450299999998833,2,1,1,0,1,50,7,43,50.0,0.0,43,78.21957477148075,-20.307529636076367
26,209.423241,209.554862,0.13162100000002397,4,1,3,1,0,50,8,42,25.0,0.0,42,1.0,-77.21957477148075
27,209.554862,209.671575,0.11671299999997586,1,0,1,0,0,50,5,45,0.0,0.0,41,0.0,-1.0
28,209.671575,209.795402,0.12382700000000568,3,0,3,0,0,50,8,42,0.0,0.0,44,0.0,0.0
29,209.795402,209.970706,0.17530400000001123,4,1,3,0,1,50,4,46,25.0,0.0,40,19.281534279866108,19.281534279866108
30,209.970706,210.071395,0.10068899999998848,4,1,3,1,0,50,10,40,25.0,0.0,44,114.78162140669329,95.50008712682718
31,210.071395,210.263928,0.1925329999999974,1,0,1,0,0,50,10,40,0.0,0.0,38,0.0,-114.78162140669329
32,210.263928,210.798162,0.5342339999999979,1,1,0,0,1,50,11,39,100.0,0.0,38,89.25094259597802,89.25094259597802
33,210.798162,211.097349,0.29918700000001763,2,2,0,1,1,50,11,39,100.0,1.282051282051282,37,132.03613921007616,42.78519661409814
34,211.097349,211.301845,0.20449599999997758,1,1,0,1,0,50,11,39,100.0,0.0,37,1.0,-131.03613921007616
35,211.301845,212.135251,0.833406000000025,1,1,0,0,1,50,10,40,100.0,0.0,38,111.31367824497256,110.31367824497256
36,212.135251,212.339729,0.2044779999999946,1,1,0,1,0,50,9,41,100.0,0.0,39,163.5451740125953,52.23149576762275
37,212.339729,213.178926,0.8391969999999844,1,1,0,0,1,50,8,42,100.0,0.0,40,243.69009213893958,80.14491812634427
38,213.178926,213.383391,0.204464999999999,1,1,0,1,0,50,2,48,100.0,0.0,47,179.79969141385467,-63.8904007250849
39,213.383391,214.021579,0.6381880000000137,3,1,2,0,1,50,2,48,33.33333333333333,0.0,47,265.75282778528964,85.95313637143497
40,214.021579,214.189894,0.16831500000000688,1,0,1,0,0,50,2,48,0.0,0.0,48,0.0,-265.75282778528964
41,214.189894,214.4055,0.21560599999997976,3,3,0,0,3,50,3,47,100.0,0.0,44,463.6892275191357,463.6892275191357
42,214.4055,215.243879,0.8383790000000033,2,1,1,0,1,50,3,47,50.0,0.0,44,287.8155634369287,-175.87366408220703
43,215.243879,215.448373,0.20449400000001106,17,10,7,0,10,50,2,48,58.82352941176471,0.0,40,712.8020503886606,424.98648695173193
44,215.448373,215.863077,0.4147040000000004,1,1,0,0,1,50,2,48,100.0,0.0,43,309.878299085923,-402.9237513027376
45,215.863077,216.174484,0.31140700000000265,1,1,0,0,1,50,2,48,100.0,0.0,44,19.28138400043004,-290.596915085493
