lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,200.034185,201.071307,1.0371219999999823,3,2,1,0,2,50,0,50,66.66666666666666,0.0,0,0.0,0.0
1,201.071307,202.095259,1.0239520000000084,3,3,0,0,3,50,0,50,100.0,0.0,0,0.0,0.0
2,202.095259,203.135471,1.0402119999999968,5,5,0,0,5,50,0,50,100.0,0.0,0,0.0,0.0
3,203.135471,204.164122,1.0286509999999964,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
4,204.164122,205.197378,1.0332559999999944,5,5,0,0,5,50,0,50,100.0,0.0,0,0.0,0.0
5,205.197378,206.342157,1.1447789999999998,3,3,0,0,3,50,0,50,100.0,0.0,0,0.0,0.0
6,206.342157,207.386342,1.0441850000000272,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
7,207.386342,208.421821,1.035478999999981,5,5,0,0,5,50,0,50,100.0,0.0,0,0.0,0.0
8,208.421821,209.434338,1.0125170000000026,7,7,0,0,7,50,0,50,100.0,0.0,0,0.0,0.0
9,209.434338,210.49248,1.0581420000000037,7,7,0,0,7,50,0,50,100.0,0.0,0,0.0,0.0
10,210.49248,211.531677,1.0391970000000015,8,8,0,0,8,50,0,50,100.0,0.0,0,0.0,0.0
11,211.531677,212.719026,1.1873490000000118,9,9,0,0,9,50,0,50,100.0,0.0,0,0.0,0.0
12,212.719026,214.341179,1.6221529999999973,8,8,0,0,8,50,0,50,100.0,0.0,0,0.0,0.0
13,214.341179,215.362575,1.0213959999999815,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
14,215.362575,216.570226,1.2076509999999985,13,13,0,0,13,50,0,50,100.0,0.0,0,0.0,0.0
15,216.570226,217.663153,1.092927000000003,3,3,0,0,3,50,0,50,100.0,0.0,0,0.0,0.0
16,217.663153,218.899068,1.2359150000000056,10,10,0,0,10,50,0,50,100.0,0.0,0,0.0,0.0
17,218.899068,220.101385,1.2023169999999936,1,1,0,0,1,50,0,50,100.0,0.0,0,0.0,0.0
18,220.101385,221.821811,1.7204260000000033,6,6,0,0,6,50,0,50,100.0,0.0,0,0.0,0.0
19,221.821811,222.869975,1.048164000000014,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
20,222.869975,224.244805,1.3748300000000029,8,8,0,0,8,50,0,50,100.0,0.0,0,0.0,0.0
21,224.244805,225.371844,1.1270389999999963,6,6,0,0,6,50,0,50,100.0,0.0,0,0.0,0.0
22,225.371844,226.587203,1.215358999999978,14,14,0,0,14,50,0,50,100.0,0.0,0,0.0,0.0
23,226.587203,228.008426,1.4212229999999977,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
24,228.008426,229.221311,1.212885,9,8,1,0,8,50,1,49,88.88888888888889,0.0,1,0.0,0.0
25,229.221311,230.303575,1.0822640000000092,3,3,0,0,3,50,1,49,100.0,0.0,0,0.0,0.0
26,230.303575,231.58505,1.2814750000000004,8,5,3,0,5,50,3,47,62.5,0.0,2,0.0,0.0
27,231.58505,232.670897,1.0858470000000011,12,4,8,0,4,50,10,40,33.33333333333333,0.0,9,0.0,0.0
28,232.670897,233.711554,1.0406570000000102,4,4,0,0,4,50,10,40,100.0,0.0,0,0.0,0.0
29,233.711554,234.750576,1.0390219999999886,2,2,0,0,2,50,10,40,100.0,0.0,0,0.0,0.0
