lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,0.0,1.0,1.0,105,15,90,0,15,2400,0,2400,14.285714285714285,0.0,1950,0.0,0.0
1,1.0,2.0,1.0,48,3,45,0,3,1200,0,1200,6.25,0.0,1200,0.0,0.0
2,2.0,3.0,1.0,60,0,60,0,0,1650,0,1650,0.0,0.0,1650,0.0,0.0
3,3.0,4.0,1.0,39,0,39,0,0,1500,0,1500,0.0,0.0,1500,0.0,0.0
4,4.0,5.0,1.0,57,9,48,0,9,1050,0,1050,15.789473684210526,0.0,1044,0.0,0.0
5,5.0,6.0,1.0,582,9,573,0,9,1950,0,1950,1.5463917525773196,0.0,1890,0.0,0.0
6,6.0,7.0,1.0,180,3,177,0,3,1350,0,1350,1.6666666666666667,0.0,1302,0.0,0.0
7,7.0,8.0,1.0,90,9,81,0,9,1800,0,1800,10.0,0.0,1746,0.0,0.0
8,8.0,9.0,1.0,30,3,27,0,3,1050,0,1050,10.0,0.0,1005,0.0,0.0
9,9.0,10.0,1.0,24,6,18,0,6,900,0,900,25.0,0.0,846,0.0,0.0
10,10.0,11.0,1.0,21,0,21,0,0,900,0,900,0.0,0.0,861,0.0,0.0
11,11.0,12.0,1.0,27,3,24,0,3,1200,0,1200,11.11111111111111,0.0,1122,0.0,0.0
12,12.0,13.0,1.0,69,15,54,0,15,1650,0,1650,21.73913043478261,0.0,1521,0.0,0.0
13,13.0,14.0,1.0,21,3,18,0,3,1050,0,1050,14.285714285714285,0.0,960,0.0,0.0
14,14.0,15.0,1.0,30,0,30,0,0,900,0,900,0.0,0.0,837,0.0,0.0
15,15.0,16.0,1.0,45,3,42,0,3,1050,0,1050,6.666666666666667,0.0,966,0.0,0.0
16,16.0,17.0,1.0,57,15,42,0,15,1350,0,1350,26.31578947368421,0.0,1209,0.0,0.0
17,17.0,18.0,1.0,39,12,27,0,12,1350,0,1350,30.76923076923077,0.0,1224,0.0,0.0
18,18.0,19.0,1.0,39,15,24,0,15,1350,0,1350,38.46153846153847,0.0,1203,0.0,0.0
19,19.0,20.0,1.0,27,6,21,0,6,900,0,900,22.22222222222222,0.0,798,0.0,0.0
20,20.0,21.0,1.0,39,6,33,0,6,1050,0,1050,15.384615384615385,0.0,927,0.0,0.0
21,21.0,22.0,1.0,321,9,312,0,9,1350,0,1350,2.803738317757009,0.0,1203,0.0,0.0
22,22.0,23.0,1.0,69,18,51,0,18,1800,0,1800,26.08695652173913,0.0,1596,0.0,0.0
23,23.0,24.0,1.0,30,3,27,0,3,750,0,750,10.0,0.0,663,0.0,0.0
24,24.0,25.0,1.0,66,21,45,0,21,1500,0,1500,31.818181818181817,0.0,1344,0.0,0.0
25,25.0,26.0,1.0,24,15,9,0,15,750,0,750,62.5,0.0,675,0.0,0.0
26,26.0,27.0,1.0,24,15,9,0,15,750,0,750,62.5,0.0,654,0.0,0.0
27,27.0,28.0,1.0,24,15,9,0,15,900,0,900,62.5,0.0,783,0.0,0.0
28,28.0,29.0,1.0,27,21,6,0,21,1050,0,1050,77.77777777777779,0.0,909,0.0,0.0
29,29.0,30.0,1.0,24,9,15,0,9,900,0,900,37.5,0.0,771,0.0,0.0
30,30.0,31.0,1.0,51,9,42,0,9,1800,0,1800,17.647058823529413,0.0,1530,0.0,0.0
31,31.0,32.0,1.0,54,12,42,0,12,1500,0,1500,22.22222222222222,0.0,1272,0.0,0.0
32,32.0,33.0,1.0,72,36,36,0,36,1650,0,1650,50.0,0.0,1398,0.0,0.0
33,33.0,34.0,1.0,60,42,18,0,42,1650,0,1650,70.0,0.0,1362,0.0,0.0
34,34.0,35.0,1.0,69,51,18,0,51,1800,0,1800,73.91304347826086,0.0,1485,0.0,0.0
35,35.0,36.0,1.0,84,12,72,0,12,1500,0,1500,14.285714285714285,0.0,1218,0.0,0.0
36,36.0,37.0,1.0,18,12,6,0,12,750,0,750,66.66666666666666,0.0,615,0.0,0.0
37,37.0,38.0,1.0,57,30,27,0,30,1200,0,1200,52.63157894736842,0.0,984,0.0,0.0
38,38.0,39.0,1.0,33,15,18,0,15,1200,0,1200,45.45454545454545,0.0,984,0.0,0.0
39,39.0,40.0,1.0,27,9,18,0,9,1200,0,1200,33.33333333333333,0.0,960,0.0,0.0
40,40.0,41.0,1.0,24,15,9,0,15,1050,0,1050,62.5,0.0,849,0.0,0.0
41,41.0,42.0,1.0,45,15,30,0,15,1500,0,1500,33.33333333333333,0.0,1209,0.0,0.0
42,42.0,43.0,1.0,39,18,21,0,18,1500,0,1500,46.15384615384615,0.0,1134,0.0,0.0
43,43.0,44.0,1.0,72,27,45,0,27,2100,0,2100,37.5,0.0,1581,0.0,0.0
44,44.0,45.0,1.0,105,42,63,0,42,1800,0,1800,40.0,0.0,1368,0.0,0.0
45,45.0,46.0,1.0,96,33,63,0,33,2250,0,2250,34.375,0.0,1686,0.0,0.0
46,46.0,47.0,1.0,48,30,18,0,30,1350,0,1350,62.5,0.0,1074,0.0,0.0
47,47.0,48.0,1.0,63,45,18,0,45,1650,0,1650,71.42857142857143,0.0,1221,0.0,0.0
48,48.0,49.0,1.0,84,45,39,0,45,1650,0,1650,53.57142857142857,0.0,1212,0.0,0.0
49,49.0,50.0,1.0,60,36,24,0,36,1650,0,1650,60.0,0.0,1230,0.0,0.0
50,50.0,51.0,1.0,66,27,39,0,27,1950,0,1950,40.909090909090914,0.0,1443,0.0,0.0
51,51.0,52.0,1.0,306,81,225,0,81,1050,0,1050,26.47058823529412,0.0,768,0.0,0.0
52,52.0,53.0,1.0,36,18,18,0,18,1350,0,1350,50.0,0.0,963,0.0,0.0
53,53.0,54.0,1.0,48,27,21,0,27,1350,0,1350,56.25,0.0,981,0.0,0.0
54,54.0,55.0,1.0,30,15,15,0,15,1200,0,1200,50.0,0.0,882,0.0,0.0
55,55.0,56.0,1.0,54,24,30,0,24,1500,0,1500,44.44444444444444,0.0,1104,0.0,0.0
56,56.0,57.0,1.0,45,18,27,0,18,1500,0,1500,40.0,0.0,1104,0.0,0.0
57,57.0,58.0,1.0,36,15,21,0,15,1050,0,1050,41.66666666666667,0.0,744,0.0,0.0
58,58.0,59.0,1.0,54,36,18,0,36,1500,0,1500,66.66666666666666,0.0,1092,0.0,0.0
59,59.0,60.0,1.0,54,15,39,0,15,1350,0,1350,27.77777777777778,0.0,966,0.0,0.0
60,60.0,61.0,1.0,69,18,51,0,18,1800,0,1800,26.08695652173913,0.0,1263,0.0,0.0
61,61.0,62.0,1.0,504,78,426,0,78,1950,0,1950,15.476190476190476,0.0,1377,0.0,0.0
62,62.0,63.0,1.0,126,45,81,0,45,1800,0,1800,35.714285714285715,0.0,1224,0.0,0.0
63,63.0,64.0,1.0,72,30,42,0,30,1800,0,1800,41.66666666666667,0.0,1233,0.0,0.0
64,64.0,65.0,1.0,51,18,33,0,18,1350,0,1350,35.294117647058826,0.0,924,0.0,0.0
65,65.0,66.0,1.0,108,30,78,0,30,1500,0,1500,27.77777777777778,0.0,1059,0.0,0.0
66,66.0,67.0,1.0,57,18,39,0,18,1500,0,1500,31.57894736842105,0.0,1038,0.0,0.0
67,67.0,68.0,1.0,69,30,39,0,30,1950,0,1950,43.47826086956522,0.0,1341,0.0,0.0
68,68.0,69.0,1.0,69,36,33,0,36,1350,0,1350,52.17391304347826,0.0,882,0.0,0.0
69,69.0,70.0,1.0,42,27,15,0,27,1350,0,1350,64.28571428571429,0.0,930,0.0,0.0
70,70.0,71.0,1.0,51,21,30,0,21,1350,0,1350,41.17647058823529,0.0,894,0.0,0.0
71,71.0,72.0,1.0,36,30,6,0,30,1050,0,1050,83.33333333333334,0.0,690,0.0,0.0
72,72.0,73.0,1.0,36,9,27,0,9,1200,0,1200,25.0,0.0,807,0.0,0.0
