lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,0.0,1.0,1.0,105,5,100,0,5,2400,0,2400,4.761904761904762,0.0,1939,0.0,0.0
1,1.0,2.0,1.0,48,7,41,0,7,1200,0,1200,14.583333333333334,0.0,1182,0.0,0.0
2,2.0,3.0,1.0,60,5,55,0,5,1650,0,1650,8.333333333333332,0.0,1623,0.0,0.0
3,3.0,4.0,1.0,39,6,33,0,6,1500,0,1500,15.384615384615385,0.0,1459,0.0,0.0
4,4.0,5.0,1.0,57,3,54,0,3,1050,0,1050,5.263157894736842,0.0,1013,0.0,0.0
5,5.0,6.0,1.0,582,8,574,0,8,1950,0,1950,1.3745704467353952,0.0,1869,0.0,0.0
6,6.0,7.0,1.0,180,4,176,0,4,1350,0,1350,2.2222222222222223,0.0,1286,0.0,0.0
7,7.0,8.0,1.0,90,5,85,0,5,1800,0,1800,5.555555555555555,0.0,1769,0.0,0.0
8,8.0,9.0,1.0,30,1,29,0,1,1050,0,1050,3.3333333333333335,0.0,1023,0.0,0.0
9,9.0,10.0,1.0,24,4,20,0,4,900,0,900,16.666666666666664,0.0,862,0.0,0.0
10,10.0,11.0,1.0,21,5,16,0,5,900,0,900,23.809523809523807,0.0,873,0.0,0.0
11,11.0,12.0,1.0,27,6,21,0,6,1200,0,1200,22.22222222222222,0.0,1143,0.0,0.0
12,12.0,13.0,1.0,69,15,54,0,15,1650,0,1650,21.73913043478261,0.0,1570,0.0,0.0
13,13.0,14.0,1.0,21,4,17,0,4,1050,0,1050,19.047619047619047,0.0,993,0.0,0.0
14,14.0,15.0,1.0,30,7,23,0,7,900,0,900,23.333333333333332,0.0,870,0.0,0.0
15,15.0,16.0,1.0,45,4,41,0,4,1050,0,1050,8.88888888888889,0.0,998,0.0,0.0
16,16.0,17.0,1.0,57,7,50,0,7,1350,0,1350,12.280701754385964,0.0,1265,0.0,0.0
17,17.0,18.0,1.0,39,6,33,0,6,1350,0,1350,15.384615384615385,0.0,1288,0.0,0.0
