lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,0.0,1.0,1.0,105,11,94,0,11,2400,0,2400,10.476190476190476,0.0,1935,0.0,0.0
1,1.0,2.0,1.0,48,11,37,0,11,1200,0,1200,22.916666666666664,0.0,1176,0.0,0.0
2,2.0,3.0,1.0,60,6,54,0,6,1650,0,1650,10.0,0.0,1606,0.0,0.0
3,3.0,4.0,1.0,39,5,34,0,5,1500,0,1500,12.82051282051282,0.0,1440,0.0,0.0
4,4.0,5.0,1.0,57,6,51,0,6,1050,0,1050,10.526315789473683,0.0,1003,0.0,0.0
5,5.0,6.0,1.0,582,6,576,0,6,1950,0,1950,1.0309278350515463,0.0,1866,0.0,0.0
6,6.0,7.0,1.0,180,8,172,0,8,1350,0,1350,4.444444444444445,0.0,1293,0.0,0.0
7,7.0,8.0,1.0,90,8,82,0,8,1800,0,1800,8.88888888888889,0.0,1734,0.0,0.0
8,8.0,9.0,1.0,30,5,25,0,5,1050,0,1050,16.666666666666664,0.0,1011,0.0,0.0
9,9.0,10.0,1.0,24,8,16,0,8,900,0,900,33.33333333333333,0.0,860,0.0,0.0
10,10.0,11.0,1.0,21,8,13,0,8,900,0,900,38.095238095238095,0.0,867,0.0,0.0
11,11.0,12.0,1.0,27,11,16,0,11,1200,0,1200,40.74074074074074,0.0,1143,0.0,0.0
12,12.0,13.0,1.0,69,12,57,0,12,1650,0,1650,17.391304347826086,0.0,1573,0.0,0.0
13,13.0,14.0,1.0,21,8,13,0,8,1050,0,1050,38.095238095238095,0.0,1000,0.0,0.0
14,14.0,15.0,1.0,30,5,25,0,5,900,0,900,16.666666666666664,0.0,863,0.0,0.0
15,15.0,16.0,1.0,45,8,37,0,8,1050,0,1050,17.77777777777778,0.0,1003,0.0,0.0
16,16.0,17.0,1.0,57,8,49,0,8,1350,0,1350,14.035087719298245,0.0,1283,0.0,0.0
17,17.0,18.0,1.0,39,8,31,0,8,1350,0,1350,20.51282051282051,0.0,1297,0.0,0.0
18,18.0,19.0,1.0,39,3,36,0,3,1350,0,1350,7.6923076923076925,0.0,1284,0.0,0.0
19,19.0,20.0,1.0,27,9,18,0,9,900,0,900,33.33333333333333,0.0,852,0.0,0.0
20,20.0,21.0,1.0,39,3,36,0,3,1050,0,1050,7.6923076923076925,0.0,995,0.0,0.0
21,21.0,22.0,1.0,321,7,314,0,7,1350,0,1350,2.1806853582554515,0.0,1287,0.0,0.0
22,22.0,23.0,1.0,69,15,54,0,15,1800,0,1800,21.73913043478261,0.0,1703,0.0,0.0
23,23.0,24.0,1.0,30,9,21,0,9,750,0,750,30.0,0.0,706,0.0,0.0
24,24.0,25.0,1.0,66,15,51,0,15,1500,0,1500,22.727272727272727,0.0,1426,0.0,0.0
25,25.0,26.0,1.0,24,17,7,0,17,750,0,750,70.83333333333334,0.0,719,0.0,0.0
26,26.0,27.0,1.0,24,3,21,0,3,750,0,750,12.5,0.0,712,0.0,0.0
27,27.0,28.0,1.0,24,5,19,0,5,900,0,900,20.833333333333336,0.0,852,0.0,0.0
28,28.0,29.0,1.0,27,5,22,0,5,1050,0,1050,18.51851851851852,0.0,999,0.0,0.0
29,29.0,30.0,1.0,24,5,19,0,5,900,0,900,20.833333333333336,0.0,857,0.0,0.0
30,30.0,31.0,1.0,51,15,36,0,15,1800,0,1800,29.411764705882355,0.0,1710,0.0,0.0
31,31.0,32.0,1.0,54,17,37,0,17,1500,0,1500,31.48148148148148,0.0,1424,0.0,0.0
32,32.0,33.0,1.0,72,26,46,0,26,1650,0,1650,36.11111111111111,0.0,1565,0.0,0.0
33,33.0,34.0,1.0,60,21,39,0,21,1650,0,1650,35.0,0.0,1564,0.0,0.0
34,34.0,35.0,1.0,69,21,48,0,21,1800,0,1800,30.434782608695656,0.0,1710,0.0,0.0
35,35.0,36.0,1.0,84,12,72,0,12,1500,0,1500,14.285714285714285,0.0,1418,0.0,0.0
36,36.0,37.0,1.0,18,9,9,0,9,750,0,750,50.0,0.0,710,0.0,0.0
37,37.0,38.0,1.0,57,6,51,0,6,1200,0,1200,10.526315789473683,0.0,1144,0.0,0.0
38,38.0,39.0,1.0,33,9,24,0,9,1200,0,1200,27.27272727272727,0.0,1138,0.0,0.0
39,39.0,40.0,1.0,27,9,18,0,9,1200,0,1200,33.33333333333333,0.0,1134,0.0,0.0
40,40.0,41.0,1.0,24,12,12,0,12,1050,0,1050,50.0,0.0,996,0.0,0.0
41,41.0,42.0,1.0,45,15,30,0,15,1500,0,1500,33.33333333333333,0.0,1426,0.0,0.0
42,42.0,43.0,1.0,39,13,26,0,13,1500,0,1500,33.33333333333333,0.0,1420,0.0,0.0
43,43.0,44.0,1.0,72,12,60,0,12,2100,0,2100,16.666666666666664,0.0,1986,0.0,0.0
44,44.0,45.0,1.0,105,18,87,0,18,1800,0,1800,17.142857142857142,0.0,1710,0.0,0.0
45,45.0,46.0,1.0,96,21,75,0,21,2250,0,2250,21.875,0.0,2138,0.0,0.0
46,46.0,47.0,1.0,48,15,33,0,15,1350,0,1350,31.25,0.0,1285,0.0,0.0
47,47.0,48.0,1.0,63,25,38,0,25,1650,0,1650,39.682539682539684,0.0,1561,0.0,0.0
48,48.0,49.0,1.0,84,22,62,0,22,1650,0,1650,26.190476190476193,0.0,1558,0.0,0.0
49,49.0,50.0,1.0,60,25,35,0,25,1650,0,1650,41.66666666666667,0.0,1559,0.0,0.0
50,50.0,51.0,1.0,66,15,51,0,15,1950,0,1950,22.727272727272727,0.0,1841,0.0,0.0
51,51.0,52.0,1.0,306,13,293,0,13,1050,0,1050,4.248366013071895,0.0,993,0.0,0.0
52,52.0,53.0,1.0,36,16,20,0,16,1350,0,1350,44.44444444444444,0.0,1274,0.0,0.0
53,53.0,54.0,1.0,48,13,35,0,13,1350,0,1350,27.083333333333332,0.0,1275,0.0,0.0
54,54.0,55.0,1.0,30,13,17,0,13,1200,0,1200,43.333333333333336,0.0,1133,0.0,0.0
55,55.0,56.0,1.0,54,13,41,0,13,1500,0,1500,24.074074074074073,0.0,1413,0.0,0.0
56,56.0,57.0,1.0,45,13,32,0,13,1500,0,1500,28.888888888888886,0.0,1416,0.0,0.0
57,57.0,58.0,1.0,36,9,27,0,9,1050,0,1050,25.0,0.0,992,0.0,0.0
58,58.0,59.0,1.0,54,19,35,0,19,1500,0,1500,35.18518518518518,0.0,1419,0.0,0.0
59,59.0,60.0,1.0,54,17,37,0,17,1350,0,1350,31.48148148148148,0.0,1274,0.0,0.0
60,60.0,61.0,1.0,69,29,40,0,29,1800,0,1800,42.028985507246375,0.0,1696,0.0,0.0
61,61.0,62.0,1.0,504,12,492,0,12,1950,0,1950,2.380952380952381,0.0,1840,0.0,0.0
62,62.0,63.0,1.0,126,14,112,0,14,1800,0,1800,11.11111111111111,0.0,1698,0.0,0.0
63,63.0,64.0,1.0,72,14,58,0,14,1800,0,1800,19.444444444444446,0.0,1698,0.0,0.0
64,64.0,65.0,1.0,51,8,43,0,8,1350,0,1350,15.686274509803921,0.0,1270,0.0,0.0
65,65.0,66.0,1.0,108,13,95,0,13,1500,0,1500,12.037037037037036,0.0,1409,0.0,0.0
66,66.0,67.0,1.0,57,15,42,0,15,1500,0,1500,26.31578947368421,0.0,1413,0.0,0.0
67,67.0,68.0,1.0,69,15,54,0,15,1950,0,1950,21.73913043478261,0.0,1834,0.0,0.0
68,68.0,69.0,1.0,69,12,57,0,12,1350,0,1350,17.391304347826086,0.0,1269,0.0,0.0
69,69.0,70.0,1.0,42,16,26,0,16,1350,0,1350,38.095238095238095,0.0,1272,0.0,0.0
70,70.0,71.0,1.0,51,15,36,0,15,1350,0,1350,29.411764705882355,0.0,1270,0.0,0.0
71,71.0,72.0,1.0,36,11,25,0,11,1050,0,1050,30.555555555555557,0.0,999,0.0,0.0
