lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
0,0.0,1.000925,1.000925,9,8,1,0,8,50,0,50,88.88888888888889,0.0,0,0.0,0.0
1,1.000925,2.245763,1.2448380000000001,3,3,0,0,3,50,0,50,100.0,0.0,0,0.0,0.0
2,2.245763,3.403241,1.1574779999999998,8,8,0,0,8,50,0,50,100.0,0.0,0,0.0,0.0
3,3.403241,4.868842,1.465601,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
4,4.868842,5.918741,1.049899,12,12,0,0,12,50,0,50,100.0,0.0,0,0.0,0.0
5,5.918741,6.957324,1.038583,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
6,6.957324,7.982146,1.0248220000000003,14,14,0,0,14,50,0,50,100.0,0.0,0,0.0,0.0
7,7.982146,9.049279,1.067133,6,6,0,0,6,50,0,50,100.0,0.0,0,0.0,0.0
8,9.049279,10.089634,1.040355,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
9,10.089634,11.603267,1.5136330000000005,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
10,11.603267,12.624168,1.0209009999999985,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
11,12.624168,13.664246,1.0400780000000012,4,4,0,0,4,50,0,50,100.0,0.0,0,0.0,0.0
12,13.664246,14.704104,1.0398579999999988,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
13,14.704104,15.742704,1.0386000000000006,3,3,0,0,3,50,0,50,100.0,0.0,0,0.0,0.0
14,15.742704,16.771432,1.028728000000001,2,2,0,0,2,50,0,50,100.0,0.0,0,0.0,0.0
15,16.771432,17.905018,1.1335859999999975,7,7,0,0,7,50,0,50,100.0,0.0,0,0.0,0.0
16,17.905018,20.692241,2.787223000000001,5,5,0,0,5,50,0,50,100.0,0.0,0,0.0,0.0
17,20.692241,21.770404,1.078163,57,57,0,0,57,50,0,50,100.0,0.0,0,0.0,0.0
18,21.770404,22.771889,1.0014850000000024,47,47,0,0,47,50,0,50,100.0,0.0,0,0.0,0.0
19,22.771889,24.264329,1.4924399999999984,3,3,0,0,3,50,0,50,100.0,0.0,0,0.0,0.0
